X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	
0.449190331220221	26.2799295774648	0.0317168506944744	0.183753871536863	0.0298372995931516	0.250495187099786	0.0386169794171952	0.317706565882047	0.037201928363711	0.375596657599854	0.0477531221891698	0.43780364752469	0.0491881575070615	0.509762733943854	0.0486088500443699	0.570746984697789	0.0556139029372953	0.639985998147832	0.0552472572803434	0.698022325692802	0.0843318582713978	1.3587074491105	0.108954806535143	2.01156219095372	0.119313164714354	2.66744212849108	0.143582101444105	3.32929902118002	0.154158907805338	3.9903056382266	0.166528829348996	4.621289945733	0.185008178887048	5.30104952409419	0.18705713590869	5.90720893115024	0.205826120943801	6.56461680516209	0.26126153027279	7.92088256488553	0.264995211063605	9.83559222945226	0.299289172241327	11.8559528971989	0.294195119622013	13.1767216915786	0.337270486777991	16.3361520379665	0.384514677162048	19.6168216421312	0.498826710059915	32.8576171778366	0.544968588205557	40.5880359179086	0.593481817396481	47.3514068136138	0.641788505438759	52.5399367399171	0.685708818597019	58.8073108236558	0.73706536755501	65.6615116994483	0.77681003866947	78.3082355759968	0.90426458253041	98.4057696012834	0.944476828412593	114.268885896692	1.06893186243498	131.249090061508	1.11969399389913	164.076811393218	1.29163496306488	196.840497417908	1.36978659838134	229.208215559838	1.49221429896667	261.905184657975	1.56385699042979	294.604044646438	1.66033473632769	329.047487641059	
0.450043458949387	26.4138630705587	0.0316203783778664	0.184412651259876	0.0297064035524646	0.252056956775575	0.038818993397719	0.318918740362995	0.0372088151885756	0.377214248419808	0.0477772719569339	0.439595803111432	0.0494309947787428	0.512014613614655	0.0488798212381454	0.573603001652515	0.0559539291914018	0.643507386842857	0.0554641408036953	0.70060569797676	0.0846934418782943	1.36493403871799	0.109323917111474	2.02209987255433	0.119493480368937	2.68100125321088	0.143835622379801	3.34522230814319	0.154637329647921	4.01049298539512	0.16684729554363	4.64487056654096	0.185265165145984	5.32779431319911	0.187751022884884	5.93734233728195	0.206539469008272	6.59795442645957	0.261801897467861	7.96053641558405	0.265573636930394	9.88574208506817	0.300404115570755	11.916041826859	0.295148473396981	13.2429005392648	0.338125473269919	16.4196655919108	0.385289763650716	19.7171697821346	0.499777424970078	33.0252179804038	0.547424698988511	40.7856476576947	0.595063598024311	47.5861820476523	0.643732581096218	52.8079303859692	0.686903318969867	59.1086532668757	0.738549489676934	65.9929358603994	0.78353513141589	78.7032504393223	0.905817501148219	98.9041538149008	0.946989733352955	114.853525477783	1.07125100128932	131.916021301384	1.12183111298792	164.910933653747	1.29464299113872	197.842198129264	1.37337426143465	230.375304251429	1.49485552598079	263.237050382221	1.56671324067641	296.104889530596	1.66545667844182	330.710635965231	
0.450947354897034	26.5471576763969	0.0316166766252808	0.185050388914468	0.0296850034418468	0.252326807478753	0.038882546882384	0.320030186491516	0.0372420536722502	0.379068715304598	0.0477785997755431	0.442233774178734	0.0494862771672283	0.513982498121348	0.0491592547751914	0.575963846059371	0.0561857209831397	0.647074701380162	0.0555851771447122	0.704417717508922	0.0849187144614652	1.37230254616304	0.109503204056245	2.03230367502781	0.119687285576211	2.69381531990638	0.14410623556443	3.36302709944837	0.155162280773905	4.02922979772257	0.167115949347785	4.66862674164589	0.185667041382232	5.35400964544551	0.18806353836189	5.96813418844264	0.207062191132975	6.63216004035537	0.262389432845259	8.00144568905353	0.266188247621696	9.9355678404435	0.301653014964178	11.9758010683434	0.29633243641976	13.308555983689	0.338902933347699	16.5030990521174	0.386247696945393	19.8171342172554	0.500962080943301	33.1930832785696	0.549773431040292	40.9861166950041	0.596432322308696	47.8187556352289	0.645119808804391	53.0737484625902	0.687979016158984	59.4088632218986	0.739945473644972	66.3258054339177	0.791032931072431	79.1019011858064	0.907526291564472	99.403603461493	0.948703676998116	115.437867035664	1.07416799494489	132.58205847163	1.12387460776637	165.744519472499	1.29677355798881	198.841887183954	1.3764581463783	231.541573379193	1.49779452731194	264.565220618666	1.56921847961144	297.605197972977	1.66890448272843	332.380460009302	
0.452045961873772	26.6796606580841	0.0315695267317988	0.185885814328048	0.0296873868942263	0.253503387976743	0.0389990902671789	0.321023296451021	0.0374260661506976	0.380670706472168	0.0478326159669576	0.443221208891569	0.0496110080532669	0.51722885563162	0.0493154427692901	0.57841479592104	0.0561912960314215	0.650441374119827	0.0557626098058673	0.708153252178276	0.0850852648307648	1.3779953715453	0.109757778044207	2.04224391322519	0.119880308545279	2.70763055832204	0.144300797148241	3.37964608434173	0.155735979777019	4.04934124210486	0.167437472215878	4.69119920581471	0.186176466391692	5.38021473314408	0.188483225630191	5.99813814074262	0.207483233498904	6.66680291017918	0.263166507492331	8.04098498708081	0.266753663456326	9.98621502229062	0.302459337616311	12.0366359873503	0.298127364524059	13.3740912875068	0.339562791316087	16.5870317012003	0.387068730052952	19.9173109939132	0.501877706415643	33.3591492616068	0.55162881226497	41.1883589704113	0.598814301179453	48.0505543624603	0.646266143109003	53.3406133457354	0.689010349776775	59.70933022194	0.741045467136692	66.6604482455339	0.793486870188429	79.5054022600287	0.909909467088385	99.9031052621469	0.950403262574075	116.022543869657	1.07790543030956	133.247320781531	1.12616706243298	166.575974425301	1.29885929286761	199.844243546371	1.37888646322606	232.710614122808	1.50496488245639	265.889546355706	1.57185538789049	299.103032822716	1.6721538753466	334.04715480967	
0.453048536320431	26.8129720277278	0.0317864490418288	0.185807583235496	0.029884291720585	0.253511158699105	0.0390878720668244	0.32223637315067	0.0374901485771081	0.383313945332532	0.0479504019019608	0.445431237256161	0.0495720642525556	0.52013161333584	0.0494488374291204	0.58142541241581	0.0563177068982432	0.652804081171743	0.0559183837892436	0.712470572390827	0.0854722787594182	1.38457726069813	0.110410521662801	2.05180091220131	0.120282122132637	2.72082995971448	0.144676864299672	3.39565132768758	0.155932484431505	4.06926688764234	0.167876237711577	4.71459356211659	0.186699946380151	5.40684170994891	0.189257919435509	6.0273798055515	0.208159232396465	6.7007393718637	0.263933751147758	8.08106352085319	0.267082878367842	10.0364589414821	0.303171865301977	12.0963672891588	0.299367128943934	13.4410720038918	0.340435938086038	16.6708414157092	0.387796972535219	20.0177094253333	0.502781996359269	33.5248836938231	0.553000090960584	41.3885672374122	0.600896521582442	48.2854264540419	0.647397330680081	53.6088789379664	0.690357830779365	60.0088174706793	0.742563705871795	66.9940405253358	0.794898338866884	79.9062509276846	0.913679859709528	100.400230327703	0.952439078551601	116.605499619613	1.08172899857419	133.913000323926	1.1308924809981	167.406773727042	1.30096519011187	200.845065089259	1.38159220996931	233.874767285783	1.51317352169682	267.222008126371	1.57566426652247	300.600003405148	1.6755415320214	335.713640993791	
0.454002867128373	26.9466875913496	0.0319508977536812	0.187505878973473	0.0300756489930456	0.254424786101408	0.0390919446589598	0.324711450086642	0.0375570001515034	0.385550545493068	0.048248262409981	0.447695049496882	0.0495982230315475	0.522297287464923	0.0496241233626337	0.583890855984358	0.056609129935809	0.655777968634221	0.0561110803355812	0.715907618189195	0.0857828936660969	1.39117381818081	0.111381632246546	2.0609197239269	0.120525397547921	2.73461655996233	0.145058675761445	3.41333062328178	0.156287923006131	4.08919532714741	0.168200547309275	4.73885730800058	0.187276148842372	5.43375087748045	0.189903185465108	6.05714301097738	0.208936979505013	6.73355405556037	0.264579337127395	8.12126964581222	0.267539038477961	10.085995986873	0.303924670538323	12.1557744907266	0.300105090184784	13.5079474808308	0.341224188848457	16.7532336573269	0.388565816613127	20.1168170437262	0.50457723111887	33.6919443293226	0.553796567140582	41.5887941308636	0.602485011530877	48.5190468481426	0.648950020114226	53.8753601162291	0.693033215773149	60.3078874869251	0.744171814578397	67.3270591104589	0.796176214641855	80.3060714152668	0.917769870559716	100.900320724196	0.954725898545208	117.18634685536	1.08450626707351	134.58021468585	1.13570859124352	168.240150929547	1.30299096960385	201.842161342024	1.38547211735574	235.038890646437	1.5170104213224	268.557003094319	1.58215915719694	302.09423217405	1.6792104937609	337.377415166704	
0.455184623393868	27.0798853396446	0.0318901595989572	0.187799711231808	0.0300654426260119	0.256444038866417	0.0390440093491331	0.32657982860173	0.0377692533776561	0.386688417898389	0.0483176470013425	0.449612584379276	0.0498717795971702	0.524310690360288	0.0497379335892382	0.587204443339793	0.056798917807489	0.658743183155635	0.0563674570351869	0.719189424163279	0.0860480027896057	1.39808085531206	0.112402221070959	2.07093074263659	0.120811078903208	2.74725879765097	0.145385187698397	3.42921339771488	0.156693745777103	4.11005136389274	0.168594073685652	4.76216924225853	0.187853451478863	5.46102698608895	0.190533839974796	6.08750226282271	0.2093617514919	6.76728050401429	0.265165355301735	8.16143479257992	0.268120683339002	10.1357882146372	0.304612522192026	12.2167025419866	0.30095215111578	13.5752197011677	0.341727733682095	16.8359667629906	0.389202256195903	20.2166548189829	0.506124487252143	33.8581444228041	0.554857469592561	41.7891141565681	0.604559989745411	48.751307511349	0.651034122807418	54.1414315125784	0.697130475651431	60.6058846196159	0.746409756563205	67.6599957391994	0.797451357462365	80.7059366063305	0.921244642515272	101.400068393998	0.956932274582071	117.769004582107	1.0867868707362	135.243688856493	1.13817718240892	169.074660620249	1.30505878131936	202.841850396714	1.38912585437567	236.204623332423	1.51960515383802	269.889971504441	1.58908970354717	303.592931291098	1.68428247327096	339.039967444457	
0.456479122916262	27.2134239519857	0.0319262685526932	0.188234318711376	0.0298261993950906	0.256905276349588	0.0391123530303547	0.327537781135713	0.0379933628873659	0.387497766281119	0.0483160442010053	0.451998167040845	0.050088032961474	0.526374442879952	0.0498864909373229	0.588654803557885	0.0567240595364783	0.661540235752657	0.0566532136529912	0.721984090246317	0.086413593918295	1.40515948861953	0.112923740578847	2.08078273802421	0.121119189041092	2.76071314858611	0.145706093515811	3.44658768518039	0.157028469784749	4.130215427998	0.168938434774848	4.78600690808487	0.18820982504023	5.48752171509447	0.191111524054818	6.11778514622055	0.209775924134374	6.80013476891851	0.26593657960739	8.20036034905968	0.268939497104919	10.1853988345081	0.305259477503956	12.2773213941665	0.301511557617656	13.6427592110709	0.342246160753652	16.919944115555	0.389850346597923	20.3159449765918	0.507310648655926	34.0245978360139	0.556089881086658	41.98874127831	0.606394747736714	48.9847043880425	0.653044955297577	54.4080617024459	0.699991912047807	60.9066310164163	0.750105485807335	67.991986144249	0.798800079201878	81.1067033176037	0.92412752055902	101.900218395133	0.959472099023172	118.352750093569	1.08902654354288	135.909472707011	1.14022292410204	169.90851465989	1.3090340343973	203.839229771529	1.39287300980797	237.368403966386	1.52199374275202	271.224370425969	1.5933508233363	305.092226454566	1.69084389042984	340.701119013124	
0.457784241256443	27.3453662775097	0.0319854822342205	0.18954279776273	0.0298545299659463	0.257816662757052	0.0393995316642323	0.32748097046136	0.0378408630063371	0.389092947152685	0.0482232933635575	0.454095680002235	0.0501934853741273	0.529137909658222	0.050168475870404	0.590512792005993	0.0567455501367217	0.66491296208877	0.0569182188292627	0.725383126443914	0.086674916502485	1.41127839405944	0.113284881551401	2.09143567078796	0.121346713809628	2.77511837982476	0.145919018816331	3.46374218052872	0.156979257721871	4.14939880947877	0.169264985568317	4.8083223272353	0.188610327767762	5.51382971393264	0.191533943392823	6.14775324260312	0.210162385826544	6.83270265214463	0.266762962490926	8.24021815939236	0.2708399867729	10.234416201927	0.306097591175309	12.3362955307578	0.301910741301334	13.7095424870794	0.3447082652349	17.0007754606118	0.390892987083212	20.4169413170763	0.508493351770853	34.1915280863592	0.557813931465247	42.1877984306633	0.607742719176762	49.2178963737793	0.654684031827448	54.6746918923135	0.701672551868612	61.2078281733214	0.753581950831861	68.3247365084835	0.800328106998662	81.5061140232726	0.926311150043207	102.401113454293	0.963385450457225	118.934595707069	1.09105962781731	136.578862638367	1.14224180887929	170.742636920419	1.31470187798115	204.836400530097	1.39667815061211	238.529860019313	1.52433254489564	272.556414964141	1.59631742642581	306.590031501985	1.69755431991699	342.35917114041	
0.459331663566807	27.4780722875086	0.0321039385963346	0.189596028666107	0.0302381848469011	0.259335504284957	0.0395462328864208	0.329302695538441	0.037665343357418	0.391238394120561	0.0480976381282142	0.45554534172843	0.0502160472805531	0.530892521305458	0.0503404442466319	0.59432149370164	0.0571017690141674	0.667943427394969	0.0570270104786421	0.728860277318746	0.0869105319030879	1.4175368814636	0.113699505070444	2.10159127732049	0.121758614377195	2.78749239662465	0.145920786195897	3.48017443525475	0.157282354017714	4.1697905819427	0.169740829317918	4.8315532364331	0.189072410251307	5.54052281463713	0.192070220364666	6.17828711742289	0.210633320024768	6.86637554955305	0.267531348788932	8.28023895116785	0.272937322532798	10.2840286844429	0.306925192199649	12.3958042464815	0.302492813514272	13.7755248257117	0.348132023088751	17.0829795750783	0.392149457544151	20.5169504556787	0.509735400160278	34.3584508861243	0.560344245546233	42.3868891106277	0.608858484351595	49.4516657794849	0.655890695910563	54.9430729685382	0.703035117523353	61.5088092633996	0.755841401673748	68.6585895585939	0.801570543027555	81.9056290370649	0.928558355494768	102.902895132501	0.967027301461801	119.518877660308	1.09308436097459	137.245361744588	1.1440483400542	171.576625070504	1.31891130087535	205.838578078588	1.39952304706484	239.694042984609	1.52670130075985	273.889055548732	1.59904437468057	308.087866351724	1.70353223837061	344.025448708285	
0.461071107668663	27.611867944868	0.0319893193210721	0.189825454150701	0.0302917670274436	0.260115574215637	0.0396881599860979	0.331117173762083	0.0377914076587374	0.392519282741953	0.0482311415432394	0.457468406338348	0.0503019861219884	0.53325033891409	0.0504413230621662	0.597346196449682	0.057365361347898	0.669554731787842	0.0572222069945455	0.73230873181811	0.0872079153760377	1.42457104412024	0.113955899957026	2.111512423406	0.122473396844352	2.79966478209672	0.146485557665939	3.49633800343076	0.157601096442628	4.19060890012555	0.170335544750026	4.85523164610675	0.189558168421591	5.56692767101847	0.192735683256485	6.20844427227913	0.211330406056176	6.89862445481252	0.268241436621926	8.32116778241046	0.273878056683139	10.3354321001847	0.30768294945858	12.4557134308933	0.303254753019837	13.8413600153843	0.349646065284613	17.1674989573553	0.393967513473004	20.6149609761308	0.510766817824265	34.5262007002963	0.562439952047328	42.5869446407336	0.610111402419197	49.6849695239254	0.656860670944031	55.2091108372764	0.70435892782178	61.8085349307067	0.75774434623786	68.9922861465192	0.802714963120691	82.305322864783	0.930672718709215	103.402963177253	0.969915478765839	120.102459259005	1.09521940253319	137.913812902833	1.14561486297489	172.409629743997	1.32221088160649	206.839682743525	1.40190592195996	240.862755902693	1.52982149296472	275.21975898246	1.60196812721085	309.586714480377	1.70752259499122	345.694885322182	
0.462895446156971	27.7448235493051	0.0321786971663495	0.190069722588122	0.0300831540414721	0.261228824781561	0.0400314222485583	0.331837056974238	0.0380686647327572	0.393907389869656	0.0486046133547802	0.458499787833086	0.0504746246546621	0.534904949804626	0.0506007248351102	0.599491672521387	0.057597167307381	0.672980368885213	0.0573391208245332	0.736418599937019	0.0874225738533335	1.43121498263666	0.114156979687117	2.12206710164279	0.123175458507394	2.81398968676713	0.147363639840267	3.51260378425448	0.157830405863868	4.2099049716325	0.170828045171903	4.877878616078	0.190206070425871	5.59306849746244	0.193160632855323	6.23812086470969	0.21189431070935	6.93255113761047	0.268853367199693	8.36141488556083	0.274463737552802	10.3857915033699	0.308464116892915	12.515715747558	0.303993703476605	13.9074382802373	0.350395664515719	17.2521449994965	0.396364512085794	20.714752185261	0.512004659362673	34.6919910118645	0.564010908043854	42.7867207740804	0.611231502967565	49.918586192736	0.657985778899537	55.4745079561138	0.705522847114778	62.1087337098593	0.759641799561076	69.3263254611356	0.804236297988147	82.7057244976243	0.932480093802462	103.901094071143	0.972428516326538	120.685772636813	1.09702849752874	138.581191177523	1.14793686727869	173.241174103762	1.32473158890207	207.839699623746	1.40455809520433	242.030589652308	1.53471926101433	276.54623048661	1.60466173585776	311.085979841524	1.71102397426683	347.361013878452	
0.464374282214414	27.8789973236119	0.0324330041441392	0.191311379247922	0.0300354332530698	0.263225725805841	0.0402163469749324	0.333411515919503	0.0381766310528009	0.396542887111486	0.0487371294514576	0.461201088832453	0.0507112189364151	0.538195836173382	0.0507159552704374	0.602245593243721	0.0577739588373438	0.676306005225884	0.0574609548113243	0.739075372077903	0.0876541130238195	1.43730850953762	0.114239865408663	2.13221875005457	0.123634520854445	2.82768315476194	0.148179624553824	3.52911403724242	0.158218800443301	4.22996519327562	0.171161045353842	4.90163851647306	0.190638950591521	5.6207464717428	0.193489143745203	6.26812016039702	0.212128740428596	6.96658259419309	0.26944863352364	8.40004800676606	0.274949427649199	10.4356144647777	0.309140620724443	12.5764351825712	0.304417338184708	13.9752748820276	0.350987540921475	17.3360459836134	0.398197084670618	20.8153890352488	0.513826461693674	34.8571293976613	0.565317599949492	42.9870557009454	0.612220669061103	50.151875036016	0.659446477493293	55.7423078870795	0.706634071221768	62.4083774207837	0.761153131273256	69.6585021306913	0.805799780301205	83.1030192385041	0.934053573784684	104.400774685722	0.974382912411482	121.268929552436	1.09863762289869	139.247377359375	1.15123088098859	174.066027842469	1.32688815532738	208.83859891693	1.40753338493781	243.195964710443	1.54069698670786	277.868827689034	1.60743604340224	312.583159040202	1.71427378884979	349.028036504351	
0.465509307853299	28.0133853021007	0.0324179440119636	0.191846074795677	0.0302709942615311	0.263206924732259	0.0403101557075128	0.334377472006482	0.038118889597268	0.398702041982856	0.0486856693476103	0.464211356081274	0.0508930786016066	0.540862328993176	0.0507648328080415	0.604597357255905	0.0579275349401842	0.67986476323744	0.0576549030639377	0.741364038988654	0.0878551181025892	1.4440622276973	0.114577223717528	2.14195595994033	0.123857604832464	2.84102155604204	0.148883713479104	3.54590368698948	0.158587806187623	4.25064614138524	0.171607948059368	4.92551529784568	0.191107621277168	5.64749591746038	0.194102116193549	6.29794855840003	0.212400275084136	7.00018377976667	0.270117410128115	8.44026903288558	0.275326828736828	10.4860288159922	0.310215721413371	12.6370465841709	0.304693001803557	14.0426197455219	0.351454728504957	17.4185537092248	0.399224057792681	20.9161711715514	0.515702189342289	35.0241639561301	0.56635986856338	43.1872676932363	0.61354925525163	50.3856518923019	0.661815747381875	56.0079732268056	0.707720720345295	62.7082073962143	0.762432765615249	69.9929884801224	0.807263511135602	83.4996583283226	0.935611142824991	104.90040314624	0.976237836545506	121.85090927638	1.10072747135404	139.913012198288	1.15549932167827	174.896395010556	1.32929194486978	209.839092634287	1.41162939864435	244.359074792184	1.54554219830359	279.202451750217	1.61065640743511	314.080844878337	1.71722011532365	350.692227909757	
0.466556989645867	28.1458230912108	0.0322524040723563	0.191965109456591	0.0304209600662117	0.264215139579054	0.0408491694319004	0.335270086444193	0.0381604583743144	0.399108098606101	0.0487778156606589	0.465885350121974	0.0507227788411078	0.543104837231015	0.0508450056247645	0.607772002931338	0.0580999875401246	0.683378701352222	0.057771599037202	0.745378737586489	0.0880599537489524	1.45116379482208	0.114758833014099	2.15167361205294	0.124045224989715	2.85429523040628	0.149437064763206	3.56258227652479	0.158968507454674	4.27033243703241	0.172380065576152	4.94868753372406	0.191478943200358	5.67457365436991	0.194885775724899	6.32848243321981	0.213075985149465	7.03246109036332	0.270958348745338	8.48008865899451	0.275739135436665	10.5352687694959	0.311527422880033	12.6963364390999	0.305751171490407	14.1088321208193	0.351999881603719	17.501297990759	0.400158859135843	21.0155339723176	0.516888735085436	35.1913214491728	0.567294399680269	43.387103431225	0.614744506832259	50.6180913694341	0.665131407604803	56.2730276189517	0.70902647834382	63.0088308584407	0.76355263002375	70.3267372221094	0.809188406841804	83.902608059607	0.937062984596067	105.400016705598	0.978330251170096	122.429491535733	1.10362628852657	140.57891525809	1.16058692827572	175.734197857725	1.33236384469904	210.838722084335	1.41700811306995	245.523600484171	1.54967725125956	280.539056043497	1.61487751962615	315.575490879733	1.72226046517486	352.352753629684	
