X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	
1.03370440404137	14.6405077206638	1.3965873172312	19.2495395046645	1.47279508967842	23.3915443772275	1.20077879540415	23.3786090348763	1.49144004546317	31.0668094294369	1.82593760490313	40.3531577991059	1.64044736661722	41.8167467761689	2.15927222749043	55.5890799013613	1.80177709445243	61.3512255913462	2.74210987375413	111.486461306168	2.88342771798699	185.916205885143	3.75751544134397	215.810266317498	3.99188889345318	296.865928321926	
1.03760297987744	14.7220943682927	1.39871150021532	19.349002888264	1.4768501537873	23.5203276567285	1.20595426742137	23.5378465611207	1.49689548295683	31.266289402219	1.83050215127152	40.5871544475089	1.64475742680968	42.0853997985724	2.16482236580135	55.8897443417791	1.80749794068757	61.6819456724643	2.75077856544022	112.111035997362	2.88944433490845	186.913555457637	3.76901910558947	217.043426754684	4.00344220308218	298.493939709672	
1.0414906257583	14.8038412033968	1.4007382959268	19.4491796649218	1.48089841270465	23.6489507487542	1.21125659513709	23.6972722145162	1.50198935402358	31.4661921954299	1.83498856342428	40.8203278067951	1.64929890423048	42.354544559272	2.17045459258387	56.1880693000005	1.81286778566941	62.0120287289718	2.75927248215129	112.737130606925	2.89539841276217	187.908744361861	3.78060460945716	218.276736203475	4.01483452022763	300.122070306702	
1.04528032307587	14.8873668645339	1.40294385726652	19.5488572527033	1.48483004712483	23.7796655911832	1.21647328841707	23.858117203448	1.50708377073477	31.6651860178511	1.83975114170271	41.0521563363474	1.65385199843943	42.6212082767506	2.17591162913209	56.4875192958387	1.81815668748522	62.3420931590286	2.76801963725808	113.363784010007	2.90115212759963	188.906675079614	3.79248879415637	219.506379966787	4.02640062834759	301.749426043387	
1.049091824797	14.9711272189487	1.40482786007429	19.6490563811018	1.48869931713808	23.9087468938938	1.22161496011862	24.018844845741	1.51238388239165	31.8649621511979	1.84429850266663	41.2852030357695	1.65807178481855	42.8876522021121	2.18132670785198	56.7881800109663	1.82380165983045	62.6721240614743	2.77674036188415	113.990988756027	2.90674922904393	189.906408837785	3.80416003639541	220.737230724097	4.03795561093462	303.378897744861	
1.05297216203081	15.053200948261	1.40660690416059	19.7483763410317	1.49259448316348	24.0380740657525	1.22691137611877	24.1782704991365	1.51752216992885	32.0640789081931	1.84889635586031	41.5180969982966	1.66224421377059	43.1547331520844	2.18676601968428	57.0875256986811	1.82914054660209	63.0025610205432	2.78534116135928	114.616912002244	2.9125131852516	190.901970271021	3.81560624750247	221.971940881974	4.04923862182257	305.008697271865	
1.05677499412246	15.1372556005953	1.40857781959195	19.848016675912	1.4964147428529	24.168405203299	1.23224553521781	24.3377054657573	1.52262293596663	32.26324409396	1.85346605569637	41.7505811789103	1.66651675903819	43.4210951210632	2.19209754112046	57.3870241232908	1.83410059492934	63.3333369810132	2.79402973303381	115.24277564382	2.9184508698489	191.897382692651	3.82742107665592	223.203924127482	4.06050090208696	306.636619252649	
1.06038289680734	15.2197381804985	1.41084230344101	19.949640727782	1.50025930811162	24.2966967445039	1.23714341633134	24.4988931813803	1.52793097925262	32.4632847229054	1.85802883746459	41.9840339349556	1.67098213282926	43.6873006278569	2.1975023331322	57.6859600290922	1.83937683720752	63.6626675289161	2.80281113277281	115.868043238977	2.92421141606552	192.890664248332	3.83926423276555	224.434581169706	4.07191971080789	308.263587559161	
1.06414585176172	15.302386535812	1.41275862385815	20.0495343823906	1.50411427537623	24.4255601177424	1.2422327810978	24.6597307197319	1.53284570519464	32.662934196388	1.86251889877204	42.2170955355381	1.67528321691144	43.9547652827117	2.20310856853514	57.9849927924367	1.84503326913363	63.9917894605722	2.81178690707151	116.491336430369	2.93000798891278	193.887477379049	3.85080141867498	225.669038007855	4.083448401495	309.892224795647	
1.06782694073747	15.3851494437967	1.41459456556643	20.1483123126077	1.50780705871341	24.5550884552677	1.24735164688641	24.8211438154072	1.53771893090496	32.861492159865	1.86697353225434	42.4497324530468	1.67952256413222	44.221142152851	2.20863064401298	58.2843422054416	1.85025702547652	64.323019906437	2.82078833721173	117.112729723799	2.93580965812016	194.887896590603	3.86231214281127	226.904359113311	4.0948807244865	311.520474601961	
1.07155943646683	15.4677093234699	1.4163285643329	20.2478855922658	1.51130795859833	24.6844174897715	1.25229792232665	24.9804204571979	1.54300363218836	33.0607579284651	1.87141632665926	42.6825258327406	1.68392474964804	44.4871315928176	2.21406403071866	58.5838220036007	1.85552658512522	64.6509646464147	2.82944241540467	117.742467667101	2.94166703449225	195.886035924602	3.87358995285681	228.140514683755	4.10617941136114	313.148128361856	
1.07530683082538	15.5513495372782	1.41823487676927	20.3478146371305	1.51499713301396	24.8136552546672	1.25737578440946	25.1380505207548	1.54805730170035	33.2602248627318	1.87593151977048	42.9143804393238	1.68806858912155	44.7536164963705	2.21953793352457	58.8828659428156	1.86102445029638	64.978685868985	2.83803885393272	118.371073122206	2.94742985917791	196.88381763075	3.88483233880249	229.376208318224	4.11733980437682	314.776288761207	
1.07904942664332	15.6329529487126	1.42022804092074	20.4477939734119	1.51887798436979	24.9428837063377	1.26249840775871	25.2982677983012	1.55293814263165	33.4599376661465	1.88040654573057	43.1477288872457	1.69231557689529	45.0208948867192	2.224987158529	59.1831243266102	1.86610058537515	65.3127475353422	2.84672515112544	118.996944214362	2.95322017881107	197.87949827327	3.89601913977297	230.612959935087	4.12891727346808	316.399174149746	
1.08283642071561	15.7162262214441	1.42248719427518	20.5481532892857	1.52262620087658	25.072872117193	1.26753953186669	25.4594797283099	1.55799825646514	33.6586260147778	1.88482164785821	43.380049155094	1.69676274030319	45.2873052844696	2.23046640952466	59.4832560505405	1.87102783228841	65.6441195422317	2.85548090172843	119.624044652259	2.95901115759941	198.877682310751	3.90722709903035	231.847312465112	4.14053615910297	318.026261665542	
1.08663386149728	15.7996242913945	1.4242615688847	20.6486932817303	1.52635110145781	25.2018248973945	1.27235744263885	25.6200155181617	1.56299995960924	33.8593446465253	1.88920854819945	43.6124439287448	1.70081428543574	45.5535964729361	2.23582423589927	59.7834585549832	1.87639462442394	65.9728987471966	2.86414213864295	120.250407482711	2.96478110923109	199.876954132947	3.91831599494777	233.08086033247	4.15186257837744	319.658534785188	
1.09041675334391	15.882992559024	1.4257158207299	20.7490395590886	1.53035034712639	25.3294533369577	1.27728414624782	25.7794691112331	1.56771483303074	34.058904713045	1.89347718219165	43.845159077346	1.70479757227189	45.8203495973776	2.24109295414462	60.0834375420186	1.88160665568334	66.3031457164693	2.87259721183929	120.878401990236	2.97046590363671	200.872873194035	3.92953467889685	234.317105309877	4.16315466633104	321.288513126118	
1.09391449978811	15.9665489538047	1.42751632865256	20.8474524108739	1.53415336515945	25.4593970443315	1.28231399815702	25.9397161911004	1.57285637197222	34.257339741948	1.89778130286859	44.0777103131819	1.70916747854884	46.0862608062517	2.24638276287658	60.3816954450179	1.88649967957108	66.6356874644569	2.88121887083302	121.504913832293	2.97619162828426	201.868762452801	3.94090776683924	235.555451350912	4.17454328887326	322.917209967247	
1.09761071295938	16.0481365327561	1.42949688802816	20.9461502473534	1.53761371094618	25.5895419173719	1.28722284051818	26.100430794878	1.57791412713233	34.456877456727	1.90213855969532	44.3109544529804	1.71318114554072	46.353893099162	2.25158201094784	60.6806127243687	1.89172257186781	66.966463424927	2.8899429113109	122.13079237503	2.98184708044077	202.867065699566	3.95219832918215	236.79141320627	4.18597655116179	324.545161750351	
1.10143145835977	16.1304095650898	1.43149722960333	21.0471149228719	1.54114052211695	25.7189640841287	1.29217766060441	26.2606629735848	1.58264794124525	34.6580244968385	1.90642939882174	44.544444461927	1.71719948964623	46.6202289911099	2.25686718726966	60.9797199935157	1.89683502686816	67.2965762837553	2.8984352648494	122.758876289518	2.98756724381196	203.863998039566	3.96324578970828	238.030042369354	4.1972824156464	326.173798986838	
1.10503826742747	16.2147333696355	1.4334776295365	21.1474071835235	1.54480643717613	25.8488742638914	1.29724909177677	26.4189375123327	1.58755153146508	34.8576180909693	1.91057572626535	44.7769547195715	1.72148300957251	46.8859837377989	2.26212187801003	61.2790023512984	1.90184647878253	67.6271808808798	2.90682348571463	123.386915500525	2.99333215868816	204.859067734506	3.97436228391506	239.269550700907	4.2085902630332	327.800797095671	
1.10870258607176	16.2969430720372	1.43524881346398	21.2480216817706	1.54842059113092	25.977983506278	1.30225798023177	26.5796353523048	1.59259203491055	35.0568689584089	1.91456839045469	45.0090514700126	1.72566501839379	47.1527629392714	2.26742481704573	61.5778339489763	1.90702518384513	67.9587242511148	2.91524240562046	124.012645031656	2.99894110986185	205.849443563892	3.98524332330163	240.508015951227	4.21971370055203	329.425619635073	
1.11238186201856	16.37964637538	1.43714204123142	21.3469206839167	1.5521161182259	26.1073591069083	1.30702623916472	26.741014920369	1.59740062242189	35.2560676717868	1.91869916782641	45.2424483467061	1.72971701678358	47.4190690288984	2.27274628374874	61.8778352877525	1.91205842339926	68.2897311795724	2.92384854434463	124.639745469552	3.00441119050162	206.846092781843	3.99596416198017	241.747777602508	4.231035777989	331.055836394571	
1.11592232193129	16.4635305956914	1.4389341765059	21.447205493988	1.55586442302207	26.2364646240047	1.31178915065299	26.9012992531375	1.60222657601428	35.4544095684368	1.92289672563113	45.4765195009115	1.73374495789467	47.6849318090009	2.27794269120466	62.1778738794298	1.91679295503786	68.62012716045	2.9326508237188	125.265400494882	3.00996252663807	207.848732266309	4.00670133133025	242.987941585123	4.24222859094894	332.687215444587	
1.11961027030154	16.5459116614386	1.44100009203806	21.5472667866521	1.55947213079272	26.3663710784773	1.31660885526884	27.0620865000725	1.60718153964638	35.6541335477218	1.92702977636709	45.7099201028951	1.7376922142643	47.9527391905468	2.28292671488337	62.4780801091626	1.92152890381764	68.9499941501304	2.94105309257812	125.893931444184	3.01554331380212	208.847899780382	4.01757393194473	244.228940032724	4.2532559921018	334.317432204085	
1.12337282126565	16.6280524459731	1.44296009837585	21.6468586927608	1.56302293684358	26.4968605408539	1.32136951295065	27.2221715298195	1.61209019951484	35.8530528643406	1.93098611105969	45.9415139391698	1.74163720993568	48.2204161869385	2.2880550350337	62.7768707286493	1.9265996323302	69.2790043230828	2.94937988678804	126.522328283043	3.02118339693586	209.845279155197	4.02822898302089	245.471741520745	4.26429782894086	335.948811254101	
1.12686607164533	16.711094750717	1.44454574501116	21.747476916298	1.56671769786753	26.6248019047874	1.32623880328179	27.3827762375385	1.61703297996333	36.0518268946447	1.93495237196294	46.17389008637	1.74569289249788	48.4862603405905	2.29325831771661	63.076369153259	1.93165238206204	69.6104508357747	2.95770860131527	127.149711842988	3.02685446845465	210.842002878951	4.03904740287344	246.70885076546	4.27538727242893	337.577061060415	
1.1304789410677	16.7939321645042	1.44640161830315	21.8470278442154	1.57056659756847	26.7529500223226	1.33111955412514	27.5424626612425	1.62181277422276	36.2524672952997	1.93895631282141	46.4069069834711	1.74987863243025	48.7521082195325	2.29823689262273	63.3764934266092	1.93634141959393	69.9410405317386	2.96612604820055	127.776529158835	3.03240986278268	211.84044023616	4.0498200261257	247.94917866084	4.28664220819034	339.205668494581	
1.13425053668743	16.876575863205	1.44832661300639	21.9465806347778	1.57431614236826	26.8832979236746	1.33583955693966	27.704371220504	1.62647937327189	36.4527388922326	1.94293345897636	46.6395699780106	1.75394564865853	49.0183025504559	2.30306044115012	63.6761930168855	1.94102100503404	70.2706542016907	2.97453446272368	128.402720625942	3.03796252564635	212.83890739569	4.06054889230427	249.190519835133	4.29774724719883	340.832577196451	
1.13798796385714	16.9598435480012	1.45015018638413	22.0462600852044	1.57788643494123	27.0144635262083	1.34057605769125	27.8650094558341	1.63135120009496	36.6516433076909	1.94683516661725	46.871737508964	1.75788763134421	49.284277089262	2.30803410100716	63.9754455723472	1.94585458889394	70.6018771969753	2.9828467867128	129.025753047025	3.04358365542269	213.834826456778	4.07132056582869	250.431250061846	4.30882692764397	342.458413014767	
1.141670331207	17.043465135359	1.45190362752803	22.1469509518989	1.58135625945557	27.1453180670168	1.34551599665714	28.0239862117699	1.63611795122244	36.8508382957787	1.95087228987631	47.1048959670897	1.76179911839016	49.5505272995372	2.31312827859825	64.2746012702657	1.95051886741303	70.9344934507654	2.99115115227109	129.655610199612	3.04907105669498	214.831073343395	4.08200852113685	251.672427323373	4.31991411106825	344.091073564585	
1.14522826039133	17.1254606335787	1.45355378290849	22.2482229638525	1.58507404998556	27.2748855200883	1.35060045158994	28.1838998781714	1.64101516566611	37.0505250221626	1.95463114500884	47.3376818962032	1.76593559473424	49.8178839209784	2.31822207147744	64.5730566136414	1.95531202942255	71.2652098065934	2.9994780540313	130.287479008863	3.05453918274478	215.829078566951	4.09267934803748	252.912084666531	4.33087033023537	345.723704312082	
1.14894733181588	17.2058393558857	1.45544655928134	22.3470884383875	1.588693225719	27.4037991847435	1.35525822219004	28.3451267093406	1.64595156139776	37.2494815916826	1.9583941528447	47.5698680536072	1.76988704329529	50.084696650062	2.32323889284485	64.872704049856	1.96027405692669	71.5943838923112	3.00771799149699	130.915875847722	3.06018388934796	216.825697982581	4.1034593053619	254.151831416652	4.34183867383711	347.35332502516	
1.15266763821491	17.2875107538648	1.4572866125285	22.4456782414535	1.59230563966054	27.5321186656244	1.35964904305598	28.5064839256642	1.65074649568519	37.448788338474	1.96223574368309	47.80293710477	1.77371761958524	50.3506041336459	2.32817879783477	65.1729922359715	1.96514036396949	71.9257931521018	3.01572210906399	131.546880389665	3.0657722996667	217.821393526261	4.11408541652031	255.392993777019	4.3526904978086	348.983988819473	
1.15625624751651	17.3719332785987	1.45909426919013	22.5453632798153	1.59592800588976	27.6609596871222	1.36449427666721	28.6666397359235	1.65551174138211	37.6493952115179	1.96612460440423	48.0362445745006	1.77753862867195	50.6166867058656	2.3333170576068	65.4724310559393	1.97003370078162	72.2552056563874	3.02369904907824	132.176812048054	3.07149922438159	218.814377058732	4.12473101151746	256.630311637981	4.36363619941017	350.612655858281	
1.15996494942086	17.4559627852248	1.46098546599914	22.6463819720405	1.59947165705492	27.7902384302093	1.36941050078426	28.8262963573065	1.66020880701372	37.8496817096113	1.97018177528981	48.2690156024536	1.78151969876828	50.8828698609186	2.33813695772456	65.772234954339	1.97493384166769	72.5847895240185	3.03191177471849	132.804478730049	3.07728660244403	219.812188567201	4.13536810813788	257.870758742645	4.37445982904583	352.243319652593	
1.16393155435484	17.5393794816259	1.46271856123138	22.7458956470567	1.60304465985807	27.9215865719589	1.37401875812596	28.9869811587631	1.66496200624519	38.0479714521996	1.97397872153901	48.5028781404123	1.7854632378104	51.1514707292605	2.34295768064836	66.0683582660986	1.97979942399018	72.9143510399089	3.04018541564229	133.43235402829	3.08276726472435	220.81216074394	4.1458891729199	259.11646595696	4.3850285736667	353.8762484233	
1.16753930476847	17.6233847738662	1.46439842941674	22.8456253888999	1.60680582181854	28.0494497047999	1.37847818400224	29.1489567732468	1.66992715387803	38.2458998416461	1.97779995230963	48.7349115609213	1.78929559546433	51.4177544671467	2.34794746155369	66.3655619119935	1.98464303464357	73.2453505177862	3.04820555814509	134.062270785518	3.08813243756854	221.811969007914	4.15655265382744	260.356823654661	4.39594423214071	355.505213485317	
1.17121141372239	17.7049984298484	1.46607416427027	22.9457611873664	1.61047599724195	28.1776835040079	1.38321659296394	29.3087028015928	1.6748124659144	38.4463763295357	1.98161344231698	48.9670455642636	1.79332083044305	51.683393729842	2.35282025418725	66.6684950540953	1.98929371842581	73.5774899344407	3.05606328729788	134.692872996129	3.09353595671179	222.810302057	4.16705487403052	261.599982770533	4.40686267572325	357.133612303236	
1.17492019329904	17.7882512134842	1.46793914387143	23.0451984939351	1.61378890150982	28.308862145057	1.38787991142935	29.4690206619724	1.67931127622916	38.6465175413143	1.9854168280448	49.2001779453584	1.79709492083128	51.9502735141477	2.35770374293837	66.9690589116798	1.99403409397971	73.9085639181204	3.06433235988653	135.320956910617	3.09906608635378	223.806727757544	4.17739295603343	262.847433420625	4.41759167916667	358.764663527722	
1.17861895520917	17.8716362449192	1.46961932803708	23.1463159063485	1.61731434191927	28.4383495043909	1.39244905416578	29.6297687933611	1.68412809613149	38.845246868137	1.98907334751425	49.4331389631077	1.80088406221308	52.2167099889289	2.36247863349909	67.2687585019561	1.99883218817464	74.2399806284914	3.07245584626731	135.949711377327	3.10460330866911	224.804986300828	4.18795456161318	264.08791032761	4.42822885940776	360.395357124355	
1.18212938093504	17.9557290814773	1.47136650404595	23.24599349413	1.62106266292045	28.5672929713671	1.39714190345566	29.7903641878547	1.68889657684141	39.0453359258539	1.99286873666196	49.6643826221109	1.8048377398074	52.483969752827	2.36713284587635	67.5656119705795	2.00344249480999	74.5711663708748	3.08028314013006	136.579985762407	3.11017072908408	225.801397100211	4.19855530526754	265.328089211385	4.43907617762898	362.025603686175	
1.18567722949543	18.0384864015269	1.47323377004986	23.3453041408346	1.62455298999492	28.6977582193579	1.40182287511141	29.9515016120611	1.69347235606024	39.2443111218246	1.99686534531091	49.8979620380204	1.80887942243178	52.7488416057572	2.37195764539697	67.8664440490528	2.00801745036116	74.9011600204192	3.08815863870225	137.210245246326	3.1157945202893	226.79798671352	4.20884091522932	266.572753344466	4.44976689884833	363.657489375647	
1.1893302556381	18.1199342820988	1.47503545296984	23.4456094400016	1.62792337385079	28.8271226441178	1.40621421852498	30.1121808255825	1.69833101979701	39.4429696681349	2.00074608614483	50.1306138566895	1.81239111465718	53.0158107970258	2.37688378279658	68.1679839326491	2.01268390475247	75.2302074462729	3.09611183797687	137.841115677825	3.12124448773746	227.795679012705	4.21902126222402	267.81503329187	4.46051448855672	365.284576891443	
1.19293225955279	18.2022874081701	1.47681638086559	23.5442811994503	1.63168129837681	28.9555278066714	1.41081933137824	30.2724781968665	1.70312498424004	39.642879911926	2.00431984159621	50.3635748744388	1.8159933086837	53.2827092077821	2.38189931964314	68.4668341567777	2.01749253413243	75.560864197459	3.10407238324459	138.471285754782	3.1266299063936	228.793117992162	4.22935951059608	269.051725304091	4.47119678538129	366.909757058697	
1.19648507941415	18.2853539272998	1.47826879230096	23.6448416809906	1.63537952992778	29.0851436885145	1.41529424008491	30.4342396071682	1.70772705982914	39.8426448694024	2.00798322623436	50.5960963079537	1.82006850738408	53.5489333410264	2.38689750307464	68.7664145377701	2.02222207398097	75.8911558702132	3.11202764737778	139.099697494801	3.13208818446385	229.789558593866	4.23963853355774	270.298594808925	4.48178279550037	368.542834841009	
1.19999995985381	18.3703743610982	1.4799195676454	23.7444615267752	1.63903545730902	29.2148862302218	1.41995932631698	30.5950696949395	1.71232197270943	40.0412773386818	2.01160977074907	50.8286736208205	1.82381749390822	53.8167407225724	2.39155908480372	69.0668815378114	2.02707935834736	76.2218424237203	3.11974443316364	139.730016583362	3.13740531353114	230.787772433668	4.24970788993985	271.550292289755	4.49222672775029	370.177879576504	
1.20358637532613	18.453997811101	1.48165587702901	23.8436660027113	1.64273739165886	29.3438539115837	1.42455062892535	30.7570453094232	1.71678118386924	40.2417799036023	2.015330336952	51.0623610701434	1.82736662927098	54.0821713690208	2.39633485207659	69.3669089536184	2.03176385585631	76.5523576138818	3.12741219564245	140.359441602294	3.14279968259306	231.786656825692	4.25987883353346	272.79565677738	4.50280016289583	371.809377835804	
1.20714128370165	18.5343690828278	1.48341123048084	23.9434236842304	1.64640153448103	29.4732965674362	1.42890513370559	30.9177655011359	1.72132957915423	40.4417460267453	2.01911636516693	51.2962645862934	1.83107628821384	54.34762436721	2.40122340041806	69.6668991165242	2.0364687335496	76.8837072690306	3.13541600721179	140.984411174241	3.14838176370177	232.78197984036	4.27011983802162	274.040723241794	4.51349635300433	373.441144315993	
1.21061147067516	18.6161242998346	1.48522607797722	24.043959951385	1.64995468951951	29.6030335212082	1.43330022089623	31.0773867322628	1.72622192064462	40.6401400774569	2.02268794969957	51.5281974239692	1.8346903209452	54.6143700410713	2.40606753551087	69.9653693610604	2.04117073970763	77.2164874355859	3.14374276118858	141.613210344432	3.15384089762254	233.778956883841	4.28007662567668	275.290334560157	4.52401809596335	375.071152459244	
1.21424878097053	18.7001165535595	1.48702866703913	24.144298778163	1.65332354950462	29.7339942327852	1.43788081464538	31.2373115745346	1.73091281799874	40.8384447212057	2.02637230449746	51.7602010421572	1.83863452595864	54.8808586699143	2.41089009407728	70.2658736140029	2.04578002881485	77.5487535121046	3.15159651112595	142.247224920794	3.15914627180403	234.776485270261	4.29004455525595	276.537666000965	4.53451519613863	376.702024869804	
1.21777788393412	18.783883427232	1.48879408770385	24.2434287482967	1.65691536067573	29.8637051095264	1.44236403304281	31.3978306005808	1.73535566022713	41.0343800804372	2.03024085208949	51.9920034946787	1.84243858757632	55.1481594120037	2.41551176309257	70.56529008223	2.05034158632451	77.8763033713294	3.15926631488341	142.878974520762	3.16429706764861	235.773656028829	4.29994801501937	277.783954360539	4.54489981997406	378.329887245945	
1.2213152801972	18.8665718294143	1.49046304754069	24.3431026107881	1.66049409108945	29.9923468280028	1.4467047557041	31.5599477760891	1.73965145280225	41.2365254983012	2.03406327275857	52.2257803509645	1.84585699736244	55.4157209244016	2.42018629381435	70.8635964140008	2.0549411637978	78.2056413698125	3.16712729283277	143.508921080311	3.1694406098873	236.77060326999	4.30982958879536	279.030823865373	4.55551668980434	379.954501169101	
1.224871337493	18.9490963188313	1.49223015420196	24.4435625094951	1.66413643733116	30.121476559485	1.45103695197333	31.7209268754653	1.74401557035648	41.4375421532584	2.03754967015223	52.459207029979	1.84949298835186	55.6811627467204	2.42488477936935	71.1633705100795	2.05960972950321	78.5363130221591	3.17492494467114	144.140029930378	3.17496784713239	237.768668098187	4.31986063560745	280.274534324183	4.56609234083404	381.591125427608	
1.22855376593762	19.0321069586091	1.49385901319785	24.5440671116836	1.66773772629855	30.2519064172197	1.45538192419551	31.8814757038324	1.74877052785513	41.6364391181365	2.04108840372451	52.6922313776603	1.85316027122688	55.9474613857672	2.42963747075633	71.4622356353686	2.06447976989226	78.8667686076786	3.18272493879161	144.770453327062	3.18035597788137	238.766270990409	4.32974412523039	281.520435253585	4.57657640409977	383.225037674907	
1.23208837169051	19.1154156215967	1.49557556467194	24.6453093213162	1.67139190528464	30.3809430164489	1.45962952423248	32.042587051008	1.75346025643435	41.8373365638099	2.04472486252894	52.9257102107365	1.85686973906235	56.2148254577887	2.43450782026301	71.7623152052373	2.06925614350266	79.1971124344946	3.19043078381893	145.401040636512	3.18554142542179	239.762532778188	4.33940500822178	282.773235420291	4.58692505994295	384.85787703865	
1.23553242963496	19.1992551384265	1.49740913802108	24.7450334752242	1.67509291915017	30.5100205938695	1.46400484606301	32.2043205216337	1.7580055381508	42.0366060577001	2.04833279332212	53.1579783245231	1.86016997972952	56.4817350444154	2.43916576624845	72.0627598535379	2.07370550384805	79.5279554501868	3.19800414984531	146.03310316085	3.19071320073933	240.759092589176	4.34926633320558	284.022504011963	4.59744654064153	386.490507786147	
1.23899755739065	19.281580324822	1.49900137966588	24.8433662332718	1.67867117432745	30.6388672033025	1.46853856227815	32.3646309314331	1.76262673063755	42.2361959265408	2.05197525362162	53.39055936268	1.86364259236739	56.7484173883446	2.44408843405237	72.3626159059993	2.07823027774808	79.8595435239033	3.20561436381825	146.665031574744	3.19596485512863	241.757217022015	4.35923878343629	285.27010367366	4.6077634684782	388.122304068657	
1.24252630712105	19.3643320569364	1.50061124544377	24.9428091277757	1.68230211686763	30.7683471120561	1.47294169559527	32.5256454210655	1.76715150886256	42.435864026474	2.055727784387	53.6229243340098	1.86720755485304	57.0147383791321	2.44909060664696	72.6632319176455	2.08276868214773	80.1912508069037	3.21331463266806	147.296810977033	3.20140935517774	242.755013629323	4.36872047808958	286.523082654293	4.61797294480957	389.75541165329	
1.24592635329255	19.4471843718841	1.50233643152961	25.0441072167601	1.68585342050667	30.8984081660688	1.47717155601515	32.6868014717224	1.77161484329592	42.6360611176045	2.05933608312827	53.8560604403948	1.87082397755021	57.2803217624755	2.45376013887316	72.9615009965151	2.08747403843023	80.5223620434846	3.22111250802385	147.925684653027	3.20676874866476	243.748950836066	4.37825968548594	287.773915867815	4.62821764057102	391.381932924987	
1.24927735157007	19.5293884863506	1.50404529886484	25.1448837651274	1.6893523957902	31.028793320322	1.48143282864753	32.8476110703981	1.77605413199898	42.8356994152168	2.06297896502004	54.0889730293725	1.87433652450856	57.547838571392	2.45818396745834	73.2611707844704	2.09213047347864	80.8515584809431	3.22902310409853	148.55512457312	3.21212906207729	244.742783734685	4.38784180155606	289.023124854845	4.63835829630834	393.012030475202	
1.25266599851038	19.6125462750882	1.50573709180925	25.2436002280576	1.69289463298068	31.1585693896403	1.48595054898413	33.0087186922835	1.78052754910518	43.0351141954217	2.0665090874499	54.3217068044243	1.87788504046614	57.8149157960741	2.46283796525888	73.5601700202039	2.0966526619457	81.181716043253	3.23658007239815	149.187455318346	3.21739510297897	245.742562196338	4.39725546739083	290.274270992737	4.64847549346185	394.649340187091	
1.25602144032583	19.6957897454987	1.50734599109549	25.3436130919501	1.69650836944102	31.2873061030148	1.49039559542609	33.1689694974409	1.7848814075184	43.2341303695837	2.06987053400241	54.5540866769146	1.8813081083669	58.081370897306	2.46781573795866	73.859221409999	2.10116508614164	81.5140193726728	3.2440584185797	149.819294325277	3.22268213378441	246.741625402288	4.40667636596986	291.525849264284	4.65863216247597	396.283014015822	
1.25946468377048	19.7786793133475	1.50906264967167	25.4437842806727	1.70009887914121	31.4163892683705	1.49463494779837	33.3307029680667	1.78920156321857	43.4336606337824	2.0734915805707	54.7870737716947	1.88483904601248	58.346879774847	2.4725423783614	74.1593903868306	2.10556676283513	81.8442141878839	3.25155041910274	150.451014122924	3.22807745704451	247.740062759497	4.41612424689644	292.78045247141	4.66881254987797	397.91597258885	
1.26312621413974	19.8614869248138	1.51085444996689	25.5428714099699	1.70339818438815	31.5471339131204	1.49877509782015	33.4931107162045	1.79353174124188	43.6330120840554	2.07703065377886	55.0212492340236	1.88817797745748	58.6134168324615	2.47712357486237	74.4588068550577	2.10991169892762	82.1733808230214	3.25884865702068	151.083136251904	3.23322000783211	248.737829564484	4.42570282035518	294.028707784168	4.67859269404506	399.549586812939	
1.26647620587874	19.9446614773569	1.5124587766339	25.6431357309456	1.70706920839777	31.6759767972633	1.50305092311285	33.6539128642999	1.79787695237736	43.8320990387296	2.08052577295607	55.2538600745014	1.89163157005525	58.8793056895949	2.48187723609375	74.7570684833471	2.11467078245288	82.5038215073804	3.2662646655621	151.715347787847	3.23847814789363	249.734761904485	4.43512024635828	295.278632026901	4.68824011457025	401.182575188287	
