X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	
0.016571360420383	0.0963752890737823	0.0285115391326355	0.174907435271629	0.0304670962841114	0.253052839784294	0.0381400958946603	0.316242068478982	0.0439163054201508	0.38436756760965	0.0452034166673987	0.44854351979235	0.0496510075480452	0.515137841009565	0.0524538304151283	0.574379364937715	0.0553274676107026	0.63943094629063	0.0588321518893303	0.712726153122812	0.0867352368728723	1.36059272603634	0.109215837605896	2.02741744044047	0.127162740823538	2.69063257427152	0.145637231219894	3.35759267786951	0.162865550683853	3.98980487365082	0.176383369103832	4.64692842280675	0.187858482660922	5.32658691366815	0.203216274246583	5.98760414259538	0.212994931928705	6.61972294646292	0.235042661816869	7.9454449378837	0.264133946595336	9.88307053363908	0.296291228627704	11.9130132660346	0.311935139323624	13.2348575930999	0.380660570921098	19.7021742215599	0.445806858916023	26.3814940392448	0.510789243491648	32.9809030641675	0.562902936782235	39.6078303633846	0.60397593818765	45.7606296969942	0.658086001945902	52.5396014274264	0.697321711552864	59.4052052853136	0.743304379543969	65.9924203188092	0.8087349264257	79.0900806965507	0.910769451150896	98.9384727372223	0.995969353594913	124.101614083809	1.04527170663688	137.875816762583	1.15577522852135	165.5730491285	1.27133888878062	199.801080916212	1.37134483077898	231.963578384179	1.4630041971059	265.137042633326	1.54863907547154	295.27047143692	1.66489569384517	332.473319224767	
0.0164999497644018	0.0965285061819443	0.028345920569029	0.175812709874987	0.030757209882137	0.253204965498866	0.03845454713732	0.316307581198228	0.0441491719872483	0.386282075693821	0.0452837308879941	0.450304126828375	0.0494917665766694	0.518205559216979	0.0526008626293589	0.577438643034697	0.055368812666601	0.642074214254823	0.0587810389476137	0.716812272517196	0.0871285858323171	1.36748893654318	0.109242318031682	2.03773532992392	0.127399902411696	2.704166553283	0.146214248109168	3.37408383874558	0.163309873692784	4.00992004332323	0.176797805755896	4.67032138212484	0.188263488950115	5.3533340310794	0.203773949815644	6.01788330070309	0.213552823500572	6.65238954987727	0.235430322601399	7.98648552782995	0.264681035779897	9.93281153866415	0.297007352475801	11.9731627316592	0.312686571770111	13.3011714825531	0.381650159448161	19.8016357425143	0.446994385205097	26.5138349708118	0.512128903360898	33.1471441358404	0.565427027582406	39.8077629589165	0.606828189895405	45.9917876743247	0.659740171192597	52.8053710752759	0.699254888890952	59.7048750732689	0.746035879743953	66.3260573020925	0.810191458919469	79.488217352998	0.912282758320303	99.4373412385556	0.998303877790622	124.703367647718	1.04765306006582	138.541332392213	1.15820797958256	166.406709453055	1.27370405013007	200.80132131384	1.37461739862082	233.130220040955	1.46688499685632	266.469593810954	1.55210439335508	296.769706995746	1.66873917127949	334.138166281235	
0.0164789977654626	0.0968647136154115	0.0284507834748675	0.175376297958017	0.0310124550160837	0.254160007649941	0.0387713808719323	0.317559278679059	0.0443571888947517	0.388855872818013	0.0452701062993477	0.452399544314072	0.0496009339477715	0.520199229716232	0.0527911165406772	0.580290934699302	0.0553105281277688	0.645116728546258	0.0589872033701103	0.719721025610205	0.0872475207254262	1.37412554089466	0.109575565709702	2.04765158656614	0.127703264035529	2.71735757277267	0.14677992334628	3.39030468325721	0.163572546601562	4.02982054315239	0.177078818065129	4.69327429154732	0.188688984574653	5.37982410347226	0.204155148487519	6.0485117047597	0.214114016945668	6.68614347234583	0.235902323987605	8.02540270240695	0.265386409266727	9.9822303060937	0.297716814407613	12.0339929940535	0.313764945210969	13.3677088894135	0.382709247020311	19.901870261169	0.448190413671853	26.6475561223688	0.513432860347607	33.3134373615749	0.567445697379136	40.0096625076325	0.610267970470076	46.2252665074008	0.661425204027114	53.0717330442547	0.700978953972679	60.0038296055209	0.748054374093907	66.6593143057834	0.812070836415171	79.8870543639882	0.914096484230259	99.9356285946298	1.00100892097853	125.301574735432	1.05057529585095	139.204970475621	1.16099370399591	167.23947570798	1.27603869572321	201.802038548604	1.37802752043823	234.290111472031	1.47110535876826	267.803486093026	1.55585363749906	298.267303426918	1.67197235392552	335.803251756271	
0.0164210405574162	0.0966339202508517	0.0286046233049818	0.17629778339417	0.0310359520489575	0.255658301874519	0.0388307172784908	0.319914244112441	0.0441332767555759	0.390620292455647	0.0453097281785596	0.454084685121308	0.049833332292443	0.522248488529017	0.0526978133532697	0.583364473672531	0.0555058044813011	0.647766806806454	0.0593361716568226	0.722497821942192	0.0873411807723499	1.38112582669426	0.11006325855423	2.05698343832055	0.128151194013152	2.73096163380456	0.147135894512277	3.40718094599959	0.163917593042318	4.04907843043559	0.177365749633652	4.71615176384484	0.189222485396134	5.40628716751175	0.20432427392297	6.07847607585214	0.214502253389423	6.71915373377389	0.236358790855019	8.06505096517028	0.266237892385094	10.0325654948932	0.298433662845048	12.0937177766042	0.314655945327057	13.4344204535872	0.383936144374735	20.0020246860861	0.449322418501933	26.7803198743646	0.514975993207331	33.4799429288464	0.568770721857476	40.2085706483809	0.612272745856511	46.4592445293532	0.663210897462467	53.338754389585	0.702646191785116	60.3048963772718	0.749856745470541	66.9892036472045	0.813787216173397	80.287873229323	0.916281398849382	100.435040988321	1.0036341321643	125.900020241713	1.05354536381648	139.87231894799	1.1646531247324	168.070975364264	1.27819004833116	202.803053806577	1.38173270649382	235.455218309277	1.47466281825023	269.136186282259	1.56064419768298	299.760906347079	1.67498461105292	337.462972813531	
0.016519976088362	0.0963541014862161	0.0285495588605284	0.176697931940114	0.0310858368293919	0.257032584683411	0.0388803595396156	0.321439983247836	0.0441620843847806	0.391308568909427	0.0454370203472048	0.456729320965467	0.049937482896578	0.524387619965983	0.0525097590396073	0.585801046242638	0.0558679527578111	0.650620437247197	0.0594745246431272	0.725947382387061	0.0876438369833668	1.38772855418871	0.110467434060048	2.06702728614943	0.128392886124759	2.74466511351657	0.147670779261656	3.42435220515347	0.164294577168132	4.06955635023359	0.177816755682424	4.73992237444899	0.189612686831581	5.43328993295758	0.204796578574012	6.10753939239645	0.214889559150886	6.75237587107761	0.236864728046859	8.10567059733281	0.26680563168911	10.0827153505091	0.299124455976339	12.1525158932373	0.315524617374352	13.5015865031557	0.384811031888426	20.1025330135647	0.450504880171521	26.9132847920269	0.516630826519154	33.6458487244083	0.570168188758968	40.4083765840487	0.613507617957203	46.6933827387809	0.665158577440164	53.6048108847739	0.70434636562549	60.6062946998435	0.751373602082194	67.3229747409323	0.81641329254643	80.686672987412	0.918386686488298	100.934915317987	1.00576420482599	126.499926061722	1.05608970928436	140.540457181865	1.1675589680118	168.903085968127	1.28156643788949	203.800045751219	1.38457124296795	236.628431377828	1.47786137776331	270.469929552727	1.56675099690311	301.261602219633	1.67885714586225	339.123736952026	
0.0164198035660374	0.0976351501786684	0.0285310806377075	0.177307482536247	0.0309820118738336	0.258458177542962	0.0389327410940155	0.322857630762049	0.0443575453555538	0.39211247487612	0.0455930461456567	0.458528490575016	0.0499481659581575	0.526696368518796	0.0527110057762189	0.587864449516353	0.0559516642336172	0.654788280193622	0.0595535201778908	0.729526163833021	0.0880364605502079	1.39505748042622	0.110941192197155	2.07700826970751	0.128697948305783	2.75676671847633	0.148147966417889	3.44097025872431	0.164640270246525	4.08916907140086	0.17841765849286	4.76311789339064	0.189891920506773	5.46038676197899	0.205173786266711	6.13715032658862	0.215388911333321	6.78608602138724	0.237536075704097	8.14519220023202	0.267493442547986	10.132682666909	0.299543876641875	12.212470712453	0.317082773113464	13.5678854914483	0.385634362947133	20.2024676463646	0.451682739047027	27.0468029152724	0.518037326053515	33.8121717524638	0.571376076064516	40.6099557578142	0.614729291953873	46.927625256332	0.666935626950538	53.8718694830054	0.706250702269512	60.9056068599471	0.752859238595739	67.659718616177	0.820106537889142	81.084429664267	0.92037580182499	101.434633185468	1.00768661379591	127.100547137435	1.05836370806554	141.206315538185	1.17017685760777	169.731635194635	1.28682095636347	204.796814178454	1.38724259308714	237.795490267097	1.48131478652839	271.801765474651	1.57222833042059	302.763251766457	1.68303882892854	340.794395461083	
0.0162243836258448	0.0964209384296854	0.0287768216960611	0.177806336718497	0.0308495924338835	0.259337782569076	0.0386474928560976	0.3240741126097	0.044461238159345	0.394282136229785	0.0456413020690967	0.460275185980744	0.0500367855417808	0.529531605339563	0.0530777245473791	0.590487868669117	0.0559426147787718	0.656607094887796	0.0599893267977581	0.732487070987732	0.0883540726784025	1.40216766228441	0.111311471516382	2.08722720617211	0.129141575738993	2.77019522521125	0.14853131618591	3.45690891250923	0.16497955895716	4.109160840838	0.178758620804714	4.78683728125562	0.190420423391466	5.48680698518208	0.205617348096957	6.16715101925975	0.21603663795209	6.81852817607176	0.2381757636586	8.18526142077909	0.268890740021705	10.1818425266751	0.300138264583087	12.2735300801898	0.318676070723859	13.6351949646865	0.386892959864899	20.3016758475908	0.45245672304181	27.1809133596471	0.519110101884679	33.9801599852036	0.572394929660123	40.8101230466238	0.616054295672411	47.1608470443897	0.668883330156	54.1399674371808	0.708403201941734	61.2039355434587	0.754928650493018	67.9931171808925	0.822931394120276	81.4849505063921	0.922586460464416	101.935811366676	1.00949787131093	127.700825486456	1.06017247795384	141.872397411913	1.17322216974345	170.565131606424	1.29209333541587	205.796875762157	1.3901240200917	238.962713069133	1.48522462279219	273.130442350553	1.57746350413662	304.262695941529	1.68747668499383	342.459004098983	
0.0164272389573655	0.096040813318145	0.0288535577651302	0.178968670892155	0.0309780122828315	0.259800562555188	0.0389441647083842	0.324582061738535	0.0446030702117316	0.397047087303338	0.0455895353243822	0.461804388471799	0.0501422779314559	0.531895301921668	0.053352853042903	0.592698129864341	0.0560701272808762	0.659322132894486	0.0601256056908485	0.736213932716022	0.0886034126538601	1.40760460680145	0.111615327850039	2.09774486433832	0.129364812910843	2.7842754248868	0.149045393268068	3.47297306200513	0.16538043110253	4.1295009249015	0.178673461564646	4.8107894997532	0.190950458007849	5.5138260487722	0.206039692789457	6.19786557065042	0.216695191149249	6.85184391128978	0.23871925494615	8.2255066612844	0.270321446524637	10.2311513980461	0.300753918044252	12.3333917671525	0.319838518966927	13.7022669506794	0.387718940431562	20.4024002418965	0.453453214837365	27.3136603478373	0.520067921630683	34.1471982689625	0.57338739338068	41.010435621748	0.617251529913659	47.3939235461328	0.670716678558529	54.4079238303317	0.710265133088132	61.5043876423395	0.756893401208929	68.3272086495707	0.825042502775707	81.8856874153442	0.924730637942629	102.43559628938	1.01126325298757	128.3005673937	1.06207987735359	142.538985925097	1.17627225611222	171.400907895767	1.29608203123881	206.796251892476	1.39315375135743	240.129369627069	1.48921746920515	274.461205388923	1.58173655043686	305.765507778871	1.69185480226299	344.125281666858	
0.0166334438487416	0.0962711410214396	0.0287156981411351	0.179680434135998	0.0312164836510623	0.260236741641526	0.0394285642915156	0.325919266269186	0.0447032022229762	0.398444886006122	0.0458117046970776	0.463825212843578	0.0501331686158514	0.534312724172243	0.053291278543038	0.596807939775592	0.0562193682721165	0.663031008456409	0.0599888091133638	0.739937651230772	0.0887791292862272	1.41258427195607	0.111998897218111	2.1069400445114	0.129516928106153	2.79789578406298	0.149262861432061	3.49017365781871	0.165763574713562	4.14977488506534	0.178981336051713	4.83342156856396	0.191714793681304	5.53978340467769	0.206246718662021	6.22853960951101	0.217252817908273	6.88488490636134	0.239146107449459	8.26571278624344	0.271232377456119	10.2804537501593	0.301331892947177	12.3925987343763	0.320954531253851	13.76758246238	0.388500052815956	20.5016065804776	0.45457750051086	27.4463086158394	0.521025888898184	34.3127613378332	0.574208335634696	41.2092916084348	0.618441932513814	47.6271043559992	0.672224047111963	54.6728664637742	0.711826078856954	61.8042660465417	0.758472617812457	68.660383696879	0.826920311138384	82.2865733359013	0.927192917768148	102.933041729886	1.01314096024039	128.900279498623	1.06448160053605	143.205440327837	1.17884871329714	172.234508615679	1.29884175533751	207.798071813116	1.3962147350207	241.297277882487	1.49286415926783	275.797452054352	1.58505895546233	307.265965232857	1.6962374878673	345.791350618485	
0.0165892826450792	0.0967782461392316	0.0286843010175255	0.179875997315463	0.0313470814444221	0.261657445057791	0.0392241685873748	0.328060696908649	0.0446793814158042	0.40018433455841	0.0459876768669006	0.466249503597815	0.0504494408910052	0.536631542649915	0.0533048650464059	0.599640848290034	0.0564470210684155	0.667061015668337	0.0601866375788858	0.742077713990269	0.0888762264926268	1.4193190144192	0.112435806128089	2.11706794419865	0.129932577331492	2.81143674799344	0.149510838111324	3.50696982682349	0.166061701571088	4.16983883199858	0.179498809067762	4.85645364040153	0.192557006161563	5.56686440121608	0.20642694554699	6.25890258664647	0.217740829393151	6.9183151942506	0.239739416110064	8.3057326466964	0.271911030876209	10.3310459839772	0.302144184870623	12.4528580960595	0.321911492460254	13.8340667838563	0.389740882549495	20.6011351566543	0.45593264323964	27.5805028792418	0.522061300064652	34.4792296522034	0.575323876424862	41.4043776015185	0.619428875292975	47.8621627120869	0.673810418025011	54.939045893537	0.713462047508049	62.1042487588672	0.759983336824974	68.9941398894462	0.828675433083444	82.6865055821872	0.930798777660497	103.431582405689	1.01528199601237	129.499693580336	1.06738262859853	143.867424382431	1.18130687507576	173.068720283172	1.30134174270228	208.800651692941	1.39942778013326	242.463427800967	1.49625174168751	277.132715243189	1.58803300613476	308.766601500768	1.70019653073368	347.455601628534	
0.0166165329006639	0.0971241014920369	0.0289183944333172	0.180890702316141	0.0313956014152756	0.263037403113353	0.0392867853914477	0.329444001904555	0.0447042483718023	0.401625818108635	0.0460779427407125	0.468537995885592	0.0505772004933621	0.53914931490314	0.0534048580461129	0.602428762284726	0.0566014789620262	0.668623076382417	0.0603543775847234	0.74496912120115	0.0891958083593398	1.42719544188926	0.112787590414122	2.12806453497611	0.130411681577419	2.82480006215123	0.149976581053494	3.52434318296646	0.166361864407451	4.19000662139396	0.179893452847877	4.87996022106832	0.193361092879943	5.59321524089065	0.206827286308791	6.28910397932289	0.218184901413541	6.95230893227073	0.24031168327163	8.34698371553452	0.272500991053787	10.3818133064307	0.302980268235473	12.5139454034722	0.322682243380432	13.9004635610147	0.391035782700707	20.7011089050004	0.457248566365263	27.7135367147714	0.523202426206893	34.6458358023082	0.576803373069332	41.6047050778033	0.620454193055942	48.0954590059471	0.676030491666577	55.2051023887259	0.715153019727114	62.4044400874396	0.761333798374093	69.3274863001001	0.830209032718359	83.0870413254728	0.933968955447891	103.932738235157	1.01760710909449	130.10006133632	1.07049002877426	144.534787755961	1.18386393309662	173.900771282393	1.30381294512137	209.800042724421	1.40260860970939	243.628862463744	1.5007110247732	278.464819386002	1.59118227758887	310.265807257273	1.70334917839492	349.121134138384	
0.0166933804665093	0.0971714679738554	0.0292310011450466	0.181211630239344	0.031541966726874	0.26367076064167	0.0394125855143867	0.331092937548422	0.0447669091983295	0.402568898585961	0.0462561837898662	0.471010860930554	0.0504507935264483	0.541295082013135	0.0534223688197686	0.604672492883386	0.0567307427987736	0.672014661999771	0.060465150375502	0.749098488885539	0.0892197006600615	1.4338360043615	0.113209283425314	2.13801105960057	0.130712119334394	2.83767117235171	0.150337839742304	3.54064016309495	0.166818324787645	4.20925612677439	0.180420440354325	4.90334433282237	0.194164410119235	5.62043966109872	0.207408237532442	6.31854774112086	0.218990147372407	6.98525726075052	0.240892044112425	8.38687877876841	0.273183774732346	10.4320302172688	0.303607216526559	12.5745456292015	0.323166148317692	13.9681381126847	0.3923532949188	20.8000619238533	0.458550681722734	27.8459502894958	0.524284128843539	34.8132317139187	0.578285371327731	41.807301255772	0.621417992017959	48.3277606473448	0.678628080116139	55.4704138258904	0.716800176254463	62.7039571384999	0.76277161462817	69.6604005770998	0.83170412634985	83.4861018538702	0.935965964043191	104.433104303119	1.0200804099468	130.696480284775	1.0730368032129	145.205921123093	1.18624406012486	174.733165008306	1.30607742077956	210.797600913162	1.40613728226681	244.794684556693	1.50596362145101	279.799128900568	1.5945791985952	311.766890559998	1.70649092228859	350.782017486163	
0.0165779742440433	0.096175418527614	0.0294589307667988	0.18247338309312	0.0319887757646595	0.263473116538425	0.0393237965551961	0.332225192914731	0.0448124070914486	0.404611056064452	0.0463039819333354	0.472787882526177	0.0504534538115509	0.544250808686271	0.0537456792131414	0.607095968730409	0.0568349650128817	0.675711430368798	0.0605371552953192	0.752097580263995	0.0893453097861972	1.43966864453864	0.113371841086665	2.14725117608573	0.131065659294449	2.85157465357712	0.150888357427991	3.5560961589785	0.167205857602657	4.22883904562069	0.180994958179155	4.92663624364591	0.1947490400758	5.64720214533172	0.20784111731683	6.34850326464927	0.219774473043868	7.01822468134218	0.241546891559581	8.42541969904312	0.273764292038233	10.48172931278	0.304558002115499	12.6345740228971	0.323843213646506	14.0346112582906	0.393669203413967	20.8991360146351	0.45984345091763	27.9786022827879	0.525441913744798	34.9815067939979	0.580133486894625	42.0071667960817	0.622474957190202	48.5606322581312	0.680843998446659	55.7370961698197	0.718243707054434	63.0047370629114	0.764220510352553	69.9939332522598	0.833182386878734	83.8852368880702	0.937611177877975	104.933947208217	1.02249947043253	131.289606076763	1.075199403794	145.871630467809	1.18884189937602	175.566676321256	1.30846940328208	211.797930717753	1.41094038191217	245.958256574409	1.51019814609598	281.132365531578	1.59766068289154	313.266394339713	1.70966320157201	352.446775135668	
0.0166039190414896	0.0959334347407751	0.0296925623528211	0.183558912261851	0.0322389563606108	0.265051329877642	0.0393810109403545	0.333063004842295	0.044767476816153	0.40598766717967	0.0463353889071339	0.474767554083646	0.0506704137208175	0.546070321872343	0.0539537011294144	0.609619678164765	0.0571528692533188	0.677626753360183	0.0609406218260122	0.755588759184441	0.0896956648646086	1.44676741769583	0.113522696799161	2.15755020628794	0.131450430868995	2.86466392608035	0.15120226276426	3.57298941835707	0.167451911045497	4.24895142132551	0.181585904930055	4.94934794053302	0.195344428679505	5.6732437859262	0.208210585363847	6.37820360580435	0.220126484942202	7.05195625207001	0.242004011397626	8.46535946575847	0.274153536021656	10.5319490175857	0.305685732108098	12.6941255794572	0.32450957853584	14.1012231709535	0.395031428338758	20.9988881082191	0.460900155759135	28.1117590528916	0.5266505280146	35.1462577496221	0.58296450831556	42.2073378101813	0.623805620663724	48.794099915337	0.682760297876834	56.0031824673295	0.71991630521911	63.3044962578297	0.765783100365525	70.3273914216173	0.834704294957775	84.2844538786527	0.939144268309241	105.437345662338	1.02449041003794	131.893863035634	1.07719680889678	146.538561707685	1.1912049384918	176.401692651414	1.31069044101337	212.797858191011	1.41549259512966	247.120487487682	1.51354329220872	282.464529279034	1.60152592933354	314.763573538391	1.71335270916067	354.114274598702	
0.0166151947400059	0.0968632875277869	0.0298248457512793	0.184039722070074	0.0322899257418557	0.26694828835288	0.0397817951077791	0.333819238736964	0.0447052319328378	0.407706364701828	0.046544183375858	0.476386949341002	0.0508200860919468	0.547739135431467	0.0541680484372897	0.612554100835018	0.0575011416296082	0.680541443634323	0.0614406001977706	0.758025913831129	0.089908917050633	1.45383184833471	0.113704049245695	2.16756262198142	0.131866363696612	2.87764260403309	0.151455361004651	3.59086592149708	0.167891702273693	4.26890966315155	0.182571103013405	4.9722058550574	0.195816121439976	5.69933106132468	0.208568633178359	6.40841943398	0.220899828830364	7.08560214112505	0.242628276219519	8.50504591274556	0.274535255812145	10.5823773386382	0.306566061566664	12.7538568812657	0.325114226159382	14.1688250794662	0.396122190459503	21.1007002872402	0.461902766582674	28.2424329171292	0.527928338891212	35.312532348906	0.585517949691447	42.4070766906269	0.625411078197746	49.0263009739014	0.684127261891657	56.2715486423937	0.721853983837119	63.6046279817601	0.768178687558678	70.6595755417532	0.836135387807827	84.6846021917657	0.940617199821866	105.935245588239	1.02652690335471	132.497330232999	1.07911694569274	147.205105517387	1.19373986886448	177.232193929945	1.31332365865954	213.79599752501	1.41946462251345	248.286547999199	1.51635616040217	283.798928200563	1.60720425942858	316.260693132428	1.71802201076652	355.779091852849	
0.0167239624776832	0.0960320821694227	0.0299640410650175	0.183613481941365	0.0322756811659496	0.268422368191668	0.0404255254650617	0.335738170603154	0.0448176001141178	0.409524248073472	0.0466343227556928	0.477666644705402	0.0508532066265262	0.550773093197155	0.0545939490794927	0.614530367244484	0.0575846539566333	0.684427037646385	0.0618262906442862	0.761926467211335	0.089933887790884	1.46105669927945	0.114183956297508	2.17744535101255	0.132215424053279	2.89086738396449	0.151739062475819	3.60739084281488	0.168174295357485	4.2896972476909	0.183770143869357	4.99622233480958	0.196149776213627	5.72563999148538	0.208906917457583	6.43845551690729	0.221659609786348	7.11845314640041	0.243715063522517	8.54428811888565	0.275093739943804	10.6318557107097	0.307342786394402	12.8128105287613	0.325507916460122	14.2359725025841	0.397198576871217	21.2007504040339	0.463083130218242	28.37136707088	0.529185005506071	35.4787920470295	0.586969142849083	42.6084956769172	0.627922708120079	49.2576191387071	0.685547850945327	56.5379925677552	0.723965428097669	63.9042381650734	0.770184155298931	70.9934956470858	0.837336688572871	85.0839234904717	0.942130342947533	106.433480790252	1.02851001960601	133.097966209872	1.08098019138597	147.872126164226	1.19743111595515	178.063753190871	1.31801732761708	214.794226265973	1.42326941936269	249.455991074147	1.51907883189578	285.130346889994	1.61237751001869	317.760912167845	1.72352810114429	357.443372665218	
0.0168175771488325	0.0966649158288159	0.0298224857274814	0.184902592394471	0.0326194091071609	0.26903293742182	0.0407898698875214	0.337093972480583	0.0449956878792178	0.411256216941688	0.046738547213709	0.479067237375778	0.0510008333738084	0.552434514383694	0.0548788076054737	0.617211004525209	0.0576052863431225	0.687286954514208	0.0621221652698906	0.765859209426497	0.0900387341890215	1.46760657422029	0.114514221132668	2.18763145835795	0.132449126537673	2.90488634918367	0.151985640244543	3.62453369663158	0.168697364955749	4.3090594430975	0.184576606219921	5.01928048367799	0.196479022691185	5.75283088408236	0.209340521179382	6.46799287661956	0.222189981972234	7.15119146164959	0.244472009424884	8.58502602900953	0.275675406318397	10.6814328029694	0.308193960799696	12.8730540579614	0.326008361709635	14.3019529785714	0.398336241354458	21.2996549941152	0.464273217670591	28.5076549473308	0.530302059095919	35.6451076245047	0.5881846959086	42.8084506241898	0.630614362617956	49.491764798715	0.687031924193264	56.8039671065613	0.726370437105933	64.2035950286585	0.771794060774163	71.3290101765904	0.838962408819244	85.4841165070661	0.944040614007886	106.932654765375	1.03038718866498	133.698512779782	1.0829685924388	148.538148433312	1.20127631080166	178.897428416586	1.32492980874298	215.791456629183	1.42656541203952	250.624853003835	1.52212619001852	286.461795381746	1.6164697129042	319.26226369146	1.72808817397868	359.109083988994	
