X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	
0.0143256498208578	0.0684984647002568	0.0184829915891826	0.0908210706774847	0.0195814074367807	0.125190932373724	0.0222736697849269	0.164537950610948	0.0216903480671747	0.190631441041172	0.0313338152526961	0.201051741442165	0.0282937406426209	0.236043407924507	0.0308632931805168	0.263301995118415	0.0341099798235769	0.281312655996524	0.0330755643497519	0.320892394703802	0.0570377081412823	0.858352265980476	0.0738524347196014	1.12449455561945	0.074091140576244	1.40907666483361	0.0841582764880968	1.69162968055055	0.0902819425075974	1.95727509506766	0.108188053487056	2.22578355875219	0.104413464445516	2.51413456926624	0.121632848123636	2.76504113762575	0.143717373107697	3.28852849839667	0.136599390466312	3.93021936178977	0.158465910149373	4.94892076271532	0.163601412910577	5.50330335122042	0.187224565047843	6.79314507691269	0.199138764220113	8.13419045625782	0.248411027359451	10.9656645575607	0.267051862176016	13.520757161943	0.307082626692831	16.4193989699136	0.330927098333857	19.1499405426962	0.352260333179971	22.1409072598483	0.383789000589065	24.8977098015002	0.395607318442195	27.3408137201417	0.445758375047829	32.7666792198151	0.511308144776867	40.9772891907797	0.560094767067914	49.1562985852047	0.58521456437258	55.2862092560945	0.694570683316178	75.7014169453843	0.729151935115802	82.9092678888141	0.785753657389509	95.5466811521275	0.87138723532783	121.129724832027	0.891399724281078	119.822651426495	0.952123876997478	139.78003964087	
0.0141814501434775	0.0689461325231215	0.0187169423983879	0.0909881048284999	0.0193629328230151	0.12714978014149	0.022221915473369	0.165942821544197	0.0222819095972306	0.191279190412966	0.0314839819771256	0.202324495543331	0.0286187212349797	0.237681051282693	0.0310456742844889	0.26530157369497	0.0344478947402971	0.285483787675634	0.0331068703157948	0.323882143753125	0.0573119716825942	0.869212068761289	0.0743364714885457	1.13855484827592	0.0744751147000088	1.425592971418	0.0846334959488948	1.71200853091438	0.0910690132407234	1.98098179366317	0.108804281655781	2.25261333103801	0.105240401832706	2.54389987016782	0.122476705907456	2.79840646576851	0.144050366103882	3.32827641267076	0.137575683944551	3.98073243319252	0.159698213779017	5.00865485849136	0.165025532072858	5.57073715601639	0.188326798228045	6.87574360647083	0.200632056220071	8.23294417208919	0.250004430412946	11.1001316984645	0.269055986381783	13.6884874183419	0.309284754132587	16.6193539171862	0.333191610081698	19.383162330754	0.354099684809254	22.4056748046551	0.386165138355881	25.1970145110237	0.398027011156561	27.6729587247313	0.448672724361677	33.1658477816261	0.514709814056856	41.4804678527835	0.563702590927373	49.7579813686017	0.58877752626918	55.952250151631	0.698692076084288	76.535703118679	0.732675777072011	83.9096647486273	0.78972441081424	96.7141125704094	0.875700960517856	122.462216405014	0.896391410109291	121.326349882886	0.956473034977377	141.444871796178	
0.0145307071743892	0.068835487040938	0.018693284355118	0.0910999144638463	0.0194703784857191	0.128170640602017	0.0224776327645791	0.16672376458975	0.0221775907292946	0.19309643350037	0.031889497101714	0.203519629732355	0.0290561413595703	0.240423068538935	0.0313728595123821	0.267630229266869	0.0346909022140893	0.288307382964772	0.0332133633621012	0.327607957743569	0.0574999965402558	0.878438739277422	0.0748453938981502	1.15159604125351	0.0747771538807021	1.44291347500738	0.0853207211688874	1.73145244987302	0.0915732371162734	2.00462853837078	0.109345037456854	2.27928617547746	0.105997350270029	2.5732437476244	0.123399308743927	2.83103418646721	0.144457744657928	3.36768066893114	0.138403366541119	4.03033048020918	0.160855282379836	5.06813237491029	0.166056440379182	5.63898866199402	0.189431236040873	6.95903317734651	0.202023573233519	8.3330874211359	0.251475752391038	11.2321392165657	0.271451737240523	13.8530521094601	0.311516417612218	16.8195342445112	0.335288800694759	19.6161252111483	0.356047895847456	22.6732419049882	0.388526947669553	25.4963583360933	0.401246757814154	28.0012964828168	0.451807675687624	33.564520879851	0.51808350506786	41.9814858465169	0.566847695945091	50.3597982624432	0.592729271819796	56.6185443668957	0.702563642551927	77.369415597295	0.736514853565555	84.9091153847497	0.793547798529763	97.8818196601604	0.880873962252954	123.796667480604	0.901178583177763	122.826539115983	0.962187432424936	143.108824783016	
0.0144794893395608	0.0694230642461206	0.0186632935926261	0.0931480236753829	0.0196495167579494	0.128492485295836	0.0226694648369313	0.16743686660973	0.0220264401775191	0.194840742392114	0.0320900059907372	0.206140298573272	0.0293899298682614	0.242657282185488	0.0318741544075555	0.27054457029506	0.0349182487973478	0.290852047156061	0.0333815147040166	0.330933477668923	0.0578244040956446	0.888080488603814	0.0753700295386183	1.16439276206688	0.0755427465049545	1.45857506033951	0.0859509757512102	1.75216855540816	0.0922285206523348	2.02743988676864	0.110067505779976	2.30554947083418	0.1068339292877	2.60436342431578	0.124429130185203	2.86467960986099	0.144775403966303	3.40842509831273	0.139096385387859	4.08051386343618	0.162078880663777	5.12851793079633	0.167145963418935	5.70544318114929	0.190422191152869	7.04255511319352	0.203267403659295	8.4344413894721	0.252852659997476	11.364689695702	0.273433239097027	14.019632182534	0.313567512306685	17.0200554358822	0.337207245982411	19.8493842521073	0.358503205131209	22.9402595250284	0.391024443933509	25.796253504101	0.405172129572884	28.3356096062572	0.454568185168445	33.9650417219761	0.521108983659373	42.4812633186398	0.570362451438496	50.9576588981756	0.596457225793856	57.2853973756786	0.706495385426706	78.2016305092821	0.741941199614343	85.9088267911806	0.798013741273478	99.0495565522323	0.885432634588124	125.130775829503	0.906459565676945	124.327190285055	0.96965799980913	144.768873665808	
0.0143148733963691	0.0693970818027144	0.018770055974514	0.0941804820117964	0.0194682591389582	0.128900477323715	0.0226910027367206	0.170336597515726	0.0223725730322745	0.19641328048466	0.0318644523285801	0.208403790671874	0.0295994332422665	0.246282571550309	0.0322125972939556	0.273983478738489	0.0351400928416034	0.293852419102997	0.0334766928649533	0.334121307378927	0.0581787804183023	0.898167817553334	0.075887967220616	1.17823070146922	0.0762675100085493	1.47552897209787	0.0864526308382808	1.7719446072642	0.093041863282315	2.04990734432216	0.110731887342258	2.33287750067375	0.107560535442101	2.63472314182238	0.125287294279973	2.89822724438907	0.145000640000846	3.4479914046934	0.140021846395092	4.13003461068281	0.163434703976988	5.1899679883346	0.16821432482777	5.77205649079599	0.191440503981979	7.12534828916051	0.204300560853491	8.53477369699247	0.254517274038667	11.4987265655968	0.275324569940741	14.1875226264081	0.315578595567167	17.2205132973212	0.339267943931011	20.0834758954084	0.361058842085441	23.2067183515504	0.393714294788351	26.0961840623648	0.408132334480556	28.6718524299806	0.45692139873259	34.3662591933539	0.524178679045774	42.9822515100522	0.574036636987948	51.5573821789688	0.599642471213288	57.951926284221	0.710094374684262	79.0326309766896	0.748143863468049	86.9078974477106	0.803704296022551	100.212972107763	0.889826442995824	126.462790565354	0.91226104526355	125.827454023954	0.975837027736968	146.4363135242	
0.0145980695399284	0.070511649316904	0.01891415408389	0.0947484941678837	0.0194423847422209	0.130712190683595	0.022636945535095	0.172033001504813	0.0224630938672838	0.198425897576641	0.0322808706881391	0.209705939640405	0.0297174663269983	0.24829483939634	0.0323728344690709	0.276869880090769	0.0355592803797033	0.297021360427931	0.0336600644974231	0.337584284688999	0.0585329257700506	0.908291118835591	0.0764516660806285	1.19147794955666	0.0766468953779204	1.49245808739385	0.0869928871215867	1.79224394596699	0.0937692866402704	2.07436876341323	0.111345719011356	2.35866116492732	0.108224057163722	2.66382836788055	0.126201600138227	2.9319702238179	0.145544371793721	3.48810532872193	0.140944219250163	4.18087830158385	0.164631787224855	5.2494767040583	0.169084003553281	5.83825070530401	0.192589291955088	7.20851492546218	0.205446126604715	8.6342463938173	0.256358246009318	11.6313301301174	0.277379691880708	14.354592575133	0.317493218372307	17.4215113258278	0.341360632891622	20.3159805651178	0.363319657655495	23.4746281785747	0.39608923068047	26.3961388350145	0.410269432580242	29.0059625251093	0.459401249003463	34.7675809728551	0.527314378735859	43.4825803251131	0.577934346134616	52.1569527228669	0.602495739144805	58.6185744020473	0.713263285319596	79.8602339795063	0.752519520975367	87.9075567000798	0.808930249741505	101.379427500033	0.894513946667363	127.795520556908	0.917601356514988	127.325989228236	0.980115911997652	148.108119422615	
0.0147587906069742	0.0708328682783979	0.0188824703188357	0.0955367349985768	0.0197526253052512	0.131957237939482	0.0227915051276774	0.172578072567633	0.0226419293709093	0.199501691514546	0.0333245581823915	0.211556462956355	0.0298073560017874	0.249797848441228	0.0328078576254631	0.278570475031243	0.0359814064588122	0.300363469535858	0.0339760365607434	0.340631484696916	0.0589628390475822	0.917889503456662	0.0769998602125301	1.20515837903605	0.0771395186470725	1.509329111447	0.087640484129371	1.8123397906969	0.0943724295201555	2.0979009554496	0.111978765707488	2.38556218338672	0.108850191813605	2.69391148259562	0.126864842244791	2.96614533690083	0.146092870238154	3.52830120913313	0.14186017498709	4.22995480798349	0.165626266790384	5.30912278985522	0.169855866242695	5.90489847388433	0.193956453931474	7.29072881881528	0.206822413400292	8.73435145864026	0.257882374224904	11.7650559382871	0.279047616249755	14.5191907938622	0.31941033768657	17.6202816308418	0.343437722233992	20.5498673174622	0.365281760149918	23.7397049224616	0.398753370801057	26.696244481914	0.412332319876018	29.3409424754815	0.461773763494601	35.1667830622772	0.53055201484849	43.9821789833101	0.581691154141105	52.7580916139063	0.605642304962282	59.2853640808982	0.717499591201063	80.6936260831718	0.755812043436795	88.9087582225593	0.813350951084157	102.547104787463	0.898890465734988	129.127624699721	0.922402903298882	128.825686723037	0.98424062025279	149.775544379847	
0.0145098137985661	0.070859199967753	0.0187241662259612	0.0960568786317941	0.0200094289333155	0.133243496217339	0.0227522424159237	0.174122467257465	0.0231181561706018	0.200712207077236	0.0334109462414508	0.213969577840228	0.0300166660244951	0.253082914044169	0.033281629132878	0.281596545659251	0.036350435049662	0.302626059415758	0.0341018562967515	0.344358026283086	0.0593787438685844	0.928874510910152	0.0776013165370895	1.21827128384848	0.0777091751310388	1.5266647490275	0.0882403091492966	1.83267079436573	0.0949546594002353	2.12137936360985	0.112585201301624	2.41254702087385	0.109420817391085	2.72429355184294	0.127696221927163	2.99923615772777	0.146365440300294	3.56746448568877	0.142683301635102	4.2796376053504	0.166553281985811	5.36811275892949	0.170885544091452	5.97181213504708	0.195306504479498	7.37580047535284	0.20856448334582	8.83506747104314	0.259532136985919	11.8998127204979	0.280549207061391	14.6850230149442	0.321288591879419	17.8211679006448	0.345351045346423	20.7843259018404	0.367274800496405	24.0069050817177	0.401718546031846	26.996426497261	0.415305156864779	29.6736462735894	0.464089298835201	35.5650687303295	0.533647032159433	44.4823327097353	0.584905968254985	53.3608547314386	0.609619684506171	59.9522506172922	0.722592632284031	81.5293800207743	0.759239821943014	89.910272669409	0.817953253082466	103.713217453042	0.903452550034451	130.459445720486	0.927016080984998	130.324147421517	0.98930695442589	151.442254081375	
0.0142774120341918	0.071117874800566	0.0187669075250357	0.0961063987969641	0.0199045898067619	0.133442115298857	0.0229674939361604	0.174835976731052	0.0231122133401169	0.203297092760306	0.0332226721822265	0.216329869274331	0.0301721561931382	0.255690908167524	0.0333588594359191	0.284637750278378	0.0363600433795376	0.306587177864268	0.0341626944143982	0.347612038100405	0.0597479778393378	0.938178248365674	0.0783574668106116	1.23058569600643	0.0782796702215111	1.54243553192632	0.0886498533455882	1.85269236612384	0.0956304008627873	2.1442477555127	0.113333099131595	2.43917376484805	0.110236182772203	2.75381833870105	0.12851681101803	3.03336726582113	0.146688847233939	3.60757608141098	0.143665146238279	4.32920910967494	0.167372576253047	5.428834522249	0.172179795640558	6.03734464489727	0.196560297134844	7.45938667245445	0.210028054531501	8.93544355072244	0.261392243456216	12.0320651764245	0.282249975592137	14.8485977102126	0.323351208553385	18.0201561351308	0.34732363946911	21.0172459413983	0.369128492630726	24.2737867286685	0.403955159249297	27.2949023297324	0.418796162814963	30.0065065338824	0.467000095851911	35.9633804754125	0.536570169499938	44.9823411498457	0.587847367562182	53.960186856769	0.613117533712398	60.619129703106	0.726626173131521	82.3645230107969	0.762983966508578	90.9086206196554	0.822383455690737	104.881379028188	0.909622695476514	131.790521683226	0.932404237565949	131.821714050368	0.994986990136164	153.106490190263	
0.014526254347249	0.0724364965363533	0.0190279122968582	0.0963084812341421	0.020045336469627	0.133418541197307	0.0232428783212937	0.176761078609006	0.0230908455434801	0.205517540295707	0.0339556009212001	0.217569794256301	0.0304848630569678	0.257284051771055	0.0335148480047504	0.286809216069446	0.0363946721881191	0.310454552879329	0.0344179468679555	0.350767620767794	0.0602772342513267	0.947968252597371	0.0789652563149586	1.24403143220816	0.0787274666154585	1.55964916625533	0.0894614439802713	1.87221614598946	0.0961932568089165	2.16819787853459	0.114104379360274	2.46617140801997	0.110971670982035	2.78403323555417	0.129149524361792	3.06587554440531	0.147106456849614	3.64926161220952	0.144698975966759	4.3796150789867	0.168242621788694	5.48908689901321	0.173397906801787	6.10485295549566	0.197758088260604	7.54137518575519	0.211184020612233	9.03550484338647	0.262899203496797	12.1646687409451	0.283932459868357	15.0176634831201	0.325734088752349	18.2202042146565	0.349679879107141	21.2495047419596	0.371123665580769	24.5401244832615	0.405701958773694	27.5916123746862	0.421330075290488	30.3401435171657	0.471208064160648	36.3616475170141	0.5396652601991	45.481760994117	0.590967227879468	54.5575185013041	0.6159295161199	61.2848129707908	0.730045547132707	83.1999714746095	0.768000813795046	91.9037722709776	0.82683743778165	106.048214400051	0.915482836106756	133.124816296631	0.937915513836148	133.322722847292	1.00012478669876	154.77252933957	
0.0147793380073696	0.0722689094125858	0.0191326078600348	0.0975454958332048	0.0203286599155225	0.135533822046347	0.023230063795571	0.177577077216679	0.0232633304457644	0.206434718365156	0.0344239581746278	0.220168722536899	0.0307293649600724	0.258805774578038	0.0336686263908544	0.290618878191453	0.0365171216627169	0.31377765718687	0.0343845732202643	0.354812267205747	0.0607037684198835	0.957251675580199	0.0796412527183462	1.25752920605627	0.0791606616758355	1.57735698360203	0.0900797496444563	1.89191338467637	0.0967062440981335	2.19061248353451	0.114750210298138	2.49255926776512	0.112165653161498	2.8131617446756	0.129994239812214	3.09975915353623	0.147561737581683	3.68940254459143	0.14538920951871	4.43036656895723	0.169061674386452	5.54995162034113	0.174485544867927	6.1719673166637	0.198882643726665	7.62585079587331	0.212108564528603	9.13512375784857	0.26429397667296	12.2981887268355	0.285536508608253	15.1866454369998	0.327815557324856	18.4193936148091	0.3521408094873	21.4830487676129	0.373686779603013	24.8068459427371	0.407519287426689	27.8924370025792	0.423397302430146	30.6749260271614	0.4746854411187	36.7625855916328	0.542699510996546	45.982492140511	0.594911500442509	55.1552971806539	0.619255273628233	61.9513903081048	0.733564841740736	84.0343843077683	0.773729530808221	92.8992964513119	0.831398546270616	107.212442068828	0.919647599632457	134.459900671542	0.943250392837243	134.8232846094	1.00539762981387	156.438702599321	
0.0145683177533544	0.0724437361138355	0.0189830913020798	0.0988660238697965	0.0203478670015761	0.1367305860498	0.0232102137753393	0.178262181353089	0.0233440883658979	0.208305803536348	0.0340203092633179	0.223048822910185	0.0310965693111834	0.261120867765588	0.0337932617290191	0.292546977763801	0.0365567964090376	0.31493412693897	0.034467704316214	0.35796269849539	0.0609228920097659	0.966992960002026	0.0804142572151213	1.27183164257064	0.079616705070901	1.59395513015378	0.0904897384483257	1.91203635417497	0.0972989393140388	2.21402942440775	0.115530384689442	2.51929101835462	0.113091605074704	2.84413101277833	0.130573376848584	3.13370236730909	0.148259546499847	3.72806500245636	0.146262824810896	4.47993248534659	0.170021095658167	5.6100251831795	0.175790610469134	6.23849866992773	0.199991650619697	7.70892429992194	0.213221436433594	9.23411682357026	0.265829494620238	12.4317040561133	0.287462695014321	15.3515882450653	0.329445088930529	18.6200377407542	0.354298496213078	21.7158644990474	0.376676989305669	25.0726882337439	0.409638224159906	28.1944295089253	0.425287277008969	31.0087194726299	0.477044565653363	37.1638105135909	0.545701659133869	46.4813792682948	0.599183368684764	55.755847475854	0.623035358013921	62.6176249187276	0.737292036223952	84.8657200512868	0.778161452693458	93.9024723775558	0.836406447889211	108.378904911679	0.923048964543616	135.793763151293	0.948559451077054	136.322847993757	1.01103479646943	158.106440480923	
0.0145353121272424	0.0728081669855476	0.0190675216978026	0.0981184047085339	0.0203752962704562	0.13756004517842	0.0236566007406413	0.180011525207263	0.0231349312605308	0.210312774485488	0.0341905108100261	0.224062189134726	0.0313390622001472	0.264542837780495	0.0338876061525231	0.294977234802999	0.0367494201696073	0.316825293752223	0.034884373796717	0.361301111417025	0.0613106827924119	0.977174992811354	0.0808390654392119	1.28473208943083	0.0802872287114119	1.60988458712872	0.0910500081320352	1.93229052373505	0.097879259051512	2.23841936449461	0.116017909718352	2.54621718252234	0.113706484583558	2.87535243645615	0.131169254888489	3.16621832930415	0.148568153073377	3.76838730990106	0.147204299196794	4.53075475582942	0.171082404877088	5.66985334253111	0.17767784502158	6.30410661690288	0.201256664865174	7.79170769700236	0.214664374822419	9.33391082666807	0.267401353892056	12.5656040215962	0.289320394018626	15.5192840425306	0.331143539533216	18.8204341349061	0.35626485345764	21.9497624272623	0.379227776348104	25.3398977062254	0.412642910256257	28.4951330648893	0.427411029538436	31.342134801151	0.479261466770607	37.5639103979323	0.549225380635727	46.98275861517	0.602788530370279	56.3568671576095	0.62642773861703	63.2841761790107	0.741112199849533	85.6995964426681	0.781604533912278	94.9055737979973	0.841984200839028	109.544838763332	0.927111466539522	137.128281282105	0.952915820450838	137.824616749865	1.01612233003858	159.772613740674	
0.0147617837875126	0.0727333774207837	0.0193021331486818	0.0985002323940751	0.0203624918335765	0.138275155362606	0.0237766949397339	0.181876280295631	0.023333274043126	0.211857140071491	0.0349427206926619	0.225758302085522	0.0314573534824225	0.2662468669728	0.0337527202706177	0.297783891663616	0.0368338256175212	0.320874625906657	0.0350436241424288	0.364960859715469	0.0618610358697492	0.987455862224219	0.0810264454753099	1.29813323856642	0.0808490254527415	1.62623686453244	0.0920255325212155	1.9518409627081	0.0983353478805597	2.26138438110998	0.116636048774741	2.5721279723013	0.114439357697803	2.90443344812854	0.131979447840798	3.19971893204445	0.148852264244962	3.80810006674963	0.14798554275512	4.58090088615521	0.172251328480896	5.72901514061224	0.17919520108147	6.37140351728687	0.202250913142532	7.87640403056018	0.21613729114622	9.43405873232743	0.26895557515409	12.6985326176799	0.290997095474314	15.687060865056	0.332936439804683	19.0199345967839	0.358105182783582	22.1820156398884	0.381310044033139	25.6061292900499	0.4155331238858	28.794597961888	0.430135612657212	31.6744567570214	0.481547156313439	37.9650682646682	0.552929669246369	47.4838138618045	0.60601299723813	56.956325942804	0.630013831906351	63.9508242968369	0.744706670207704	86.5348586419746	0.784714151825696	95.9077364453282	0.84643908646418	110.711733739836	0.932097033872556	138.458969814673	0.957406952117113	139.322541006568	1.02076697842987	161.438399570253	
0.0148408122961915	0.0737086831128524	0.0191966975522169	0.100116076984285	0.0203388789427147	0.140209177564171	0.0238700747167772	0.182584318249352	0.0235074851969167	0.213701697102481	0.0350779885099501	0.22822723811356	0.0318559275893555	0.268640074837586	0.0338563481466724	0.300602830340102	0.0370928799684883	0.324664759359355	0.0348824975891697	0.368694502635934	0.0620115971242385	0.998425735686591	0.0813559752466604	1.31112251031294	0.0813346407319606	1.64270194837767	0.0934185312195014	1.97122900231492	0.0988624947828688	2.28317453435329	0.117261363438755	2.59904226210676	0.114833075239772	2.9349286730633	0.132882504527223	3.23226679183617	0.149383488902408	3.84822982326118	0.148690554105895	4.63166727728622	0.173437084395686	5.78811034913244	0.180041404951224	6.43815140303921	0.203228858036105	7.96042515528348	0.217394790218022	9.5328767094134	0.270522590250479	12.8308521288287	0.292554481405353	15.8520073984116	0.334779380538796	19.2192525194457	0.359840151298263	22.4151368451129	0.383174019950681	25.8724912590287	0.418343657263484	29.095057511349	0.433739050540621	32.0062236446638	0.484041105483906	38.3640989907447	0.556090581579024	47.9821272949097	0.608856105924706	57.5563099939057	0.63350750927929	64.6162207171824	0.74820419120111	87.3664551558015	0.788484143229577	96.9068220030186	0.85014625493882	111.879753753957	0.936699877050577	139.792474666572	0.962484130930638	140.82168715843	1.0256094240379	163.104364213757	
0.0144631264573535	0.0738903128341483	0.0191707302051225	0.100583557238792	0.0204922368672374	0.141402245381331	0.0239053503274353	0.18453114613571	0.0238291557349606	0.214333832269976	0.0349525040704358	0.23024267827696	0.0320859593618677	0.271617687590186	0.0341043676667905	0.303328171102284	0.0375540692729629	0.328457337533695	0.0349722474840797	0.371595310383606	0.0622140615621991	1.00877575579734	0.0816586284396023	1.32457662841744	0.0820069106837938	1.65935818617225	0.0942147787367332	1.99184359369425	0.0995337426634617	2.3077777472996	0.117835473833235	2.62640847617008	0.115266372472042	2.96525719126513	0.133747998410071	3.2652761219417	0.149557080215868	3.8881050958913	0.149384631412388	4.68036101012588	0.174641380690345	5.84824817322541	0.180880842605296	6.50434934283736	0.20430771778158	8.04256314585035	0.218549526204983	9.63387025593034	0.272284822290753	12.9641420780541	0.293969770468245	16.0191108747476	0.336548969858547	19.4199413488723	0.361677323600737	22.6494017144047	0.38488145251053	26.1399559138835	0.421292567574109	29.3941796816565	0.436820914576366	32.3400506177433	0.486875262298108	38.7625634727227	0.559074700885774	48.4816775243352	0.611928217155935	58.1559215159952	0.636494056182915	65.2824888554162	0.752232380002598	88.1982751870358	0.793272843207821	97.9051625026848	0.853690356868712	113.045896221857	0.940858861481039	141.1262328382	0.968182598935171	142.319790229059	1.0309395414775	164.770775892076	
