X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	X_Ti40Zr10Cu38Pd12_Pd_[¦Ìm]	Y_Ti40Zr10Cu38Pd12_Fn_[mN]	
0.0376619978355193	0.565665281518428	0.0456196301777976	0.553075439817065	0.0507222197585101	1.33086106006623	0.0417577630095512	1.09234069800877	0.0719559010516723	1.81580885070725	0.085355760402006	1.61866561708558	0.101424128766985	2.18157175374435	0.0643524007016554	3.01758802598623	0.43099699822606	3.69063933545481	0.115607538955465	2.66633800015658	0.11613058647811	4.08426897293169	0.129753459126611	3.2133656115413	0.140257354417613	4.74218081976173	0.141805206750537	3.7018859817842	0.118927327046167	5.1115543947655	0.15315175655123	4.32112987831107	0.15356157613815	5.90500207510301	0.16080832217006	4.72714733871677	0.171798164611073	5.34028751381704	0.216680556420212	7.86675858140952	0.25551771186248	10.742772646126	0.277659949968205	12.9503598943124	0.295206737459736	13.8903514590222	0.30360154891531	14.4058731699876	0.313788530751479	15.4715284807161	0.322846365828577	16.4031241705409	0.33706204990089	18.0101112204647	0.349547931142407	19.2425076330249	0.404292080423299	25.3308600286993	0.414541285956872	26.2824585383213	0.422131277082725	26.8096609669485	0.457099469507811	30.9200394769795	0.478419312699685	33.7663899923282	0.521427058224673	39.3960147999519	0.528417719810321	39.9718278681678	0.631084151470732	56.2455510468065	0.715590957685099	70.3168809448209	0.722573930124089	71.4663969263155	0.72393184739324	71.7615659271578	0.757621155554853	78.2209245926337	0.756560143575821	75.348922440733	0.772442231675548	79.9221753524255	0.834612496933839	92.671658857628	0.884770760129553	102.552468071099	0.960296433346859	119.146373561034	1.01270479309034	133.200559841256	1.09700688125492	154.737384475988	1.12912683028633	162.796577036817	1.16320287934954	173.173801111417	1.24406557193186	196.934616880104	1.25065697528834	197.315926008171	1.31220489991303	217.033464208402	1.3814422994548	238.703759618088	1.42082967912462	252.67012473028	1.40931556156865	246.137962314325	1.44559529818851	259.310926676104	1.49610524125089	276.139810232848	1.46614913789273	267.896004151588	
0.037709281036187	0.565770520964361	0.0455835386135951	0.557014410251649	0.0510344565663663	1.33715476310356	0.0420230386957376	1.0987189767734	0.0720858717738888	1.82577400178232	0.0854006008119358	1.62841947436156	0.101787294044826	2.1947190010751	0.0645584130973679	3.03111199328051	0.431410010522115	3.70781222442312	0.115782159987214	2.68341053912224	0.116605254726914	4.10333873306375	0.13002501294995	3.23313269941798	0.140920799308036	4.76523314786433	0.142234621939275	3.72556020050647	0.119379445810045	5.13784027469358	0.153473152704151	4.3472432307404	0.153842308940006	5.93529753135501	0.161181830323519	4.75737387710151	0.172287481431853	5.37430686320676	0.217484218050925	7.91782392707279	0.256419391928949	10.8095503341993	0.278518564453433	13.0271520935548	0.296449208090542	13.9734710635361	0.304660399928625	14.4971045937411	0.315232110673134	15.5671808925213	0.323719946283419	16.5030606659858	0.337868605060563	18.1163695332459	0.351485951081622	19.3596009521245	0.405167575135971	25.4798660456249	0.415800317799304	26.4387083818882	0.424226124651242	26.9751048265354	0.458380978456808	31.1039030335721	0.479195861207522	33.9658047725332	0.523229415029133	39.6282791884485	0.530350277338741	40.2208523369211	0.633510613800106	56.578212004078	0.717763516395302	70.7352161243071	0.724291721627617	71.8894781254166	0.726697521770746	72.203661007039	0.759313959173008	78.6847008610222	0.757912926117418	75.8295891745325	0.774670103528161	80.4217516588819	0.838876338490997	93.252431587573	0.888855016477041	103.219242848789	0.962225868251956	119.897287741409	1.0155683800147	134.034592694822	1.10010209514429	155.653939956327	1.13427903980873	163.797800911037	1.16589843426612	174.255699868509	1.24815430932861	198.104551693348	1.25355253187365	198.56695293678	1.31572871045708	218.368414472869	1.38545065012139	240.118222474908	1.42671709079767	254.165992626836	1.41443188019127	247.718647616367	1.44918114197541	260.925944251906	1.49975827772068	277.787759373325	1.47124069240054	269.558347813095	
0.0375818250246116	0.567038050928208	0.045568311514196	0.560355646244704	0.0511465128709957	1.34436514944525	0.0420703926507193	1.10493788297001	0.0722084978068718	1.83642646888481	0.0858030387259397	1.6376493462989	0.102184043668991	2.20739895732622	0.0645461667293345	3.04443630830734	0.431644871985065	3.72388382449925	0.115989765103148	2.70033406648304	0.116792438923325	4.12324575215063	0.130580858513816	3.25215333228657	0.141391430389881	4.78829478919223	0.142670208766991	3.74890892200436	0.11984239036069	5.16500765139666	0.153875467529304	4.37362014744582	0.154068521466279	5.96509892100464	0.161347790874561	4.78715477765548	0.172688420021254	5.40762492673111	0.218094477349943	7.96796260681833	0.257366942059593	10.876922206047	0.279227586151954	13.1037533716786	0.297393546756077	14.0570414281547	0.305487870221432	14.5874792007667	0.317248788432112	15.6639453034278	0.324954227628896	16.6021347567677	0.338673519989464	18.2231139963879	0.353838931518595	19.476658880968	0.405751215498124	25.6302113043492	0.417202888555207	26.5942969864586	0.426093658465616	27.1422232040318	0.459647456956629	31.2857307191134	0.480569267346586	34.1629284993134	0.525423695505704	39.8612290303274	0.532041241833708	40.4710987008342	0.636698095078054	56.9108804119298	0.719294583053978	71.1519866819423	0.725926788732119	72.3144368707388	0.731752912395682	72.6451227875997	0.761083197599209	79.1481046003986	0.759500416800087	76.3164920439954	0.776527269117071	80.9221996832266	0.842444986347767	93.8366017821089	0.892527832400149	103.887232071059	0.964288272054039	120.648648956599	1.0187305494229	134.865943339501	1.10401739670922	156.570987174961	1.1374290620433	164.793824280248	1.16935181372394	175.337717834885	1.25134051093635	199.270835722273	1.2574580269316	199.813986354379	1.31994351705313	219.703290231533	1.38924275501103	241.532819442173	1.43308368819866	255.658492861122	1.41932503049877	249.300480307767	1.45310163809015	262.541379060202	1.50339457496518	279.434844246493	1.47604276497986	271.230138810349	
0.0374144770211735	0.567047829814777	0.0458112402723133	0.562829529923684	0.051149513173233	1.35074191481076	0.0418768660078252	1.11207553884284	0.0725785414170861	1.84672875871587	0.0862029810781516	1.64796060010931	0.102368809943912	2.22078974549866	0.0647959371184258	3.05693779987858	0.431712337784147	3.74044180776688	0.116104299930716	2.71686527422792	0.116946810203919	4.14386383598945	0.13102425468216	3.27244196078026	0.141993077882938	4.8108646922241	0.143244311262697	3.77180665056691	0.120196254778966	5.19158270697043	0.154236961161684	4.40121011174706	0.15448747133956	5.99565561322641	0.161647209296046	4.81704045199411	0.173227162052615	5.44079304732806	0.218766415916793	8.01749127030647	0.258308029204456	10.9429855697395	0.279905094644784	13.1794372971099	0.298322103878237	14.1415393900136	0.306405677526549	14.6771571785395	0.318919619653998	15.7608214730379	0.326004858230343	16.7028107223017	0.339511909512688	18.3293518200734	0.355016896951976	19.5931952691944	0.406616599039483	25.7802846168947	0.418473345278024	26.7522586008363	0.4278074850673	27.3093676585591	0.461085474059327	31.4688436297466	0.481450939364689	34.3638482967275	0.527798647157625	40.0950878429959	0.533430077377197	40.7208384252908	0.639366203843499	57.2440591845282	0.721258674244979	71.5677067077632	0.728020174726338	72.7377862907286	0.735873741463795	73.0894157886526	0.762826596637674	79.6106962265285	0.761404256405765	76.8003997802006	0.778718108117758	81.4214854170535	0.845214360599038	94.4213233195827	0.895481849221884	104.553656671478	0.966516701722018	121.39730561116	1.02191801331945	135.699007617636	1.10712664518162	157.48816850404	1.13991972086496	165.791918910766	1.17441528280605	176.419169557162	1.25458139249493	200.436017065321	1.26341965171096	201.061124080101	1.32535694949036	221.034500304717	1.39301661276809	242.95026253109	1.43884110769414	257.153705106616	1.42458349194156	250.880822883118	1.45830449999998	264.154757508351	1.50732585545773	281.078859480601	1.48056335911715	272.897280645532	
0.0376765041625427	0.566121163897049	0.0459691485705504	0.566267332421607	0.0512652590985158	1.35743588280936	0.042048100187538	1.11867873199855	0.0727922115428452	1.85643500212749	0.0863083210656084	1.65866952864021	0.102402354144395	2.2343663325159	0.0650928931288573	3.07052032407696	0.432063554545481	3.75711364521385	0.116318875613423	2.73343210505958	0.117312325025259	4.16307422582359	0.131110437678518	3.29282185888194	0.142394467133521	4.83512867093872	0.143598905820412	3.79562778541834	0.120517398039968	5.21795124177307	0.154523286075407	4.42788039504956	0.155161191395554	6.02509564973425	0.162094173349529	4.84712496369297	0.173799665610055	5.47285894771031	0.219394357463417	8.06815894124926	0.259126540983188	11.0092584810013	0.280826861735606	13.2568022597086	0.299343798581186	14.2246198789812	0.307882559448087	14.7672076853245	0.320085128647936	15.8564031043308	0.326911784943255	16.803523940737	0.340394396490543	18.4357200289132	0.355884312412227	19.709306974347	0.408226540528013	25.9289926106106	0.419784922232564	26.9082905149311	0.429167809491506	27.4758732258306	0.462509107760848	31.652545136219	0.482153017098649	34.5644588950615	0.529520550692114	40.3292558547445	0.53485797909718	40.9709991075311	0.641085202358655	57.5777632230337	0.723976047719103	71.9834937888063	0.730957876051554	73.1626407279275	0.737813087134495	73.5343122867053	0.764568710541202	80.0747705181267	0.763357053622419	77.2835848101223	0.781869740356441	81.921650319349	0.847322896050719	95.0069538278461	0.897978807701922	105.220453800909	0.969629320429838	122.144360390969	1.02508706739883	136.531997389969	1.10940339070927	158.406229001587	1.14248598362394	166.795675982269	1.18094385757343	177.499250372675	1.25762944417087	201.60364219869	1.27239229579883	202.306890899058	1.33105779654115	222.367841243851	1.39728663477297	244.365083015762	1.44422897817279	258.65413275828	1.42926435719205	252.461836010692	1.46396561821465	265.767152479908	1.51202757035182	282.72195084276	1.48574998439567	274.563886038937	
0.0376655579557648	0.566443867153826	0.0462335913953326	0.569605541616438	0.0518830615341982	1.36397551320237	0.0422714829469437	1.12561871466431	0.0728749077256922	1.8662083007613	0.0865579259644994	1.6682784488474	0.102577390844331	2.24841905817681	0.0652952408167953	3.08431158093746	0.432494878948417	3.77306440619166	0.116642774937342	2.75042990539218	0.117750566966335	4.18260918155958	0.131497031615599	3.31269860998657	0.142483040217935	4.85889252945453	0.143955414921232	3.8184933833536	0.120798505815587	5.24449696068713	0.154877205278732	4.45390760014482	0.155405588088278	6.0549543157195	0.162656272628072	4.87636802548564	0.174260904463767	5.50571460959833	0.220046933691282	8.11804336994401	0.259881567077536	11.076015679979	0.282041709862656	13.334203543886	0.300435183436617	14.3065622918167	0.309137782303493	14.8569555122871	0.321036913595434	15.9541863820855	0.327690523566843	16.9037305197158	0.341156761994649	18.5427699658452	0.356968601008676	19.8258321867031	0.409670516686615	26.0797998053099	0.421546579725363	27.0632420948907	0.430536627394261	27.6415722677907	0.463825992436228	31.8350806268834	0.483130135265766	34.763612904958	0.531284710581648	40.5615016167905	0.536659531762782	41.2203998305866	0.642624104158598	57.9116348995947	0.726214156358167	72.4011658666509	0.733634330852528	73.5851631335103	0.739360143047643	73.9776367123267	0.76650899879182	80.537526057022	0.76611525757336	77.7662781017479	0.785380290445404	82.4205933264847	0.849296233441173	95.5894178395063	0.900324314452105	105.887459546587	0.973455901552013	122.89359819079	1.02880362536913	137.365106371585	1.11189005131372	159.323797760839	1.14511801163357	167.79661673444	1.18564087479561	178.579957036928	1.26079224268126	202.769762314849	1.27767252067612	203.558186048556	1.33614305364399	223.702076252614	1.40228062411709	245.777534215917	1.44826960895709	260.155067049401	1.4332482446395	254.04362399861	1.46845813197804	267.380858753588	1.51821856669448	284.369750971631	1.49146056505048	276.229627165034	
0.0375273105232302	0.566486242328958	0.0463970427873042	0.573318957375696	0.0527554873703485	1.37086631039699	0.0424564681816305	1.1322724320673	0.0730194868013248	1.87560907038295	0.0869161523062977	1.67738224299718	0.102968148729027	2.26189925331216	0.0654758153586819	3.09755556939604	0.43287146351648	3.79071669343249	0.117030834034015	2.76702374457723	0.117992208364504	4.20364100543252	0.132314929108564	3.33281843627164	0.142855452134878	4.88189153934227	0.144368238304314	3.84210287516	0.121170566786897	5.27100542669997	0.155176444112123	4.48104168206744	0.155675493566688	6.08438364201825	0.164535597297843	4.90511422670835	0.174730682608364	5.53957935944801	0.220710192756629	8.16796505153997	0.260756263809838	11.1420520353181	0.283370904000374	13.4095605751091	0.301251351521691	14.389450928343	0.309831870209553	14.9464705086171	0.321890583010958	16.0508706992544	0.328560560609944	17.0049950810891	0.342091049751236	18.6495423686632	0.35802805316158	19.9428845276114	0.410870795575715	26.2301338881639	0.423138476571201	27.2195925212909	0.431747779599574	27.8082287093121	0.465130787936289	32.0179998224303	0.48622235899059	34.9620106809598	0.533729362630598	40.7941199078485	0.538950176753898	41.4696850696484	0.644678533235118	58.2447950457425	0.728213518036099	72.8166102210028	0.736210954322662	74.0055546731436	0.740991600043135	74.4205066525532	0.768998764149788	80.9988585350908	0.770607518230796	78.2479208615592	0.788056457505445	82.921026449669	0.851265034533978	96.1717700924628	0.903308616676235	106.553437112191	0.977513196174829	123.643543795733	1.03249709404249	138.197187173128	1.11571176643531	160.237656131129	1.14824291275712	168.798287643475	1.18867065052045	179.6643144855	1.26393297612835	203.933706861577	1.28042098498853	204.806754285684	1.34047202032089	225.034493319798	1.40689325503837	247.192786834243	1.45119131600032	261.656180154448	1.4367917105047	255.62085223142	1.47226072879546	268.988395946826	1.52399589581465	286.018296158527	1.49635418314666	277.895457698094	
0.0375382202221629	0.566528617504091	0.0464697073774543	0.576542555691632	0.0533332581565274	1.37754476605469	0.0426488777641957	1.1385791154124	0.0733569111642419	1.88468573976404	0.0870697433364851	1.68761293740872	0.103265850993687	2.27484044553306	0.0654854177600929	3.11067091893012	0.433077048598103	3.80851380132679	0.117341139110033	2.78353981833099	0.118197562245306	4.22375012150849	0.133052394923694	3.35235222785446	0.143631755975752	4.90412779607762	0.14479837610333	3.86537220141218	0.121651655806364	5.29862705596725	0.155588274545263	4.50775946281898	0.155959900296415	6.11431960777352	0.167967875932608	4.933942849975	0.175384214120009	5.57308974107487	0.221506236838052	8.21789884032883	0.262120500630085	11.2080427558532	0.284534985547491	13.4853106244401	0.302106756253126	14.4733295607192	0.310646156554442	15.0368078627414	0.32249496892118	16.14837458025	0.329470278019317	17.1050861760741	0.343248207855011	18.7558733246017	0.35872233201493	20.0600486272233	0.412212142070171	26.3795087088115	0.424705777013157	27.3763434163792	0.432962255983291	27.9757494181417	0.466478970830276	32.2013287998905	0.491516520802973	35.1598943669248	0.536051862488934	41.0272634648138	0.541177187421545	41.7209409871844	0.647348806586316	58.5790653283465	0.730227230201688	73.2295213780721	0.738465132993903	74.4285092123805	0.742797230489863	74.8633244387181	0.772897195988382	81.4615991728255	0.77503762628443	78.7326332604307	0.790172860377454	83.4211615496436	0.853360653513587	96.7546885895178	0.906435298165885	107.221254971116	0.982293647120801	124.392409066541	1.03611881781837	139.03048986983	1.12037393302552	161.153004617468	1.15187172522476	169.797172035499	1.19148916717397	180.751234933675	1.26708971811996	205.096727536355	1.28296132130703	206.058407063034	1.3441206977561	226.369056154092	1.41042808854173	248.608501388544	1.45449493543742	263.155773341125	1.44038082483459	257.198616906007	1.47668085340735	270.600671709099	1.52828864855992	287.667377787201	1.50055415270265	279.560602777771	
0.0375928555626473	0.565872035120173	0.0466734652842395	0.579642229903369	0.0536344897845156	1.38475090323734	0.0428151445428592	1.14483411035706	0.0735413604853521	1.89556172427382	0.0873728330010322	1.69783920803824	0.103340478471303	2.28799374646025	0.0654476319658642	3.12473097875595	0.4332100829525	3.82422241844671	0.117725402261029	2.79943958940027	0.118701268014469	4.24348298328218	0.133552062239513	3.37154236142357	0.144444342747234	4.92733262824457	0.145352500239644	3.8879646890154	0.122070974110857	5.32549943625883	0.156558555588327	4.53426862732372	0.15629155828244	6.14468025660264	0.169530192375747	4.96545601043547	0.176369634271393	5.60736939511184	0.222060355793852	8.26782797250503	0.263791781264625	11.2754136963784	0.285332699836598	13.5617433331859	0.303085823765842	14.5574931777896	0.311535267092663	15.1269626776498	0.32333344714125	16.2446304890549	0.330309215588053	17.2035698083717	0.344647044804882	18.8623979956266	0.359541064549068	20.1764099268141	0.413741251537302	26.5293603665947	0.425936724360529	27.5337685889794	0.434497840435693	28.1427057455179	0.468042945126377	32.3845199416163	0.493775274104776	35.3620248836283	0.5376587719403	41.2608615071738	0.543104077371872	41.9697978178822	0.649846243402751	58.9113872842169	0.731764553054699	73.6473946215833	0.74052940025643	74.8520076439752	0.744233108871076	75.3065669079568	0.777626238021572	81.9241982495357	0.777531509651034	79.2187240166471	0.791824284827066	83.9212891990379	0.857123728084129	97.3363628396722	0.909401485746798	107.886480028116	0.986075974698679	125.143077377768	1.03952702219723	139.866221455692	1.12504943419635	162.069157766473	1.15655887187127	170.794685520758	1.19412308085852	181.835637085729	1.27030566036168	206.265738477649	1.28535974813948	207.310342962432	1.3471413294791	227.701741442165	1.41427380891543	250.023545390623	1.45967625262275	264.650359737879	1.44407009735462	258.784338800294	1.48200108658954	272.218133075221	1.53187280360283	289.317472694788	1.50424530081895	281.223065648561	
0.0377092611058812	0.565969823985862	0.0467061024973254	0.582961929062909	0.0537065846671772	1.39139783944814	0.0428503232843227	1.15116023505999	0.0738569217713811	1.90499043357138	0.0879375307016019	1.7079192610305	0.10352297075335	2.30138709576964	0.0656864986630516	3.13713002484885	0.433474068735077	3.84008912756616	0.118162484855385	2.81578872359046	0.119048489006129	4.26373272906023	0.133680737430894	3.3921890834302	0.144918559001902	4.9509223294472	0.145902654063411	3.91160677711036	0.12225385310567	5.35207868278398	0.157733989340714	4.56016125631335	0.156794311168897	6.17394194484591	0.170087131015445	4.99628325185231	0.177627761654227	5.64078711014693	0.222452381253643	8.31751775479093	0.265044541784652	11.3443101432083	0.286259671283125	13.6393606841903	0.303947633516961	14.6409862426382	0.312339623501614	15.2165549737498	0.324242410269563	16.3408957110851	0.331208532295388	17.3030760328076	0.346007882969974	18.9691964754754	0.36045204858332	20.2933933498551	0.415054824170613	26.6790779139336	0.426930816882832	27.6905083081973	0.436245654493581	28.3087624153297	0.469434458044818	32.5688323956686	0.494554401340054	35.5629372304622	0.538984883097424	41.4943775931512	0.544823029690615	42.2198355655485	0.652048316226104	59.2437651194392	0.733207398112987	74.0664450567728	0.742617090601913	75.2731963956945	0.745638170099632	75.7464789678269	0.780637478768938	82.3890026979977	0.77920645847077	79.701886694828	0.793305592043764	84.4218340809258	0.862401072593926	97.9184245199992	0.912820375806778	108.551690183955	0.9888492231178	125.893693534934	1.04269229077629	140.700686442913	1.12844131857885	162.986234787429	1.16255622251094	171.793704023226	1.19646614784866	182.920396865634	1.27371022055057	207.433497721461	1.28865814145732	208.55979036803	1.35007506843315	229.030239504141	1.41932806718486	251.435847579173	1.46516694877112	266.147985971372	1.44828522681082	260.366096985891	1.48694542848599	273.833746697443	1.53537557885533	290.965094009734	1.5081020681304	282.88916440251	
0.0377456104863606	0.566273900792032	0.0469080984713064	0.586627905580776	0.0538587203283132	1.39799233055896	0.0429846877245269	1.15811546813218	0.0739832431526475	1.91506920599516	0.088356191607336	1.71749139399774	0.103979153145403	2.31432153590219	0.0660380537273131	3.15041883320421	0.434079819286174	3.85800823871193	0.118614861784804	2.83267173842119	0.119133800878271	4.28372892227939	0.134044539611134	3.41260972689258	0.145450980519478	4.97453601220498	0.146786001149779	3.93434059290757	0.122524016956248	5.37892428755282	0.158590595792661	4.58654795190534	0.157224200683129	6.2042415920493	0.170295474750201	5.02742108933304	0.178541956670545	5.67336477225963	0.223002871450721	8.36735468603662	0.265764071694774	11.4113262498494	0.287567565255689	13.7162618481688	0.304840035020305	14.7232425111664	0.313034335972966	15.3066455274036	0.324944680854356	16.4372596533035	0.332129341282261	17.4036644540238	0.347011252463464	19.0763674843363	0.361140470669126	20.4100079691741	0.416116876442236	26.8292462213771	0.428154812131268	27.8469686306561	0.438347390513869	28.4735338600496	0.470809411296965	32.7504849925742	0.495731924881147	35.7634733229937	0.540144324879679	41.72793838261	0.546249950762848	42.470707778202	0.654271859163516	59.577446806204	0.734914905999194	74.4832230649883	0.744992137184491	75.692552304674	0.74800288037819	76.1896171289422	0.78240203784634	82.8537251900771	0.781046673680299	80.1853920997001	0.79503888368273	84.921835070456	0.865584333245718	98.5024829558314	0.91581070536145	109.218785336596	0.991301749222051	126.641016535632	1.04610939971949	141.531500645814	1.13075587370184	163.903639633915	1.16701692075332	172.793333473274	1.19896649098146	184.003547320207	1.27959747513608	208.596697210165	1.29409119186131	209.808507616763	1.35364412905703	230.360615112338	1.42383286933952	252.851636639276	1.46951045742122	267.64421149578	1.4533506226707	261.946692880971	1.49137086193052	275.449777552158	1.53927134820719	292.611791452729	1.51385938643457	284.55591880752	
