X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	
0.0193312640144442	0.066397567409766	0.0138408623780181	0.111967116165605	0.0173618076300342	0.127244483660237	0.0159275488533599	0.136195713719021	0.0214804285015208	0.14341959889412	0.0252600498611869	0.229934158134637	0.0341512932280647	0.318378487348129	0.0404616855619086	0.417515865315774	0.0465033210259474	0.516665090815588	0.0497494589749983	0.606101053424007	0.0568279102608744	0.709879160174087	0.0584103009924815	0.811224106095899	0.0772092696643027	0.886852290645971	0.0883420248905825	1.00423358372146	0.0758560957285948	1.16498005550973	0.0976796303354372	1.66083654836663	0.0999855626441067	1.89822029175716	0.118096714374404	2.36504689063421	0.158753187539931	3.76780707959373	0.169894015208512	4.52523846313302	0.18614106787041	5.42497174381995	0.218451193305285	6.31756324407577	0.22121909145638	8.69510781913658	0.249477263440271	8.66610769519065	0.275976393449466	11.5869361374133	0.356194097178673	18.4213538504657	0.342460022605567	15.7340213721058	0.369350154529987	18.6260993134698	0.488351513915604	30.6984762908567	0.484990431883986	28.9026678884393	0.57311397145942	42.998869054306	0.560691217302619	38.578385004514	0.641483151270952	52.2647278180801	0.63977721490281	48.126043939797	
0.0195383392798824	0.067019101507521	0.0139032845735075	0.113022770253791	0.0175889265136538	0.129792407480383	0.0159101848022943	0.139305967172627	0.0217676794555023	0.147187060463969	0.0255872271626466	0.236889551277891	0.0347253305312058	0.328285721803337	0.0413441182030209	0.431204240140496	0.04740204510081	0.533421911443451	0.0508022232249209	0.626323383395072	0.0580684838196769	0.73238870186445	0.0594521598246385	0.83818245909857	0.0786286819776207	0.917226327236469	0.0897555917810246	1.03849216658617	0.0773666910094311	1.2043878042296	0.100089347947946	1.72211349632957	0.102262017227581	1.96426526182969	0.120607682161482	2.44837231742731	0.162083053843282	3.899895622755	0.172977959548425	4.69046951552165	0.189851203830947	5.62653741340883	0.223349707281526	6.54972937804535	0.225444413974834	8.99486608273229	0.255196594000303	8.99834210674324	0.280849463232867	11.9871421925231	0.361928534244728	18.9208463378943	0.350377149416893	16.3163438227414	0.3775295852571	19.2934030823574	0.494674629187561	31.5298567378566	0.494662587307278	29.9017720725804	0.582233939419833	44.165197786712	0.571181003240346	39.9072332437614	0.651120608559747	53.7654274159234	0.651555477182356	49.791908000468	
0.0196523179259908	0.0686484939301645	0.0141034000187602	0.115030403315043	0.0179067644511989	0.132370759353825	0.0161191441413072	0.141550396263185	0.0222857910270796	0.150191157701026	0.0261695462852764	0.243559377650267	0.0357314444985666	0.337526158430623	0.0420171253170497	0.445036329673187	0.0481911670078917	0.550259291470192	0.0514788022811654	0.647637048748768	0.0592619335241947	0.755473277009663	0.0604407811150818	0.865461827335932	0.0798452281124195	0.948088958909468	0.0912159081806422	1.07137169361402	0.0789408935500805	1.24436924762818	0.101991253130189	1.78198682482391	0.104114486346417	2.03191955723472	0.122798098490635	2.53124349165622	0.166003116039104	4.03264587057411	0.176193316737381	4.85806566147619	0.193464171193382	5.82662973075466	0.22749501319232	6.78336001669396	0.229559109765898	9.29585555471316	0.261716531618944	9.33260680141206	0.286639547256659	12.3871861975127	0.368255478239484	19.4206275353073	0.356446382740777	16.9012162344651	0.384548867944849	19.9615822944237	0.502157290733525	32.36410565825	0.503803480663012	30.9020478604647	0.591166324228496	45.3337989460921	0.58094238577187	41.2441579119923	0.662042573877643	55.2653856810325	0.66283736396974	51.4556858986709	
0.0198850511095066	0.0696231011303354	0.0143866047341223	0.118332989423086	0.0181163549940878	0.135124359934039	0.0166487932527436	0.145139669639526	0.0228261221712774	0.153825731187321	0.0267135236912385	0.249384858285453	0.0366903741309723	0.347946435184754	0.0426954913717823	0.457574957730326	0.0489222898556176	0.567284391194462	0.0523441064274272	0.666627588258089	0.0602486500795288	0.779062628966343	0.0614381768670065	0.891398577730434	0.081045966781064	0.977864678981855	0.0929552304627126	1.10406740085744	0.0810311094653055	1.28332565416677	0.103291140478923	1.84118354749992	0.105986895323189	2.09799037150747	0.124397719289453	2.61490186625394	0.169033503914655	4.1672811151947	0.179592246858367	5.02483805265261	0.1976075579045	6.02488268610298	0.231669707443962	7.01641928897017	0.233795663839636	9.59471136677693	0.267813134936231	9.6665166621968	0.291478184839487	12.7906537441239	0.375432005958105	19.9192520301376	0.362746448457365	17.483333794144	0.391423383505469	20.6267887249729	0.508842743663527	33.1987196570754	0.51261989576432	31.9024838358243	0.599415264986809	46.4997141712947	0.590531370738798	42.5770182887007	0.671589687821137	56.7668452380606	0.673629148595631	53.1183089569362	
0.0198228443791304	0.0709602692812004	0.01471373069643	0.121254300818341	0.0185099516649707	0.137269719590428	0.016932934757838	0.148169305486596	0.022668814562997	0.158023449214291	0.0269713479338797	0.256381127756642	0.0372489285688	0.358068223067899	0.0431187748636523	0.472080306140995	0.0498560476257357	0.583859720344217	0.0532984301283471	0.686727391108751	0.0613930704583234	0.801313321200917	0.0623753047297213	0.917473978766647	0.0824523417832045	1.00673509534705	0.0946716572502475	1.13834437734213	0.0824243266227399	1.32326646861996	0.104909072726909	1.90088900510816	0.107991144198243	2.16442952384098	0.126434870673544	2.69792391473277	0.172024450028779	4.30070377788074	0.183224821899297	5.19028889715842	0.201348976958385	6.22511935844101	0.235943112697772	7.24917029348883	0.238727950814606	9.89387265263067	0.273715736036582	9.99867749926949	0.296271218437005	13.1908663184915	0.380047097821782	20.4208642076453	0.369372389211424	18.0672394930811	0.397500434764244	21.2926433560033	0.514963671583439	34.0306216446923	0.520406694874074	32.903599676631	0.608073849159309	47.6641951598004	0.600565334799423	43.9075168314719	0.6801597785689	58.2682898939282	0.684853708421322	54.7869222817169	
0.019706564273405	0.0718818420288405	0.0147279437878089	0.122368802848916	0.0190223581450711	0.14048131257687	0.0169785469358774	0.15134235045143	0.0228543740162654	0.160071849464118	0.0272374127515134	0.262826170705162	0.0379869140677596	0.367857703430672	0.0436088932941726	0.484441138906319	0.0506951406497686	0.598934281443922	0.0543542414765673	0.706037316038334	0.0626339148340877	0.825662166681122	0.0631392235344579	0.945326284983166	0.083817541756929	1.03808317888901	0.0961696905203888	1.17149550130291	0.0834555492766602	1.36336339601231	0.106846104087648	1.96192974639433	0.109622145209908	2.23214528653302	0.128789507947972	2.78249731371658	0.175711236937858	4.4333529772053	0.18683046863849	5.35672182127251	0.204639161283031	6.42660959090494	0.239967615246619	7.48348033192335	0.243074874943229	10.194063981203	0.28044046754342	10.3313663962169	0.302141693014925	13.5873601219952	0.384277293977242	20.9197233957533	0.375494962831008	18.6507633497809	0.404423587057377	21.9580621280894	0.521064534740507	34.8630824258274	0.530136061160963	33.9013031516864	0.616195025786704	48.8321853716006	0.610283520671888	45.2421243692473	0.690233403257384	59.7660688643162	0.696384008969312	56.4540305892885	
0.0200932508712835	0.0726420922519213	0.0149050907650383	0.124413703363297	0.019156924950035	0.14313916155943	0.0171749659407213	0.153934599403255	0.0236673675909319	0.163292493741403	0.0276700900984136	0.269794966161706	0.0385090626869581	0.378239795961058	0.044381756622819	0.497881520003498	0.0514724241605072	0.615921313359764	0.0552197486016741	0.725271803842957	0.0637138803243753	0.848994240788784	0.0640178850059692	0.971715250673826	0.0850629954663982	1.06863463242155	0.0976123060226656	1.20403253447021	0.0848186818161163	1.40401713786251	0.108726743889634	2.02299935867894	0.111344667855828	2.29868688434488	0.130873055040522	2.86540457669354	0.178732794725778	4.56761336450742	0.18947963929713	5.52457873753556	0.208224542818351	6.6251642947531	0.244019525012376	7.71656661255295	0.246729305002043	10.4933938364347	0.286674274789953	10.6643002309898	0.307341115269589	13.9868537153694	0.390226688760367	21.4183199509077	0.382275119748085	19.2341009419745	0.410807314313322	22.6267014134857	0.527114743617679	35.6973164450604	0.538026578429768	34.9020613646414	0.624680672972564	49.9979962886797	0.620834057738821	46.5750965046592	0.700407748896408	61.263903714056	0.707017762446777	58.1212655567242	
0.0204617627469078	0.0732506242140375	0.0152595164980057	0.127185719391357	0.0191957469017323	0.146002367159938	0.0172872289553085	0.156804149638501	0.0238665540761081	0.167768517133897	0.0283081430026673	0.276192482557348	0.0390044650255989	0.38778375642176	0.0454585934920809	0.511572543276666	0.0522374173739063	0.63302953361987	0.0558819370826505	0.744972069328086	0.0646080137967421	0.873003560999006	0.0650491310710269	0.997935646986488	0.0863487444333192	1.09868491801742	0.099106711558539	1.23708121295264	0.0864260769669848	1.44403804605332	0.110691227357032	2.08236744470054	0.113410104045022	2.36488808377188	0.133043235135792	2.94827551809181	0.181061895370829	4.70064300908563	0.19255025333178	5.69123611037947	0.212133568588354	6.82507779817309	0.248140984068072	7.94992344237762	0.250920621493141	10.7921518596328	0.292195818508757	10.9985258101124	0.312048925927513	14.3866444006307	0.395127882459847	21.919274614709	0.388664281245171	19.8188392432539	0.417653969772325	23.2931129753892	0.533036038195106	36.5292109820971	0.545078368969513	35.9022719599486	0.632906169151838	51.1618886813462	0.630281115338314	47.9084188173426	0.709385889579981	62.7639327596775	0.7168973111079	59.788563854092	
0.0203461391399253	0.0744284197968911	0.0154530021656055	0.129552762913806	0.0194083029430534	0.148659561306343	0.0173510549551441	0.1597379174726	0.0238996203902505	0.17134467923524	0.0286641906855565	0.283208629943795	0.0392221680575124	0.398088199936175	0.046249166664586	0.525265953063818	0.0529101889884666	0.649216617689773	0.0567923525358514	0.765323154638976	0.0654829047680588	0.896170267149868	0.0659034534252501	1.02442595220998	0.0876375280013534	1.12794777041386	0.100559770231164	1.26977843359518	0.0877447494821108	1.48363962627482	0.112395053978713	2.1426016606754	0.115558659092008	2.43208835944335	0.13512708801938	3.03039860749819	0.18323203131553	4.83397766179255	0.195752145191166	5.85706134654249	0.215465634140041	7.02612332412876	0.251188761342551	8.18351310283489	0.255056583176688	11.0919399255495	0.297629668818044	11.3320230950161	0.316514934804759	14.7874707165457	0.399559954346814	22.4207284673865	0.393989539388259	20.4015230470312	0.424778736205917	23.959194849117	0.540828001942767	37.3604461427822	0.553097723907681	36.9015884856266	0.64063063023419	52.3248162238713	0.638692167572788	49.2426501008157	0.717533142403862	64.2646062804899	0.728556900961407	61.4519878497334	
0.0204997957796169	0.0749080727279086	0.0156023040202319	0.13265300465021	0.0197259622223697	0.150750758736824	0.0174744196433486	0.16300383275601	0.0244005028244827	0.173836156178896	0.0290514185681095	0.289924716852485	0.0394673824165573	0.408401520118458	0.0469145279316699	0.538249462252188	0.0537486953782276	0.665610047907813	0.0577358295068885	0.784750891868652	0.0665603656263466	0.91953755689071	0.0671397903656314	1.05064815296005	0.0891349863893548	1.1577527689383	0.102065032042977	1.30340371713923	0.0890478578507449	1.52426857166265	0.114152394718719	2.20202283208124	0.117311249708515	2.49808350376051	0.137157630665705	3.11356966758188	0.185959852395755	4.96793723191735	0.198473487415251	6.02397716138859	0.218596490845391	7.22700028070643	0.254714529027363	8.41659332986804	0.258829393523113	11.3920837566728	0.303025188250386	11.6645676369714	0.320974219236141	15.1873293883517	0.405439090477785	22.919326885186	0.400310829087814	20.9828582957845	0.430943019421334	24.6258448295883	0.547746482584871	38.1930894631333	0.56120227790575	37.899291960682	0.649921260457858	53.4920986305484	0.649127350673187	50.5718298908839	0.728214536555811	65.762388976168	0.737606141438383	63.1209550770757	
0.0208502329839511	0.0766381134674486	0.0158297667772523	0.134035931296337	0.0198138057683575	0.154525161569907	0.017694448996832	0.165961218347403	0.0246343907032001	0.176906231796464	0.0298052922003171	0.295446964692544	0.040026476020309	0.417679122335472	0.047636439841953	0.551886992687517	0.0547648249748376	0.681559819355443	0.0587432805682387	0.805631492245721	0.0679480464436107	0.942082197798936	0.0684424267399992	1.07780714776036	0.0905165781759448	1.18889177057219	0.103699429192308	1.33715810526906	0.0909618038232115	1.56377841661491	0.115901952413412	2.26196740674915	0.118834616134327	2.5643939007542	0.139951831640426	3.19763922107676	0.18907749486782	5.10086769064609	0.200910377300963	6.1909716729885	0.222429412092171	7.4262572017425	0.25889326250069	8.65018764693796	0.262788724882811	11.6914815984492	0.30781440103308	11.998396472696	0.3258761969551	15.5872206564463	0.409911991147805	23.4194917874815	0.406915573984848	21.5672650462431	0.436853956635432	25.2907383357674	0.553194057695444	39.0214375239743	0.568565342373505	38.8949614273311	0.65851385697988	54.6616199365886	0.65713000016649	51.9041836281357	0.737444483089277	67.2613861164258	0.748009392639171	64.7853699998894	
0.0208789641195567	0.0780913258607903	0.015898038793201	0.135710536517447	0.0199729479394981	0.156992918892867	0.0179702209984211	0.168557629146786	0.0246175942001112	0.181162215689241	0.0305257599407015	0.303062563646436	0.0406129370240173	0.428404872879568	0.0481866644346058	0.565726445488965	0.0557275584196769	0.699416706514659	0.0598069618046915	0.825823321403916	0.0688805062148937	0.964816304634436	0.06940972620913	1.1045734736988	0.0916309300340819	1.21851562686446	0.105299579157032	1.37005008873576	0.0930249215838352	1.60314169468395	0.117524389084532	2.32210336819705	0.120811372026394	2.63064073498519	0.142269150295325	3.28250598665764	0.191774239701445	5.23408779068177	0.20375594369012	6.35710610823161	0.22629279573047	7.62557093345293	0.262867374287366	8.88363574637061	0.26698289180598	11.9912938787517	0.312711777561655	12.3328865474171	0.330739998993288	15.9868809565534	0.413279942924175	23.9187849718886	0.412002603319758	22.1516345438004	0.443662117135917	25.953290497105	0.559743014763296	39.8544943515289	0.575797513254023	39.8944418657745	0.66568315724744	55.8305116685982	0.665748839399853	53.2364665848752	0.746346287554033	68.758528062203	0.757849374555376	66.4527055501584	
0.0210650237345225	0.0796855826857838	0.0161601523743979	0.138466945617167	0.0201297735810611	0.159888604366622	0.0180605951704955	0.172036875497312	0.0247398261366729	0.184386963606426	0.0310371796044926	0.309321109258248	0.0410764253390102	0.438765923341533	0.0487222464157274	0.578199124269421	0.0565377619337851	0.716895534934199	0.0605578408098813	0.845375681229689	0.0695831285894124	0.989450251224253	0.0707791075767593	1.13048740669131	0.0927587449953494	1.24765892073106	0.106775437074911	1.40440226951477	0.0945870618993124	1.64323734150782	0.119161199797037	2.38174433172006	0.12309140551955	2.69727639637262	0.143868407756103	3.36525026819178	0.194287218222639	5.36779171277198	0.206499287330333	6.52456022750027	0.229447806572072	7.82592262412346	0.266808245838315	9.11752063607	0.27027788975565	12.2924407442402	0.318420152686083	12.6678096871149	0.334790730219603	16.3886404576439	0.418448881410442	24.4162061980096	0.417646145121193	22.7347132283306	0.449013122096088	26.6218403755383	0.566667261220559	40.6908704125817	0.584118330427295	40.8963847209881	0.673324117187361	56.9962629810354	0.675453439234605	54.5727840308163	0.754695473403228	70.2566758363131	0.766717561994377	68.117761222873	
0.0212554441277572	0.0808730552918046	0.0167676689488561	0.140999560823219	0.0204440475086308	0.161727267872225	0.0180777226452461	0.175839858290546	0.0250788589984646	0.186473591735742	0.031340536289413	0.315740308006551	0.0415874599911333	0.448874585397765	0.0491081407723996	0.591429259305367	0.0573194933218271	0.732604792338359	0.0612849573290665	0.866084277976929	0.0705412378313864	1.01262190502606	0.071823243562466	1.15741159179864	0.0940665359258555	1.27784203620284	0.108321662039251	1.43766864463868	0.0954718254865531	1.68363846212166	0.121188444312913	2.44105327876099	0.12479374447273	2.765566086574	0.145539586963776	3.4472778970388	0.197424910183858	5.50031611487747	0.209127241139358	6.69085438455733	0.232467418000504	8.02512133750139	0.270043207434378	9.35055243433158	0.273723565206341	12.5943000714645	0.323671670261963	13.0010974244494	0.338440726452326	16.7891519865437	0.425164149655248	24.9162872812774	0.424064950001817	23.3163297364881	0.455291651335961	27.2897197017498	0.572722003042618	41.5252497181294	0.590121415962213	41.8994451632383	0.680846841456601	58.1643016216072	0.68228514883102	55.9093398953252	0.762817615899059	71.7560678573237	0.7770133788262	69.783316084464	
0.0212906581648983	0.0811618816915387	0.0169561087078229	0.143803481923903	0.0207118054372438	0.164883621791085	0.0182193076934225	0.178801114691205	0.0251846428455386	0.190470187751894	0.0316556828167556	0.322495394046201	0.0419037092684323	0.458244592272089	0.0497915301075367	0.603757292055324	0.0581460162588446	0.74832470174396	0.0622092042176552	0.886818951755019	0.0714637944277016	1.03661708077535	0.0726824754709643	1.18482856293987	0.0954202264201793	1.30832433903749	0.109813815107444	1.47050463233824	0.0962145947442648	1.7251711396099	0.123184035249501	2.5008486089934	0.126256868446081	2.83176076674329	0.147724475171659	3.53086060168092	0.200154954430027	5.63478139313627	0.211905415234049	6.8578856833972	0.236079657374274	8.22567233119343	0.27313325823807	9.58432184003721	0.277882924920266	12.8920289832665	0.327827758370602	13.3338161237178	0.343023898579395	17.1870464991331	0.429033466478666	25.4177932880167	0.429469199142383	23.9003639579345	0.461900175589393	27.9568409314215	0.578513241870974	42.3593980556896	0.597968943829066	42.8980874114043	0.687336387565128	59.3322620310864	0.690438669633576	57.240468012127	0.772007569997521	73.2548116778532	0.786302664810288	71.4528942593861	
0.0211795154229563	0.0807320254120675	0.0170254217968925	0.146436039678996	0.0208091136595169	0.167234469032653	0.0186281239578229	0.181090902099376	0.0253675316163554	0.194214308050825	0.0319816900554609	0.329782730911963	0.0424673304066694	0.467721584822091	0.0508220000694916	0.617275089337841	0.0591732277646609	0.764868482342998	0.0633718125202042	0.906815610635441	0.0723137223683642	1.05930304987756	0.0734337325087106	1.21196928053552	0.0965969344634095	1.33739021671875	0.111375176432713	1.50247402442328	0.0970502520319706	1.76550811538446	0.125086594403547	2.56100342972255	0.128092425005944	2.89801039494187	0.149266686883601	3.61562818141232	0.202760722226096	5.76827716464094	0.214591282694327	7.02484620172475	0.239499237539007	8.42468664271033	0.277266424644293	9.81656573943807	0.282164336800761	13.190232869559	0.331798070730666	13.6666493756574	0.348493312945877	17.5855445087223	0.432146188685821	25.9137020463484	0.434393527459194	24.4837481162547	0.467266690947101	28.6249009342038	0.585000462822486	43.1913596479484	0.605710876060402	43.8976721579711	0.695768956212237	60.4945301972599	0.701217167875181	58.5743863712298	0.779940542941277	74.7564239717763	0.795358864202323	73.1182107024093	
0.0214356584748304	0.0818028353192437	0.0173513104578674	0.148087943913429	0.0207934211243852	0.169545720514765	0.018774510766963	0.18378302084067	0.0256013291873407	0.198187460932657	0.0325128869449817	0.336084117360172	0.0430558154479134	0.478670590839017	0.0518701839556621	0.631005111741969	0.0598524840298937	0.782147425664455	0.0642036002848625	0.926730662379139	0.0732201785655597	1.08286690687997	0.0740346298650839	1.23976681334572	0.0976942396055555	1.3669509759096	0.113015903455637	1.53659430589223	0.0978024605495912	1.8058714010205	0.126633250145292	2.62179434373994	0.13018604007101	2.96436619390892	0.150681311867029	3.69842298719373	0.206008966082936	5.90031867601443	0.217168933090507	7.19167866320438	0.242320309186834	8.62431097048464	0.280638395895711	10.0505642504862	0.285741558567756	13.4908488812052	0.336131592356118	13.9985475797765	0.353151485548177	17.9860411364616	0.435845868541916	26.415370103208	0.440261361405608	25.0658097965817	0.472523692845505	29.2921544116748	0.591033462080797	44.0248858620583	0.611965153496999	44.8990189667653	0.704949338515244	61.6615294818878	0.708922627811436	59.9091354700297	0.787680184668553	76.2541247110717	0.806514906300071	74.780785331903	
0.021855428158664	0.0836977929062336	0.0176432082007374	0.150862251868029	0.0208811158959579	0.172534130787951	0.0187567005338027	0.18680762172531	0.0258413976297246	0.200842792434001	0.0333833346083177	0.342293011839583	0.0431764348154318	0.488926081712929	0.0527937065488694	0.645340319167869	0.0605881882105372	0.798833931441274	0.0647736023971848	0.947431226469554	0.0741100993952469	1.10580165551311	0.0750777874818735	1.26510600392167	0.0988123477932345	1.397665061639	0.114475403251245	1.57081866265395	0.0986514135322846	1.84512815907513	0.128049833569157	2.68273100973334	0.131743235255658	3.03117577977889	0.15283229178986	3.78002802844259	0.208812360710279	6.03569711601427	0.219753368701349	7.358871080842	0.245790454355461	8.824718540507	0.283512230911052	10.2841678807814	0.288554433109955	13.7906341531542	0.340818804882836	14.3314711700016	0.357527957253317	18.386386889951	0.441004065834607	26.915611373951	0.445874523292874	25.645733160379	0.477742799335938	29.9586479299611	0.595868540584789	44.8595743666861	0.620410416955778	45.8979592381411	0.711091821497085	62.8303988621567	0.715856537580955	61.2423236722688	0.796794061455878	77.7473923551226	0.816773979493464	76.4454312227042	
