X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	
0.0203034210417889	0.0650519437865362	0.021934215648066	0.0734408714966993	0.0269726010009994	0.089236367184385	0.032148333670661	0.100348225495886	0.0316670485331519	0.124709982162263	0.0292027629236204	0.124807070717066	0.0340319695886681	0.165562728719717	0.0381286066827756	0.183296888669705	0.0444199864246513	0.197438043586768	0.0490763371839805	0.384231964684541	0.0581282552717302	0.537125599929962	0.0650483635867526	0.691834835715433	0.069678504609425	0.872425186060779	0.0784120448519287	0.998580970053906	0.0893894605623182	1.13003763452517	0.0848750281318127	1.29984881288392	0.0951611851065514	1.68866532095412	0.0965373759345782	1.66240081051254	0.116857995879898	2.06250699583291	0.129116209202805	2.47816378267123	0.130493595412429	3.25849064013581	0.135711663653373	3.36693249770662	0.153561567029105	4.11111497242121	0.169650089656389	5.22053784640105	0.18333855998506	5.73319947178733	0.21413817124593	7.82930608613453	0.217859269433091	8.02356764413817	0.241540192323046	9.39735923496511	0.275045546769914	11.6731266283592	0.304571630786857	15.4427762404489	0.302556490025913	14.7190066994104	0.322203348716565	16.6612368392485	0.358828092311284	19.5890697768668	0.404251695671301	24.4705099631138	0.504914477899962	39.2143343834237	0.528700244034103	41.5337606127113	0.590591089752538	49.8605993125967	0.644606172433464	59.3447064282209	0.62699006837175	57.2152266013218	0.73988147557923	79.2928491364457	0.81467305721774	97.7547859173265	
0.0205634844312953	0.0655729023269676	0.0220139423736466	0.0742552184620722	0.0270664286154177	0.0900135049042862	0.0320453622125809	0.102333790578741	0.0319574862328878	0.126168564212069	0.0296816346270435	0.126853390043114	0.0341003880114356	0.168047002465676	0.0385620859347985	0.186794106634683	0.0445080540017406	0.201245872167543	0.0532610756334655	0.389520014012039	0.0585764942505466	0.547639649221371	0.0658424105313519	0.704896575996355	0.0704965511925877	0.888780373847416	0.0796663590887381	1.01783420072445	0.0902173661786606	1.1523943811129	0.0859742494788957	1.32616368022575	0.0962481490145145	1.71932026770284	0.0975003704465797	1.69583691916761	0.117636271298629	2.10368099773165	0.130824475634218	2.52810595336286	0.132352831550223	3.31759190225246	0.13707856793282	3.43353346732979	0.155199476198727	4.1938774147447	0.171311489770346	5.32077562468459	0.185536692708804	5.85031979924033	0.216066395141358	7.9647790553712	0.219605459558353	8.18994748286803	0.243845681653132	9.59824550476808	0.277852483781518	11.9049579518791	0.307750912383682	15.7096485741743	0.306021737456303	15.0184138544122	0.325761111575114	16.9972803599503	0.362035401310028	19.9894881735135	0.408883802618017	24.9702278305948	0.509651475511557	39.8793210218558	0.534744763726497	42.3680430607158	0.596636289074481	50.8586157120223	0.650941837227276	60.5121601982436	0.634546599667802	58.5499645242514	0.74660381842274	80.7908404483707	0.822115054449793	99.4197298313375	
0.0207059346715998	0.066703447843319	0.0221299029957091	0.0742547455248497	0.0271572550588381	0.091243774690961	0.032140359196355	0.102785918563412	0.0323161805497383	0.127182003196182	0.0299068278004201	0.128194785525152	0.0341820453185125	0.170019165235243	0.0382840253724078	0.188893409481562	0.0443483734766676	0.204161653835273	0.0547073531747218	0.39907907936003	0.0588412987209741	0.557593216972465	0.0665121117761967	0.717681306032147	0.0711308698163483	0.905235853429042	0.0805915078875729	1.03864471908111	0.0907904799357522	1.17608454873349	0.0862434750103359	1.35329752931774	0.0974511943829178	1.74876635780713	0.0983333806972521	1.72853821434621	0.117739452363902	2.14507409325565	0.132098670374574	2.57820155944137	0.133997701357872	3.37849643761856	0.138587831835614	3.49989741536898	0.156717653178707	4.27570248094136	0.172770832731155	5.42023295468767	0.187469761323927	5.9669041505771	0.217555788828695	8.09796842176338	0.222390132689742	8.3556530440859	0.246217635529056	9.79841745019025	0.280473259346033	12.1384870763719	0.310470013502105	15.976282489332	0.309243209106696	15.3181330024616	0.329143850216347	17.3305150119006	0.365829529970639	20.3879507928465	0.412562603025204	25.4715065946366	0.51421610089053	40.539990049037	0.540048581455684	43.2060582494221	0.602503429234563	51.8591615834404	0.658270583307702	61.6782095338905	0.643634438896684	59.8829664619843	0.754550982018833	82.2846966882607	0.828921402362543	101.082662088683	
0.020441951851045	0.0667232748268759	0.0220972538136673	0.0756022091552497	0.02727859768275	0.0919929654589936	0.0325856471864644	0.104156330563037	0.0329651365783732	0.129140167023965	0.0303793355176508	0.130216337492659	0.0341613503806094	0.172332235706673	0.0382167898457236	0.190496331971662	0.0445055939218769	0.207656776324559	0.0547978313638824	0.406065628152308	0.0593182937337259	0.567037758753049	0.0671403977405067	0.730798751041917	0.0719342372714012	0.92286316958452	0.0812424338235064	1.05955733367016	0.0915218142344407	1.20009008544593	0.0866350633888269	1.3800732848968	0.0982765329831914	1.77860337054355	0.0990222223236038	1.76137664676741	0.118570878749184	2.18451909487674	0.133155259636134	2.6283858739909	0.135365229507038	3.43885871044135	0.140091130052688	3.56680106481452	0.158196914661453	4.35787353345805	0.174211955343635	5.51999482715818	0.189363994721824	6.08303168821272	0.219287210087138	8.23013798998479	0.224899108133258	8.52256653062567	0.248796863355724	9.99722407678289	0.283060874302901	12.371656710368	0.313054915164111	16.2434062801407	0.312622926502603	15.6179154804431	0.332179740121352	17.6625147301755	0.369691746123093	20.7876595217251	0.416319672689798	25.9722582301263	0.518698473512598	41.2046414113582	0.545001435426035	44.0407877322413	0.609543431602448	52.8567458492119	0.665032580077041	62.8455999739812	0.651562837539205	61.2165905231675	0.760768415975726	83.7840812586911	0.835717686359868	102.748462819422	
0.0205545869690242	0.0658717913756041	0.0220549175074911	0.0760502335000207	0.0273960232650383	0.0932590475073443	0.032968060730841	0.10444611738913	0.0337353034298583	0.130891795528721	0.0309584281809019	0.132770969745406	0.0343792236364725	0.174113229974965	0.0386198710024112	0.193293777470377	0.0446380249204082	0.211209058734146	0.0549326874754688	0.412651620945036	0.0598271177316424	0.576515595314094	0.0677886068833452	0.744773245610269	0.0728011750098532	0.939160207920665	0.0817916089611267	1.07934386290467	0.0924597042857353	1.22309107439404	0.0878800640331507	1.40606044312326	0.0988877783665768	1.80978626075168	0.0999649625457064	1.79499308274742	0.120695811517904	2.22191495410035	0.134274616977659	2.6784407347087	0.136512441667821	3.49912994648679	0.141278831092878	3.63372985996838	0.159461110626541	4.44201852407789	0.175928152466945	5.62023307110298	0.191651757330837	6.1997054465124	0.22116202012985	8.36314761112861	0.226797150253355	8.689282576789	0.251300946669388	10.1971427024768	0.286451064002171	12.6030959471026	0.315551877602737	16.5099861785916	0.316517681503138	15.9173356739603	0.336029276360654	17.9957549700609	0.372917733104619	21.187744504906	0.420707580681001	26.4719723723171	0.523416202496626	41.8758679107438	0.550182903876383	44.8744778591165	0.615773956620058	53.8568744881364	0.670700825514739	64.011556177375	0.657937941175135	62.5512688414551	0.766565526419618	85.2871091628604	0.842949171637763	104.411909166804	
0.0207357073780043	0.0668358993694364	0.0221889871710099	0.0768582867623562	0.0275432504305524	0.0943688128897367	0.0330287769732881	0.106645144506332	0.0342564931869905	0.132672615174038	0.0314446118375755	0.134457332913462	0.0344187590802168	0.17666272540188	0.0391043288135746	0.196322438339173	0.0447032891689759	0.213402759850628	0.0551854609578683	0.420133284077528	0.0602745781015028	0.585720787204371	0.0685232680409136	0.75824756177215	0.0734049471494865	0.956399802865214	0.0823961993287581	1.09976986147159	0.0932988825432367	1.24640824734122	0.0891645315031198	1.43300954110829	0.100019658393732	1.83920615740981	0.101025245295838	1.82870614343997	0.12215311085728	2.26222771548912	0.135439671980998	2.72854006607733	0.137606475908999	3.5591259767245	0.142567264399178	3.70060137878663	0.160750021963236	4.52684710543502	0.17762437013656	5.72017701712819	0.193836536661251	6.31620923845029	0.223092202395846	8.49495303224064	0.229491926125493	8.85583471018698	0.253882688310312	10.398096027502	0.28916165701159	12.8365766428238	0.317942422641728	16.7766312696196	0.319643707470179	16.2188159529147	0.339811855457236	18.3278142929778	0.376329262221181	21.5877773340252	0.424890878254557	26.9714276068445	0.528317747124082	42.5415698048792	0.555484360676652	45.7065437594988	0.62033216972628	54.8545146332597	0.675793301200115	65.1781084271883	0.665633408459611	63.8836263039971	0.773775181845747	86.7868662623029	0.84998928651155	106.074573203261	
0.0207516260680866	0.0668105717621845	0.0221997505591625	0.0783637696327155	0.0275917838917592	0.0956138674215812	0.0331448364952587	0.107929409171897	0.0346698803695021	0.1347279566871	0.0318916634470549	0.136381445261227	0.0343738928435332	0.179672687060496	0.0389622845156754	0.200227415501398	0.0451299942890752	0.216429194276499	0.0555061107576304	0.426425328196604	0.06083415012857	0.5970353664183	0.0695422100891014	0.771083922000719	0.0741536126541175	0.973076064094199	0.0828114116153715	1.11995394901126	0.0938758154242957	1.27056070018283	0.0900772859933379	1.45952883374554	0.101165009207428	1.8680686575335	0.101902306737691	1.86200045823979	0.121752974558534	2.3050150008411	0.136697283530431	2.77848479790592	0.13919689133214	3.61887753479799	0.143897693182517	3.76588569118247	0.162497561697244	4.61151875894579	0.179359699338078	5.82008836686482	0.195508742104872	6.43344924084845	0.225062905922176	8.62854472996594	0.232597418391468	9.02159149414402	0.256221387942837	10.5965711032738	0.291415744719029	13.0717206805843	0.32077224971123	17.0433154761939	0.321919667454152	16.5194543163016	0.343130522219284	18.6605739704375	0.379813052394555	21.9882478847337	0.428426566983775	27.4713689917328	0.533414671435313	43.2088884749273	0.560328279055896	46.5392355086214	0.626012997078986	55.8514506985501	0.681533428756931	66.3437442556317	0.673302014357878	65.2162966909092	0.780900468972086	88.2867500216096	0.856587792094667	107.736596489816	
0.0207392448692962	0.0678407745518447	0.0219907681800991	0.0786234776514607	0.0278707028796318	0.0962989933858638	0.0333099906912391	0.10939407392198	0.0350737683323945	0.136278550492524	0.0321117515946423	0.138750889849574	0.0345772110001716	0.181485520917795	0.0387450396638975	0.201257327252767	0.0454342264434141	0.220914909244075	0.0556798130847802	0.433358151320412	0.0612407556907315	0.607789755130205	0.0704121726643334	0.784417433837538	0.0752997891493222	0.98913427640896	0.0834670104739779	1.13961207215188	0.0947123323926097	1.29320592392434	0.0905260708377587	1.48732159352777	0.102207200955388	1.89851906257149	0.102681591026166	1.89535949995547	0.122260632400851	2.34434428563778	0.137914436325824	2.82829192683065	0.140455998443011	3.67887775598709	0.145437656722525	3.83220772970779	0.164105693064381	4.69419971054787	0.181629193146725	5.91936129500689	0.197049405431875	6.54961682535287	0.226842837905185	8.76218671910789	0.234590003164171	9.18875550644446	0.258279591012171	10.7964943855803	0.293910852862429	13.3045475878892	0.323576698604307	17.3113966665638	0.324907933527297	16.8183753209425	0.346449084114408	18.9943823170664	0.383659431738373	22.3871631268164	0.432273318361741	27.971155777081	0.537442759910266	43.8780027348141	0.565857965010176	47.3718415760713	0.631847462615913	56.8535984447205	0.68862218111178	67.5086648283718	0.680169947390861	66.5498685980307	0.787995745008365	89.7866114291755	0.862746835640085	109.395833259361	
0.0204865654082668	0.0685138442549332	0.0219394097439391	0.078343331468748	0.0278417423745521	0.0971394755897454	0.0334582687822483	0.111363268100981	0.0355475661467643	0.136767814963093	0.0321344559148415	0.141355100475149	0.0348082609512783	0.183376294829356	0.0391311390163233	0.203342558398288	0.0455678571076615	0.223839218333724	0.0558912829289408	0.440056106543588	0.061549016996825	0.617458687432952	0.0709376114832111	0.798277317526995	0.0758526136831946	1.00653289467557	0.0841717116041498	1.15937461983123	0.0959476994012769	1.31548502149609	0.0913030761071351	1.51391224875392	0.103187341622443	1.92875014115357	0.103595927722839	1.92879409521143	0.125085030136485	2.38110475006505	0.138888704069774	2.87859871029292	0.141469357613928	3.73844793899779	0.146802676121491	3.89946761002121	0.165411314996929	4.77790511693337	0.183859690572772	6.01978906308662	0.198820818767364	6.66612713654847	0.228547210395314	8.89654303263063	0.236421825620969	9.35601078835288	0.260865906203647	10.997186940297	0.296655591504461	13.537632471535	0.326337260093828	17.5795206977701	0.329002300767127	17.120287733551	0.349950043283595	19.3277548047511	0.388112301929978	22.7874995670805	0.436735852974922	28.4703893568461	0.540837589469747	44.5450755357142	0.57150828654864	48.2054460212737	0.636571533094307	57.8547664395889	0.695383573749624	68.6775491098012	0.686311910548992	67.8830977784611	0.794888383284632	91.2846772469029	0.86884485389529	111.060508952483	
0.0203342506159606	0.0682581380126858	0.0220505415828582	0.0788822179678892	0.0278196011967352	0.0979987879710382	0.0334867517960571	0.113023961691794	0.0359766020165734	0.139224119929313	0.0324198724398355	0.143003221211802	0.034957449517791	0.185335681017959	0.039611613958091	0.207546388229364	0.045623231058251	0.227165218472259	0.0561636760834843	0.446882409652983	0.06188109920322	0.627660976507316	0.0711857495112047	0.811186262705277	0.0761801396470769	1.02364408352624	0.0848561741837742	1.17916010132789	0.0968565478140151	1.34013782736715	0.0921845668958911	1.53929288318247	0.104152269894812	1.95876480366266	0.104598572007167	1.96136267692945	0.126742967648466	2.4227453445515	0.139902372698822	2.92825310232266	0.142705554535742	3.79790263801472	0.148087646421206	3.9645894066355	0.166696717017024	4.86144707621478	0.185654556566545	6.12005152141722	0.200528291484853	6.78312359810493	0.230113333319599	9.02868931778878	0.238582296265003	9.52233381640839	0.263681855117459	11.1980163994256	0.300383279865828	13.770584176059	0.328941242200938	17.8445601887558	0.33211708973938	17.4204511224474	0.354062565053406	19.6595794343904	0.392914837445039	23.1881899099062	0.441044837768932	28.9680750785658	0.544943394031427	45.2100994270475	0.575961522563247	49.0386816627541	0.641986510831823	58.8544741207297	0.701348161592979	69.8427602551707	0.692973372637932	69.2168261477677	0.800431916814503	92.785984067036	0.875767482712662	112.72592225305	
0.0205914106851872	0.0682537215066237	0.0224222126894727	0.0797307546564671	0.0279741083551277	0.0990682008944189	0.0335021371897306	0.113784124603388	0.036301756756067	0.141394028665525	0.0330059175760096	0.144245227117551	0.0350574755416148	0.187793353864145	0.0395413509432701	0.209865614160643	0.0456767740664897	0.230610748036801	0.0563547207138603	0.453196194332378	0.0622774246230523	0.636624897654566	0.071612850034479	0.823901085343632	0.0770045823325094	1.03970287791759	0.0854457887854156	1.19927713364537	0.0972975634723713	1.36376792468453	0.0930083645647565	1.56634931608912	0.104914104626628	1.98926794483893	0.105470396217627	1.99473336017676	0.12619352891738	2.46471190192359	0.141016274981334	2.97828887092859	0.144071325581886	3.85764604701607	0.149664500026838	4.03035614410208	0.168209593575372	4.94398041319579	0.187740676373668	6.21815889941251	0.202511275913828	6.89849816147474	0.231998479672127	9.16065399505351	0.240578989037565	9.68934509181385	0.265952301668985	11.3969012571108	0.303638015148595	14.0036942054131	0.331538804759731	18.1101305335838	0.334446379029446	17.7198508268689	0.357216188646217	19.9943116529694	0.396449670149229	23.5875521868035	0.445242511720911	29.4647382081471	0.551166132825978	45.8742702269429	0.581014780441564	49.869816240606	0.647873189350858	59.8529040273588	0.706374552004906	71.0085078423178	0.701187796672141	70.5460096631261	0.806308776297161	94.2850557130962	0.882472779855711	114.389823085827	
0.0209473949872164	0.0690824675914311	0.0226183432695368	0.0806597779843503	0.0280340409900363	0.100008356436923	0.0336803018660695	0.11474698113257	0.036415584734556	0.142256360569085	0.0334488484381523	0.146449551131644	0.0352431836295998	0.190629143657664	0.0394319573931989	0.212407469832426	0.045782810074972	0.234359466740726	0.0563681064095239	0.4603109163879	0.0627425394929264	0.646636556648493	0.0719906966843329	0.838027501899752	0.0776279398425113	1.05663013056851	0.086081330483098	1.21941803110268	0.0977047755641678	1.38664691038116	0.094067539006105	1.59295557096765	0.105527414126435	2.02027330168971	0.106432943246593	2.02809682567447	0.126833553070603	2.50369287209391	0.14194121602535	3.02846177677712	0.144785602151651	3.91807840185927	0.151078179418098	4.09759576815046	0.169780306066104	5.02795730009889	0.189662694404056	6.31791984056049	0.204382872331964	7.01589555738053	0.234269969514563	9.2945362654083	0.242365629604813	9.85594565398341	0.267842574405069	11.5958364062126	0.305676535661098	14.2390077438741	0.334790953780037	18.3759243958191	0.337515743930444	18.0195075763088	0.360042008316083	20.328354692876	0.3992522448777	23.9880618530583	0.44936223601046	29.967827463188	0.556738655067151	46.5422668997932	0.586656105753181	50.7024334839262	0.652961711892231	60.8543514189863	0.712173296390628	72.1723257291819	0.707662703437304	71.8785533901741	0.813760304898578	95.7807894992075	0.887894695910722	116.056838261145	
0.0210109751069799	0.0699275627522211	0.022469347941542	0.0813154799774387	0.028257646371924	0.101311509487557	0.0338081709584932	0.116169852784101	0.0366471283433816	0.143758030837835	0.0335499711044963	0.149309482551381	0.0353195541050796	0.193173676881723	0.0394471341371431	0.215254129906105	0.0458774962007285	0.237920174708831	0.0565682210245844	0.466874324609267	0.0633443023215707	0.656684420805789	0.0724873227779253	0.851250069940139	0.0779905719236223	1.07283560825839	0.0864824574994441	1.23948314218909	0.0984921103417969	1.40998690073033	0.0948528611519846	1.62050572123072	0.106342111496062	2.04965699318447	0.107493979398855	2.06109707538532	0.129056109464175	2.54255928959299	0.142860048248098	3.07833200280328	0.145717479924863	3.97619106510992	0.152369907542858	4.1656251537046	0.17120153253753	5.11294932856011	0.190983163775055	6.41913364485587	0.205844809372466	7.13261308783914	0.236112433170032	9.42813913900396	0.245082152752613	10.0210300230735	0.270041503805331	11.7959394337675	0.308355784910237	14.4721503695168	0.337494470795474	18.6415115044526	0.3404023430505	18.3187377800298	0.362907888221238	20.6619730497088	0.402140378418522	24.3879084176714	0.453015041685302	30.4698475599641	0.560083610946394	47.2124018891732	0.591553169967968	51.5357212794684	0.658737774673482	61.853902637942	0.717896558676376	73.336084011404	0.711962651351257	73.2123935181844	0.81982476120596	97.2819994617974	0.893836348439101	117.719703463268	
0.0207959033756561	0.0696899008839997	0.0224308421382032	0.0821120008475035	0.0284474373824549	0.101971598882879	0.0339097563495519	0.11667627396191	0.0368029185652427	0.14563922958963	0.0334383270512532	0.151619002355664	0.0354494358292477	0.194933861912226	0.0395644428813751	0.217688592448604	0.0460977181546306	0.241225292850004	0.0569598060765313	0.473219716047036	0.0638580753094527	0.666694566400604	0.0729548611237643	0.864311810221061	0.0790318857079843	1.08932828253357	0.0876203475898514	1.25882461566939	0.099633954114818	1.4329925462911	0.0955462159238962	1.64686622337654	0.107180185909292	2.07946513492244	0.108500228623331	2.09399604377099	0.130532934487783	2.58315657001479	0.143993760608743	3.12808208822302	0.147111007230155	4.03576776737833	0.153662753443885	4.23384546037746	0.172587054179372	5.19573924489824	0.192300488937007	6.51995722501102	0.207325693911773	7.24857578138688	0.237768033475512	9.5613638956523	0.248017155963866	10.1886485207688	0.272660754521252	11.994694837621	0.311038590702765	14.7038336127543	0.339495160076823	18.9095293648904	0.343273227309877	18.6182287540593	0.366098314367366	20.9947513536191	0.405050417877075	24.786974534004	0.456539373465385	30.9696715982135	0.563236158142376	47.8784949387714	0.596825095012445	52.3675189589618	0.66447802156493	62.852362346892	0.723685530726307	74.504402048735	0.719066178399359	74.5433428210604	0.825419895149242	98.7834403923749	0.90053355028184	119.382702775836	
0.0206703875585765	0.0697453800581727	0.0226215443853026	0.0827546716011239	0.0285105439836231	0.103004406465241	0.0341005315075653	0.118863572235995	0.036931898219094	0.147325170752165	0.0336351312773101	0.152632776033812	0.0355162732344427	0.197312154064612	0.0397884009740391	0.220012111194671	0.0462727701850238	0.243756030859081	0.057102640313497	0.4796052416651	0.064163056538174	0.677331957719631	0.0734184778303019	0.877936418556281	0.0800603848429323	1.10663819232916	0.0888446134022069	1.27842883851857	0.100438392582097	1.45582589718374	0.0963970824339848	1.67380891851917	0.107890905196468	2.10953195149323	0.109426828608989	2.1275795342165	0.130863966118619	2.6243282436072	0.145144007475424	3.17846989674543	0.148381932580055	4.0958199097985	0.154913225940084	4.30061104125788	0.174378711027651	5.27807095055143	0.193571134369127	6.62146206759714	0.209199394202163	7.36539808563016	0.239301778347586	9.69442008292263	0.250046764275269	10.3561962379517	0.275759716196118	12.193925215965	0.313034934450471	14.9379997618579	0.341503655686551	19.1767909914336	0.346766204642987	18.9177327666042	0.369299154999107	21.327976692344	0.408773998113243	25.1860630020774	0.460161374039464	31.4705145033111	0.567098303805044	48.5426620133767	0.601238797437219	53.2004603025227	0.669092777086696	63.8530125264335	0.730528236582464	75.6718781704984	0.727797467764569	75.8766241555524	0.831268391036928	100.281930893176	0.907538977697	121.046633410934	
0.0206494286860403	0.0701503234599563	0.0228311509564015	0.0830742534722323	0.0285690052438189	0.105015888507887	0.0342938895854286	0.120232776426713	0.037107446586213	0.149440015043769	0.0338934389200305	0.154795045014892	0.0354400776511508	0.199839908931208	0.0399509433020445	0.222584351264008	0.0464630212208834	0.246637077106812	0.0570068763593786	0.486822816652571	0.0647600956084867	0.686868933261355	0.0740029999630094	0.892134721570216	0.0804525292734001	1.12330595524006	0.0893700163331426	1.29946881146365	0.100877409700784	1.47897776038177	0.0970513241838765	1.70021691811405	0.108608648666948	2.13984277456698	0.110488008711707	2.16141401608394	0.131230421369103	2.66369291866004	0.146456685689933	3.2279922738065	0.149403095788877	4.15693050027445	0.156046904455866	4.36661573163097	0.176136958101659	5.36026109518	0.195053545308323	6.71988702657529	0.211002653403039	7.48177288939759	0.241059012264807	9.82766905395675	0.251235031087989	10.5220591926772	0.278263298196301	12.3943095029241	0.315301442642506	15.171720738792	0.344441373362486	19.4423203580702	0.349740486182951	19.2178011606025	0.372236489470648	21.6610027280474	0.412515202109959	25.5862653318972	0.464628961537467	31.9692414436198	0.572967729611567	49.2065757682538	0.605978677262077	54.029892422789	0.675170023803498	64.8511518604332	0.737119865889978	76.8376406588059	0.733217489829987	77.2124237861666	0.837748249233674	101.780965286335	0.914970227578566	122.711048333748	
0.0207003250843386	0.0705033747345003	0.0228927250204313	0.0835162751522567	0.0287247711683496	0.104866323930274	0.0345041398292121	0.120936841707766	0.0371954888415169	0.15122732484297	0.0339082181885963	0.157068985388132	0.0355369424285441	0.202077731452566	0.0399951747667148	0.225922109349489	0.0466279844055118	0.250011855262874	0.0571764857624543	0.493757618836755	0.0654584607299892	0.697231991887526	0.0743233675632907	0.905796233560702	0.0808347018351311	1.13964798809595	0.0899284590297115	1.31980295834602	0.101710198433481	1.50252555207053	0.0978801672986234	1.72684110095129	0.109522535534823	2.16868071105893	0.111567486788492	2.19416769815488	0.132049528714102	2.70354653804132	0.147636963972789	3.27819917292738	0.150775102307427	4.21798381441478	0.157698118753046	4.43228747419946	0.177840069685853	5.44356184192605	0.197029370852752	6.82044843943813	0.212812715793102	7.59832790407465	0.242861693443215	9.96119276513734	0.252842942534842	10.6887938652912	0.280593299514608	12.5933657239548	0.317800668844049	15.4042943263686	0.347709189373488	19.7083321497776	0.351620478700914	19.5195384845753	0.375192293364011	21.9935072231338	0.415579636434866	25.9875237814663	0.469763517742052	32.4694249723659	0.577753147516305	49.8739391417834	0.611363016917178	54.8607699556225	0.681828758142136	65.8483598719024	0.742254053161985	78.0054446061	0.737390433592618	78.5475603151392	0.845526702569149	103.279358929593	0.920809314462493	124.374114701537	
