X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	X_Mg63Cu26Y11_Pd_[¦Ìm]	Y_Mg63Cu26Y11_Fn_[mN]	
0.0159483907772041	0.0164522163147917	0.0171851911371598	0.0357664849908643	0.0174220957250301	0.0518704667148238	0.0279657684338796	0.0710543138568569	0.0193053799192766	0.0887698946499595	0.0466505900030572	0.101262938834811	0.0372031224650719	0.120365826400316	0.0418923489685009	0.137563890180776	0.0606537705689118	0.15437907126189	0.0464211448356255	0.172000057334543	0.057026297050023	0.308532078531444	0.0840105960267026	0.514983567978105	0.0911046487185677	0.617361714611345	0.12429224887447	0.877457381807895	0.113480525287884	0.828488095733553	0.122442818510857	1.20460428396722	0.141988511382494	1.3254167231766	0.138583003775455	1.14256467016339	0.171626316399908	1.22436135285075	0.185847335675155	2.09360165414523	0.218087945920204	2.46262218151243	0.202546313006708	2.67368005403999	0.268886849987101	4.3203963417651	0.248432696076062	3.01827289729201	0.337731898492315	6.83350144675134	0.411958268828726	8.6706163667129	0.451985685440174	10.0679650078842	0.46080313976326	10.4259099857857	0.463962490103035	15.3827247019331	0.488203083379402	17.0465168828402	0.529674903155141	16.3234872520863	0.609157024101715	19.4247188424592	0.722961362962803	30.939434466035	0.681203402337372	25.9223267841957	0.743183295360545	33.9885175353481	0.916044172446131	50.7228201232023	0.952274466108945	59.2618010788207	0.929904139607682	55.5140832555776	0.968746425897231	64.1243116798905	1.01822909128398	62.9463721494982	
0.0160683132898909	0.0177600987376505	0.017796112108186	0.0360874492938538	0.0176868161436048	0.053569606463844	0.0283000356685687	0.0730487410556657	0.0196211629852349	0.0891595949212654	0.0471805247278453	0.104269815487544	0.0380750217721841	0.121153230495923	0.0425949513225208	0.139660675546439	0.0614112923546374	0.157525835469069	0.0467796926801689	0.176751955922833	0.0577032214785312	0.315023338360535	0.0850075041294128	0.525333180635243	0.0921328992747937	0.630336201612701	0.125234700802779	0.893493125966611	0.114483866966947	0.84726152067798	0.123777904448461	1.22786452982473	0.14297158616678	1.351317734069	0.139845127056017	1.17240319629892	0.173030811265486	1.25839071395767	0.188029406655577	2.13259705981477	0.219981091740033	2.52368713718439	0.205076327330036	2.7393441131976	0.271272594855869	4.40312199684864	0.251250365934445	3.09275355401409	0.340351387731666	6.96620699108899	0.415364396536548	8.83817246579864	0.455219435801791	10.2653606808433	0.46638722206676	10.6940889650213	0.468699991039614	15.681153968278	0.492481000434053	17.3773952887886	0.536790050982602	16.7219573219995	0.614871781303083	19.9254686153038	0.729620887447622	31.5376583175542	0.689483816909924	26.5916049568478	0.752610664585976	34.8229601708278	0.924189573984671	51.7213208103437	0.961146811953318	60.4237041665624	0.940596153503119	56.8420038975848	0.978964360226825	65.6228170818522	1.02953782606689	64.6167922399878	
0.0163486522274623	0.0178881483096205	0.0180514407461161	0.0362074516570847	0.0180439108979223	0.054662513453245	0.0284842861639632	0.0745442995203107	0.0198824833284357	0.0907534370166945	0.0476353600389302	0.10566396165978	0.0386727019038478	0.124279592918922	0.043081278165674	0.142188910626215	0.0618998434478522	0.160548937506512	0.0473032926841221	0.179441411663767	0.0584283920370439	0.321085491333753	0.0858375952629991	0.534929702611254	0.0930443185511327	0.642922792780155	0.125829205371822	0.910185219678612	0.115629362674074	0.867853876731896	0.125160301340145	1.25095248101412	0.144241275494499	1.37825536514537	0.140845735987243	1.20258794158512	0.174230376717974	1.29080364839781	0.189830452105686	2.17333869522878	0.222082664351166	2.58322705221285	0.207471815777113	2.80648850951724	0.273541427745646	4.48626674707084	0.254302521382738	3.16660091141551	0.343292838934449	7.09890415352386	0.418678952909506	9.00512599920721	0.459648232271268	10.460781950038	0.470669528235241	10.962886342417	0.4725186927775	15.9816787103162	0.496808898719235	17.7086834766503	0.542660410207486	17.1218783924151	0.620704057036375	20.4242812372853	0.736315275300438	32.1374039500881	0.696177844282616	27.258620015751	0.760999438412111	35.6546535421979	0.932164343565771	52.7208385016883	0.968579851025461	61.5904687579126	0.951944776381293	58.170386475567	0.990423789100143	67.1209797571227	1.04091835330002	66.2832411712079	
0.0166688524538134	0.0173072431572532	0.0184278269119271	0.0376538683063376	0.0185249151961703	0.0558465154276488	0.028667705330267	0.0752582018955906	0.0202731232247596	0.0929079643792415	0.048037196315648	0.107267786368581	0.0390536984467411	0.127370710604911	0.0436226765371535	0.144246158440081	0.0623092931542131	0.16332551555978	0.0477520410585614	0.18258776841734	0.0593303067212048	0.326399850522734	0.08681387912538	0.544611673429426	0.0940654662360292	0.6541664168588	0.126586323213826	0.926466367324083	0.116821987049259	0.887823061597672	0.126645220639629	1.27427163302167	0.145858736577702	1.40401894775688	0.141786621858788	1.23201051579552	0.175520608539176	1.32377386295705	0.19143106757162	2.21294434998635	0.224664685968195	2.64268268255231	0.209674447225519	2.87407411988566	0.275728456822573	4.56890439217526	0.257190639548386	3.24145689111734	0.346151130417661	7.23101085747448	0.422510001001778	9.17081852190965	0.463658152692207	10.6567405923328	0.475005265130845	11.2294308506118	0.475965034478903	16.281423004074	0.500909233207626	18.0395991354999	0.548103330018259	17.5215684948431	0.626992428158743	20.923255909387	0.741989237662436	32.736873911153	0.703621517877559	27.9234092138066	0.768409857210486	36.486007912167	0.93915626293062	53.7217680779889	0.977221795085759	62.7599155581503	0.963961437758838	59.4940751879962	1.00106927907291	68.6185538365541	1.05397018048399	67.9463820448001	
0.0170513656198731	0.0188745498365238	0.0187927008378388	0.038262109230163	0.0189663362985606	0.0572322796971106	0.0290084218879464	0.0764240285287374	0.0206231170184117	0.0945246384285795	0.0483380958471062	0.110973678788023	0.0396675713283459	0.130004883622519	0.044148235987055	0.147804785484407	0.0630025096451225	0.166057724825624	0.048087465263644	0.186654912115167	0.0604313264492975	0.332457172260326	0.0878547527987144	0.554136774608888	0.0952058744713532	0.666516335688221	0.127598475949527	0.943531222878869	0.117956175464206	0.907801501481094	0.127850138705656	1.29863316777135	0.147147322332824	1.43071245591497	0.142942563483654	1.26183053189576	0.176849203065275	1.35737854099012	0.193148279702732	2.25301031090456	0.227211448041332	2.70230455396345	0.21188824657331	2.94139383767165	0.277656685901454	4.65202958462433	0.259708774680518	3.31904723376836	0.349319149364828	7.36267238925556	0.425899696672332	9.33671221027866	0.467530916215693	10.8532049427615	0.480692618631322	11.4949006126065	0.479637371140935	16.5790382945273	0.505717443844579	18.3676221065701	0.554958379682956	17.9198653387657	0.63448829021892	21.4208634000141	0.74813657003869	33.3365636643351	0.711726202269907	28.5901169362748	0.777085433433641	37.3168593679696	0.947246887902336	54.7200638741737	0.985260860013789	63.9282037931603	0.974195389678626	60.8187622781779	1.01091957238916	70.1145632941344	1.06602851386074	69.6127788219585	
0.0174081140757159	0.0188829681190836	0.0192453803095993	0.0384772811144671	0.0190488078667889	0.0578830413152137	0.0292182853665585	0.078722008664792	0.0208578008621566	0.0964562741161604	0.0488615961704414	0.112386204028319	0.0402274514893204	0.13141691409772	0.044675379306704	0.151440872369814	0.0635590070169402	0.169465332100883	0.048359561468899	0.189629498069543	0.0613125180448777	0.338092372061023	0.0888546188663306	0.564465316093777	0.0962895268814696	0.680264053220426	0.128319456825358	0.959657887399614	0.119140568333152	0.928231225338143	0.128919830203251	1.32238701456996	0.148289091044152	1.45674245497783	0.144164509668319	1.29098861050753	0.17798797226015	1.39066633653223	0.194614135748726	2.29415800294182	0.229252343848617	2.76152479253335	0.213934783203529	3.00787047573701	0.279502639842591	4.73481344736602	0.262389800913689	3.39572208637202	0.352138089881833	7.49493229576242	0.428666684986244	9.50418821562678	0.472503541996296	11.0491114309945	0.486240458237345	11.7617086850774	0.483918759179571	16.8774805993875	0.510524163765868	18.6969098136365	0.561564919922752	18.3203358894741	0.641681518716675	21.9161891504418	0.754567697172639	33.9359293172766	0.719395810420476	29.2556549176449	0.786948990547857	38.1481764850374	0.956209720026935	55.7160686169337	0.993224073031114	65.0955830573805	0.982125921241931	62.1537944990271	1.02249492655759	71.6085312927281	1.07617977853505	71.2800324158448	
0.0176209489950377	0.018751382431881	0.0197927564899998	0.0398735955219684	0.0192463571072525	0.0582678812470642	0.0293259727176577	0.079599721942017	0.0211002535980228	0.0980060384624564	0.0492662581977294	0.113017364217541	0.0409291359987472	0.133597198348998	0.0453411568284264	0.153440625569344	0.0639269597817822	0.173391234916213	0.0487552458448554	0.193635174480366	0.0619787446648933	0.344696089085657	0.0895518440344468	0.574859224778767	0.0973074330399288	0.692090626995431	0.129033306159673	0.976614127464294	0.120075786405425	0.94839342679834	0.130338942686007	1.34439067350335	0.149522965908155	1.48257431517235	0.145279648412541	1.32183855291105	0.179132402222823	1.42418987308984	0.195981933515802	2.33363420386767	0.231271284820453	2.8220146565428	0.215774900484977	3.07398762330565	0.282265389358308	4.81734818133082	0.265041690720039	3.47272290186131	0.355072795264898	7.62687555260895	0.431258643532735	9.67118458987175	0.476845419881714	11.2451510983494	0.490007994221746	12.0304678782494	0.487796158157335	17.1776570267994	0.514239276769402	19.0283302492976	0.567172835350009	18.7208027148925	0.648240219948193	22.4176094755083	0.760699791545745	34.5379324756241	0.726578173678111	29.9232976879336	0.795120920426024	38.9814382035487	0.964358230291132	56.7153143620994	1.00144753787943	66.2615988654163	0.99063866948676	63.4874260107905	1.03252346593468	73.1046897619132	1.08660701410945	72.9410722258085	
0.0179055802332017	0.0191574245032122	0.0201860766199252	0.0402368913443466	0.0196583244026407	0.0586059367736776	0.0295885072421097	0.0804204353699999	0.0215021129118782	0.0993794918122198	0.0496741198564875	0.115758260976364	0.0416828726392278	0.135941890130717	0.0459082493682595	0.155488443742589	0.064429218197101	0.175765321565297	0.0491765334600694	0.196266975535903	0.0628078424381817	0.350583793707403	0.0903272706189422	0.585404415167286	0.0983327433554823	0.704908942849975	0.129796952110191	0.993552555985581	0.120863470056495	0.968244682948707	0.131732260184737	1.3674119187165	0.150770504438516	1.50819371741463	0.146242149349772	1.35338919910337	0.180375539497299	1.45744204554516	0.197525277707319	2.37297093924459	0.233169280202832	2.88233245871476	0.218770889408256	3.13879230459835	0.285420335554619	4.90011202063811	0.267495715323099	3.55022476887194	0.358215761850113	7.758949660271	0.433965974689681	9.83723939703851	0.480209562033958	11.4437537653079	0.493685690930462	12.2972200713684	0.49156701797377	17.4768425270389	0.517661304545756	19.3597562728938	0.572041939998436	19.1197328581357	0.654066098374311	22.9212780131631	0.767230884493514	35.1380841647812	0.732802850188231	30.5908286995187	0.802484449955719	39.8132954876841	0.971108052197848	57.7156888701719	1.00917145469686	67.4299690568089	1.0022543255456	64.8148437386313	1.04164174368101	74.6039700242202	1.09783731251495	74.6000482250448	
0.0180687614674145	0.0198880761321244	0.0204659009319225	0.0409637230956928	0.0203385672964795	0.059197384788127	0.0299159686406174	0.0822611215917233	0.0218190978641722	0.10139274918844	0.0500092057819283	0.118660727642293	0.0420573359527892	0.138426935128147	0.0465209823721481	0.15815271011946	0.0649801022534623	0.17846266444391	0.049403810444427	0.199507628695677	0.063872509456316	0.356370333419287	0.0911436990291348	0.595203965454919	0.0993385516307553	0.717206300164087	0.130458562926701	1.00993451929497	0.12163886290964	0.98822213330194	0.132769211165196	1.391152843415	0.151873828488561	1.5344088168304	0.147476305295656	1.38323145052902	0.18127939188245	1.49112786505369	0.19935184984779	2.41310418821563	0.235020193588057	2.94280672307183	0.222883299346909	3.20570806123678	0.287915267704421	4.98235851027976	0.269992418376966	3.62840463868469	0.360758097009354	7.8901255073525	0.436497588780605	10.0051400854605	0.483182345809434	11.6405654990404	0.497839332058956	12.5634591057732	0.495572054050051	17.7762142917845	0.522774951976614	19.6870397738749	0.576875958692769	19.5193670812119	0.658999194796422	23.4215285971314	0.772850416126599	35.7361645926308	0.740464771592242	31.2559270966544	0.811646891092192	40.6458419504921	0.978055069163056	58.71316882782	1.01832063737049	68.5929152257846	1.01448657878066	66.1426637978052	1.05240666829458	76.103183231305	1.10822422870482	76.266377946981	
0.0181828600766035	0.0203178378241512	0.0207218573416599	0.0416272176390159	0.0208342367617268	0.0615226061081952	0.0302659679872798	0.0838222655351874	0.0221368744697619	0.102310683957446	0.0504401718497939	0.120004946195751	0.0424790860933544	0.140980956200483	0.0470204907694299	0.160742135999865	0.0656630788293551	0.181275869666068	0.0497087807417578	0.2034331240574	0.0647652239947293	0.36273667961399	0.0919388256763755	0.604289889853649	0.100174905713673	0.730111694675222	0.131562191324245	1.02628493405363	0.122615565017338	1.00736407093011	0.134027706330238	1.41407152673449	0.152660061683289	1.56194342564874	0.148384892882769	1.41276624910433	0.182747493457782	1.52346268481659	0.201181618770468	2.45310192975849	0.237293406688758	3.00261299634398	0.22524879613655	3.27490951619541	0.290163394222859	5.06565692871948	0.272762782682941	3.70300357336813	0.363699003368058	8.02144990037759	0.439761371402446	10.1705140958575	0.48669537409574	11.8373306666465	0.502665178566633	12.8310839481032	0.499800995827737	18.0761597512088	0.529271642511904	20.0150329426241	0.583608326037671	19.916669272672	0.664749624947044	23.9202518121499	0.778376214298338	36.3348000887085	0.749892032275133	31.9209249109568	0.820176992997145	41.4785187984542	0.985803139476657	59.7082161710188	1.02950702112601	69.7565319469821	1.02446693680142	67.474894600483	1.06282963705553	77.6022548773652	1.11973685110302	77.932916285164	
0.0185206596781301	0.0210946481259753	0.0211154403213759	0.041635752336892	0.0210780818335772	0.0627914311924363	0.0303558144181421	0.085757713824377	0.0227238427416055	0.103416280216323	0.0509297968670811	0.121383754650064	0.0430825395620677	0.143217367186131	0.047445488590435	0.164925403975699	0.0661013301622549	0.184800750820582	0.0500798944066947	0.207582340553217	0.0656236584961312	0.368569145168153	0.0926912954416556	0.614755859619427	0.101230985317728	0.74219158817849	0.132777696022141	1.04255083129267	0.123668298970172	1.02788937176184	0.13529501349197	1.43754597677398	0.153841498805036	1.58691951685315	0.14935447568419	1.44171035636475	0.184444420836023	1.55719239289936	0.202850645074714	2.49299396619416	0.240063302571509	3.06143253339519	0.226780322612875	3.34147393140926	0.292220203227577	5.14991786899435	0.275378212327989	3.78080812020114	0.367004909707182	8.15439572592808	0.444307879478692	10.334782626411	0.490861642203499	12.0341433317016	0.507673429333292	13.0982030822992	0.504112807049211	18.3750509535288	0.534738579964954	20.3450768835853	0.589915295805896	20.3160594892453	0.671712363109415	24.4194593148842	0.784603654851711	36.9337634103168	0.758372388644212	32.5871259939685	0.828205712346186	42.3091579127199	0.993876665581236	60.7001491716759	1.03807036206722	70.9252970191276	1.03415223159099	68.8064474003587	1.07252049834249	79.1009688955737	1.1321247315068	79.5962136209413	
0.0187784866114286	0.0212428011678785	0.0216039798952971	0.0425003106833754	0.0214699913233917	0.0636187075338754	0.0303782140241474	0.086861592957339	0.0232332253249847	0.105034525872431	0.0513306435378899	0.123788691357967	0.0437694924386214	0.144921090788231	0.048052798940971	0.167246521655868	0.0665426442309414	0.187256852059998	0.0504363851401118	0.210167982935843	0.0665807535394804	0.374597945153252	0.0935236667730529	0.624287771094892	0.102315717130713	0.754240224169333	0.133638866641577	1.05967564073535	0.124622148691928	1.04818149271502	0.136314272725332	1.46085290517332	0.155136956783633	1.61310289309523	0.150427540461255	1.47265866971054	0.185499814582091	1.59204702218352	0.204332499816493	2.53331627363886	0.242054122642305	3.12118804958943	0.228555469556606	3.40700574276755	0.294231904103494	5.2327864820863	0.27762727270395	3.86158917384125	0.369937079381178	8.28668496909464	0.447734095698085	10.5015424447333	0.494771905247191	12.2307790454759	0.512176696204032	13.365191831341	0.507956917883434	18.6738695126913	0.538858791330591	20.6750388681637	0.595774645913162	20.7169323712869	0.678605431608402	24.919600002794	0.789683532025022	37.5350848405721	0.766177004976799	33.2531817906655	0.836036643177618	43.1418049583612	1.00142675802188	61.7036454728703	1.04754468462721	72.0882878915847	1.04147990525619	70.1401087144431	1.08246794144413	80.5986398325482	1.14354354766953	81.2617610319519	
0.0189260557535012	0.0212065377968518	0.0218616089298214	0.0446274513427634	0.0220526158165146	0.0649610925461019	0.0308115622929296	0.0871211700088534	0.0236191181187946	0.106911606432412	0.0517353814053927	0.12593518606369	0.0443065216441078	0.147469000056461	0.0486279549167878	0.168240766664707	0.0671176363696526	0.18988946802275	0.0509304195958151	0.21292714234741	0.0674853435466959	0.380443914884106	0.0943257473993375	0.634319744561513	0.103178615411741	0.767730838475495	0.134484821501925	1.07661767813144	0.125445501441813	1.06831843205158	0.13748227658993	1.48373736238982	0.156093431985218	1.63897253005989	0.151437056942867	1.50244364480057	0.186428310612461	1.62485995965045	0.20573729073787	2.57348002342276	0.243499404369746	3.18163251162552	0.230803127288025	3.47225466490724	0.296158159834982	5.31518151767155	0.279936883768132	3.94167732351875	0.373109286561645	8.41739142962083	0.450257035502912	10.6697839972014	0.498102079556304	12.4279996297993	0.516045583906295	13.6322467042824	0.511646202517979	18.9725353349589	0.543262433100164	21.001499080028	0.602354568587002	21.115277643981	0.685217557513445	25.4188279946239	0.795635307021152	38.1349347812294	0.773308944922538	33.9202881191767	0.843622681756636	43.9745600374159	1.00793833640552	62.7058528236826	1.05590258753679	73.2514277756467	1.0509881031264	71.4645685619274	1.0944051657263	82.0936956158574	1.15338587410301	82.9283887770979	
0.019220900582267	0.0217948280458467	0.0220326043846447	0.0445229467685145	0.0225372645677258	0.0660803530527297	0.0313464464631617	0.0883820642996716	0.0239808325576	0.10955614041317	0.0522240680613416	0.127602660846677	0.0446871602957429	0.14959155686277	0.0490489833507491	0.171190643468199	0.0676773471958079	0.192994846584986	0.0513625518570779	0.21625184736555	0.0688206620326587	0.385462520962033	0.0950329793142219	0.644690603013876	0.104183315520832	0.779741173827276	0.135472541094594	1.09245039397853	0.126286598919408	1.08835956158283	0.139042009745066	1.50697735198229	0.157238398404256	1.66485776667693	0.152612152031437	1.53172291175661	0.18769223435202	1.65715752651213	0.207016606943325	2.61328824083069	0.245522988718046	3.24116334625931	0.233110302184075	3.53805097186416	0.297780144931041	5.39802312241012	0.282453015564284	4.01883739516073	0.375994308254279	8.55049697698527	0.453295769073543	10.8369228637935	0.501144248345149	12.6244509417126	0.520741617740095	13.8996945953316	0.515538511914904	19.271400460248	0.548106451189717	21.3329716697507	0.607139215770236	21.5129523644533	0.692325051923939	25.9165695956954	0.80198469325309	38.7331642206839	0.779714033569364	34.5890447512117	0.850861112178625	44.8068531804955	1.01566145622639	63.7048415238299	1.06229915867345	74.4191795688792	1.06126754132979	72.7891401681154	1.10379930151679	83.594711863361	1.16339469158055	84.5922076534921	
0.0194112767689681	0.0211506293411999	0.0223122422342213	0.0448406659945622	0.0226099497110038	0.0668246834813069	0.0316163885513115	0.0901604537752614	0.0242214350538197	0.111418407124152	0.0527344040236361	0.128782064416087	0.0452478686193108	0.15181690839337	0.0495426985607138	0.174868523452157	0.0682932422857722	0.195870566831996	0.0513939738513604	0.220355050707601	0.0705683954702141	0.390890094046113	0.0958129925576354	0.654843939447737	0.105066065999058	0.792524914332879	0.136273652781592	1.10989802309331	0.12723124903384	1.10742454868692	0.140158789281772	1.53051431704664	0.158584994848624	1.69124725623651	0.153561837978742	1.5618204619709	0.188827617004802	1.69020469159545	0.208738213260994	2.65261333467599	0.247955613420057	3.30074307532595	0.235149130405753	3.60657838214143	0.299663389738292	5.48079115266879	0.285094328238265	4.09474390667683	0.378495480620354	8.6840281387461	0.456263625573455	11.0034265684199	0.505207366010639	12.82049154039	0.525506732006946	14.1675541309393	0.519318250666839	19.5704723391388	0.551976392200274	21.6668005054753	0.611495403962324	21.9114969401689	0.699933511768426	26.4159726761611	0.808096608235008	39.3323249826687	0.786267042510532	35.2565273340252	0.858666504011688	45.6379579560264	1.02392440287738	64.7034129914836	1.06945643346816	75.5878179811605	1.07039379042924	74.1177574393753	1.11389195729028	85.0909001348671	1.17396395536716	86.2563245530962	
0.0197012399052839	0.0205336354407804	0.0224067256190592	0.0458813097829029	0.0227827111942668	0.0672497885606818	0.0317497689677296	0.0910397677630855	0.0245448254216091	0.11304213885204	0.0532816762393318	0.131218025805783	0.0458126381306807	0.154357643567734	0.0501356988662785	0.177044674959706	0.0687115636647722	0.198606152142013	0.0518261932960591	0.22280792142199	0.0723122876881733	0.396076338179509	0.096523524165874	0.66405017907586	0.105758305066912	0.805031353555062	0.13698345695704	1.12637859017559	0.128202161467052	1.12761981209695	0.141113494647411	1.55361868279562	0.1597169746117	1.71739605712965	0.15449736238046	1.59256178888432	0.189767799806377	1.7243842284604	0.210514080186955	2.69275543121106	0.249974600818324	3.360768675054	0.236975167227794	3.67480218127378	0.301708718169534	5.56389725300599	0.287669040858971	4.17271981685542	0.380640880797483	8.81688316034987	0.458730921654102	11.1687661198833	0.509152784150394	13.0180054913105	0.529088683070771	14.4345195969178	0.52281693879141	19.8697118560851	0.555453876056776	21.9984574970591	0.616820826102798	22.3129155772133	0.705569088913829	26.9172626160733	0.813773687145773	39.9324617706653	0.792974906205148	35.9216033794202	0.866665350237376	46.4694687881806	1.03200909378178	65.7019323050756	1.07765488944728	76.7538114374556	1.08064125501889	75.4482895097576	1.12508764462035	86.5889436008538	1.18512507953795	87.920374397478	
0.0200617372815607	0.0217063742333324	0.0226004005110365	0.0463561096504223	0.0232166911631452	0.0680135748989952	0.031916035842441	0.0927463289885197	0.0248876002429295	0.114088959928102	0.0536888845665712	0.133671027487402	0.0463101374541618	0.156574176638124	0.0506432094141521	0.179193381556438	0.069213936725899	0.202107517402635	0.0523581932912353	0.225625725049142	0.0739200802897216	0.402564163756769	0.0974760936625234	0.674407184105584	0.106500784526175	0.817629702669462	0.137816694933563	1.14316020726583	0.129065954542431	1.14807863978307	0.142353764970492	1.57688684489464	0.160776808426522	1.74422978753623	0.155631256616787	1.62230322464605	0.190702146993072	1.75780275840271	0.212112885138517	2.73227633561837	0.251818019510257	3.42115655924637	0.238663962116812	3.73983457092516	0.303846135081604	5.64698193292499	0.289989409732104	4.25209550479718	0.382714271319598	8.94906017915153	0.462319220248933	11.3336027571804	0.512926486791281	13.2137294403275	0.532183200945703	14.7009253380555	0.52777096018979	20.1675339001401	0.559008363090031	22.3286057461436	0.622281032832205	22.7125404870642	0.710361618671536	27.4180105262729	0.818939576016142	40.5331387257296	0.799415809362261	36.586917843383	0.87404353660456	47.2980031135276	1.04037513099099	66.7018746794941	1.08592571805567	77.9191268909485	1.08921779157264	76.7806842252008	1.1334215137318	88.0879183893708	1.19606092333448	89.5839548553045	
0.0204529435093246	0.0227450607891678	0.0227885736134344	0.0472791230376016	0.0235844108179491	0.0697231047149949	0.0321763867952537	0.0949391278862995	0.0252962362090999	0.115907992900994	0.0543092998946939	0.134545364720455	0.0469053723227306	0.159142065685014	0.0512094874527275	0.182565001947046	0.0696826460847431	0.205732864975113	0.0526976823584788	0.229971508806528	0.07543991899956	0.408654780274822	0.098161015762539	0.685049988736818	0.107559312789743	0.830234105380308	0.138408922401443	1.15988594500424	0.129866379792301	1.1678431665228	0.143419533452177	1.59894358921226	0.1620132403036	1.76950262138188	0.156542670351735	1.65313512267555	0.191953338959285	1.79008880014808	0.213615611017152	2.77307105641661	0.254128545875381	3.48072301696695	0.240516345888666	3.80606859947136	0.306686175628419	5.72967685436502	0.292246529980285	4.33185862291158	0.385320075399415	9.0799193765727	0.465714140895256	11.5018163699725	0.51638442592107	13.4111418770922	0.53557553102503	14.9678041910387	0.533729425729085	20.4662835414354	0.563649842326031	22.6572936815005	0.626604671143064	23.1137132549606	0.7163252295903	27.9176911408526	0.82401578317314	41.1347805309353	0.806283654345295	37.2528916836973	0.879996415764822	48.1323749684951	1.0468233808975	67.7029942455909	1.09361476535838	79.0860367686135	1.09825529341287	78.110016752164	1.14300670349792	89.5837862859265	1.20735988587184	91.24750551081	
