X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	X_Mg65Zn30Ca_Pd_[¦Ìm]	Y_Mg65Zn30Ca_Fn_[mN]	
0.133881830025478	0.048853602446497	0.0678905043823484	0.0736800212981821	0.258714830569337	0.084457756737973	0.0770603209389796	0.125340198296029	0.0593107264995056	0.15385672301362	0.079700898955778	0.167666022031253	0.144986777853815	0.185102883127172	0.383943863350915	0.200169751721055	0.173752785650376	0.216389706746908	0.137392831233286	0.26361581715985	0.406353309571819	0.437123760249641	0.144928432427475	0.750367217563346	0.375358244582155	0.8776308879229	0.213951208152928	1.19516194248159	0.355796233235449	1.4111302992252	0.609094571060708	1.00215754938592	0.31438890419947	1.92353626657245	0.216467141568622	1.85183492002559	0.639920627922044	2.34495480211725	0.286866630965521	2.74262139079778	0.382987650706738	1.94746284095863	0.32490726469144	4.521874829015	0.765479678160194	2.34144996622501	0.675719389585976	5.8496504993926	0.746576183443093	2.63578239387143	0.719958225467689	9.73215283533868	0.912451302489311	9.19213204538218	0.466535358921586	16.7865371889456	0.90609981348034	16.370645985316	0.891727501187587	17.3144689995471	1.03205470135059	25.1530588269876	0.962911460671691	13.0321956106915	0.880137698344447	6.02193750047294	1.00110700872408	30.9724404119109	1.15606597147542	24.4792766949051	1.07756935893721	11.3137778600042	1.05823841677754	39.1429100707689	1.22749154034229	49.8837969633938	1.40556689972913	86.1596479075147	1.42161963363135	57.1929933531948	1.29912053409214	55.3233815433411	1.62102213442977	118.109874561769	
0.134427462593391	0.0494961476898545	0.0681121966253928	0.0736509320210223	0.261141987729407	0.085026070846287	0.0777177706193305	0.126490105134672	0.059827102577655	0.156025860498362	0.0802373528090949	0.169146242777976	0.145636361973671	0.187601344989805	0.386184577139818	0.202981370784529	0.174971514838799	0.218600593674457	0.138166550037029	0.266227711196301	0.409331852137015	0.444470876380322	0.145635716793283	0.760213566808131	0.376752950880765	0.891311608440576	0.215403612414301	1.21166590904246	0.357216220692857	1.4312054220288	0.613623660904912	1.0245589994551	0.315835117066175	1.94965823373518	0.217339983502205	1.88184958253468	0.642491448845523	2.37771942722791	0.288339772538488	2.78367338944503	0.385558243054534	1.99615564247576	0.326175939028851	4.58169972873776	0.77585784975098	2.40811310162708	0.67866247999222	5.93412331554313	0.752105472308473	2.73794242185767	0.723449602928503	9.86575664025688	0.91611445101981	9.35880245674152	0.469533652731298	16.9851808340954	0.910406983092029	16.6045401882407	0.896245286670076	17.5840645203514	1.03555446170976	25.45294468177	0.969292834644679	13.3651173382715	0.890532593161756	6.42386417395766	1.00546162125213	31.473143618629	1.16245099522563	25.06219146667	1.08966519254838	11.9821684822848	1.06565682520895	39.978496370316	1.23473236123922	50.8854529712681	1.41152112537191	87.3261629044268	1.43376516550154	58.5285545652412	1.31117223326256	56.8196517712299	1.63193195480921	119.774483199669	
0.13505934210417	0.0494154964320161	0.0684035486437931	0.0750612744741375	0.264034227811724	0.0868305737325137	0.0784436219862937	0.128017910641932	0.0601988900384723	0.157984591850811	0.0804755783518183	0.172040676787081	0.14649486655419	0.19045928279725	0.387851369028077	0.206100413594515	0.176074548522862	0.222708249902357	0.138964516854339	0.26964930286143	0.41239595069149	0.451183121583574	0.146413160020031	0.771055965499157	0.378288884625879	0.904708392001802	0.216576295645165	1.22868396564009	0.358908428003147	1.45074491796213	0.618400166338557	1.04890388681455	0.317279683578662	1.97632758571514	0.218445874035705	1.91195842503465	0.645013487680316	2.41172527244094	0.289883917190117	2.8241004706744	0.38828256861347	2.04683611910335	0.327622437834831	4.64134208924456	0.785790992617308	2.47536064191696	0.682249220720217	6.01676794556653	0.756946587436719	2.83923864819699	0.727065537298481	9.99979909808689	0.919700779005916	9.52515528711801	0.472526016516212	17.1862813080803	0.914852047508425	16.8373708208357	0.900567228408214	17.852136397496	1.03928477152582	25.7529050423548	0.975809265918217	13.7003394325015	0.90079159474956	6.82502855995127	1.01118148535503	31.9728465849494	1.16911598464732	25.6466932120266	1.10106942044341	12.6499090414392	1.07387331958256	40.8117655394075	1.24229602008413	51.8828882254348	1.41922528811571	88.4919849973763	1.44376138555232	59.865874114225	1.32347674303441	58.3184849987223	1.64080816563005	121.434338367374	
0.135849875176477	0.049867488447235	0.068602384047283	0.076226904656438	0.266284174571857	0.0882619509780924	0.0788186559968696	0.129343459089039	0.0604897890513845	0.159377515662226	0.0807336746236041	0.174042918363996	0.147371160734706	0.192772687962714	0.389822221531248	0.208599355670328	0.177346404124386	0.225709407652677	0.139900201167085	0.273780416775563	0.415292527053193	0.45737330230089	0.146907648480931	0.780643756326445	0.380127980211597	0.917377870874459	0.217392479105871	1.24548048389081	0.360632813934559	1.47136882256676	0.622837937963909	1.07271908448485	0.318638421786059	2.0040812299511	0.219750711180616	1.94212081858012	0.647659783951679	2.44461702307701	0.29143641546766	2.86284581624454	0.390766751039403	2.09788190699348	0.329280973881616	4.70200843887352	0.795461999246559	2.542352068511	0.686667951065423	6.09911920899285	0.761902559668003	2.93792717145124	0.730635623956027	10.1330238547352	0.923744557216798	9.69176423119034	0.476128290377521	17.3864430089547	0.919657444232911	17.0639299275111	0.904576460244083	18.1186455154346	1.04380828142324	26.0516584089402	0.982003387117409	14.0345035443371	0.910727789932113	7.22555079906018	1.01774897877808	32.4727469916463	1.17581378237479	26.2305299930966	1.11303858564505	13.3162386469601	1.08294195448356	41.6433210750431	1.2519608066591	52.880647579842	1.42873668240161	89.6571514392644	1.4532136027109	61.1998967814512	1.33725153047503	59.818797166393	1.64812076260842	123.105212943259	
0.136697011955408	0.0504428675100568	0.0686768681310677	0.0771717240875513	0.267850432193189	0.0894582784241092	0.0792396737002511	0.130126905063892	0.060871904885402	0.160370669277474	0.0810505450334087	0.174927863942746	0.148312940456222	0.195066870049075	0.391955847927054	0.211354891655176	0.178717923270258	0.227971822909603	0.140955562378018	0.277128084714844	0.417984289040511	0.465344142592464	0.147372601815815	0.789997028499052	0.381495886003392	0.930762721865765	0.218545664918144	1.26193136506745	0.362076861324939	1.49186071220271	0.627193460365566	1.09593381195368	0.320085938894362	2.03080320165403	0.220963587785138	1.97102522821768	0.650056560263668	2.47841914148652	0.292609513288384	2.90300281394009	0.393149651069893	2.14766505436304	0.330972789186546	4.7618477740955	0.804828565143044	2.60921730090216	0.690945685191148	6.18171587590593	0.767145903773867	3.03690021373852	0.734176226727762	10.2655016907142	0.927477689062663	9.85891241100777	0.479638340678394	17.5857031896196	0.924518128171292	17.2969561378375	0.909113610542295	18.3855867670273	1.04783041088933	26.3529002693268	0.988039628246168	14.3672213122829	0.92024931965117	7.62543182260692	1.02311038052311	32.9736644025464	1.18297934387474	26.811531828384	1.12457568004689	13.9831764060933	1.09087002988497	42.4776817541402	1.26229065354427	53.8807575923159	1.43816943668804	90.8220049567823	1.46327185900545	62.5330365549186	1.35082636369471	61.3200369313039	1.65647496422612	124.773755487527	
0.137249884656958	0.0514436526949855	0.0687847852569086	0.07802542670579	0.269662705690887	0.090679016706762	0.0798155364567717	0.130874553328983	0.0612143765510361	0.162175310406889	0.0815182748911965	0.176979538373344	0.149394510319931	0.197807737704069	0.393521786459807	0.213468368066813	0.180006952819532	0.232037496864062	0.141980510679767	0.279924118677848	0.420824385603557	0.472445593301928	0.14796777259483	0.800027022905296	0.382690957603278	0.944449554187546	0.219909679143623	1.27785209089366	0.363992877220065	1.5106713318407	0.631465022765071	1.11973969639868	0.321430191240548	2.05789630538531	0.221934329099456	2.0020266269477	0.652043777422882	2.51281288253345	0.293589351912963	2.94307552694665	0.395664358122977	2.1981452966466	0.332623533116356	4.82085450697531	0.813704359414263	2.67707485744945	0.694834986055514	6.26510276998604	0.772198389094767	3.13679596382278	0.737927238477026	10.399369991231	0.930852034188467	10.0259711838623	0.48279807514445	17.7865671076818	0.928795693459692	17.5358552680404	0.913511695136316	18.6516581633767	1.05098911241084	26.6527693603037	0.994267507106449	14.7003218537888	0.929267628072134	8.02574637679156	1.02773696828925	33.4740043934777	1.18990422388486	27.3937350697357	1.13570272663391	14.6487711981377	1.09919441425092	43.3120759608484	1.27263120213494	54.8784424409207	1.44644826299413	91.9891979564965	1.4734351866562	63.8682028862122	1.36239001491019	62.821895094375	1.67046686594545	126.435778774083	
0.137472256035205	0.0514444216727193	0.069010008673531	0.0790643897480016	0.271190094715081	0.0917523295432387	0.0803835116561218	0.133190723358209	0.0615404463222378	0.164289849108288	0.0820482689514203	0.179393060710824	0.150266756176537	0.19967712030126	0.395191529571069	0.2166337587246	0.18115048688339	0.235866498480489	0.143202049285687	0.283599408421018	0.423543402076704	0.478446249884312	0.148504465824232	0.810482166046658	0.384299177091073	0.958037200659842	0.221038987739681	1.29433277439126	0.365877636809009	1.53054307708673	0.635770588546398	1.14229853997549	0.322757845075554	2.08499173742293	0.223195936153734	2.0324799423686	0.654224451078932	2.54531790148878	0.294798176690917	2.98293962370641	0.39816732875372	2.24775545085615	0.334341587011715	4.87978766537523	0.822682918912363	2.74273542414756	0.69844137264619	6.34910387127493	0.777235181790316	3.23673013096141	0.741452220862027	10.5334375947693	0.934567591261352	10.1915156262824	0.485831646091317	17.9871423157597	0.933066297204966	17.7716102533808	0.918103001720143	18.9181859077659	1.05390492408461	26.9531860689283	1.00067768796649	15.033939279299	0.938432295206861	8.42448653023859	1.03238912211742	33.9733422813662	1.1961639540672	27.9790303018882	1.14604975261714	15.3156549405642	1.10683699450042	44.1478485249015	1.28189245048483	55.8779750334257	1.45550528420907	93.1551690610508	1.48209753187868	65.2019834095805	1.3734715458847	64.3223599989406	1.68345797879035	128.105796533239	
0.138251802501256	0.050349375097134	0.0693353667694947	0.0792007339112578	0.272284600436927	0.0924638745083636	0.0810713567891804	0.135066828939916	0.0619293191314706	0.165925353335037	0.0825298831029739	0.181299739864974	0.15095913946407	0.201646416343663	0.397214434193652	0.219297224746171	0.182128389506653	0.238455807945578	0.144267622719342	0.287143003337627	0.426131154398096	0.485142313358599	0.149226525643097	0.820366874138163	0.385805310990461	0.971572925901069	0.222347238429235	1.31082335319075	0.36761013429231	1.55190598611922	0.640043851840701	1.1650116338464	0.324157365360176	2.11192348952582	0.224866263227504	2.06163802098037	0.656571048798585	2.57841011929951	0.296594354170304	3.02233875769287	0.400771862169122	2.29809809023584	0.335877367257352	4.94019417601821	0.831992335328143	2.80811380011898	0.701930426596931	6.43318320365637	0.782450863994559	3.33720004138564	0.744577083971162	10.6669212590811	0.938163472108348	10.3578367916928	0.488504305965508	18.1861342755358	0.937344762040387	18.0060613871787	0.923018004227057	19.1855555677226	1.05751567558022	27.25274409818	1.00712058442789	15.3655450481436	0.947393328325438	8.82457244474202	1.03775980097619	34.4724380253969	1.20278549598682	28.5614496100669	1.15622266626137	15.9774322415565	1.11367586269095	44.9808084949129	1.28937956052781	56.8769227553817	1.46366012691072	94.320737834272	1.49152293706646	66.5335511106167	1.38635526507128	65.8203066073841	1.69139191785885	129.775099036692	
0.139557802097122	0.0506973668528924	0.0693542334258612	0.079254321336541	0.273690753908745	0.0939910179035115	0.0819435860318681	0.134828614098943	0.062266624921028	0.167092809782612	0.0828955264846866	0.183308369732371	0.151677752446443	0.205072228064007	0.398889470038768	0.221831222384104	0.183291436520365	0.240422935752715	0.14509678914275	0.290070470192731	0.428812126701951	0.491870623875501	0.149854867803997	0.8306486166659	0.386973648189973	0.984302824322885	0.22341527528676	1.32838623346866	0.369261220541421	1.57110974028034	0.644291955228574	1.18921274829022	0.325602450206066	2.13795698104817	0.226013741269277	2.09196560785966	0.658915950873774	2.61254262437667	0.298326128810475	3.06229878067325	0.403478785939515	2.34771872182386	0.337298867904353	4.99970708269329	0.841483036820921	2.87508334063354	0.705191802998561	6.5157537935386	0.787595640815879	3.4373179118934	0.747416002544879	10.7994894333455	0.941380336907739	10.5262729905698	0.490967245650888	18.3813953572553	0.941225023726297	18.2389572123509	0.927593830401935	19.452273301908	1.06170809904424	27.5518010759104	1.01356561036417	15.6985934355877	0.956043939006781	9.22523205392416	1.04382935945981	34.9722043216494	1.20937103604899	29.1400896114173	1.16738363283901	16.6403401681008	1.12140413796747	45.8122820741659	1.29595125372034	57.8759747854611	1.47089323424462	95.4904789324294	1.50294562615198	67.8647835355419	1.39874535688324	67.3205181922215	1.69938299836958	131.441421308048	
0.140534530888551	0.0513825742169469	0.0694760389381943	0.0799221014186953	0.275120627901027	0.0947815797645733	0.0825284175383087	0.136838233496528	0.0627011955797949	0.168770907463211	0.0831441059901537	0.184981330587138	0.152401907121203	0.207650798216168	0.400617503185118	0.224172872815685	0.184412265965707	0.243924446532482	0.146081035731681	0.292884752256565	0.431494086562805	0.497818311488969	0.150407302157374	0.840580356545189	0.388341798183278	0.997519396974482	0.22435056845565	1.34552373218082	0.370855003839506	1.59036134113646	0.648213354937622	1.21309092664664	0.326907413681978	2.16458232803857	0.226919402987189	2.12120052058019	0.661064889040714	2.64635312468895	0.299618768816485	3.10301946133032	0.40587042582121	2.39650535408592	0.338888057736089	5.05807213434968	0.851203442141342	2.94148873252533	0.707967358586791	6.59983079761372	0.792262533514055	3.53688234398747	0.750392585514093	10.9332981292204	0.944069363897321	10.6934705304813	0.493355756789135	18.5797037262942	0.945031915557658	18.4734083461487	0.932320238672568	19.7183838138036	1.0657544303303	27.8520408332543	1.01997073135448	16.0327873497442	0.964591776879696	9.62589073178377	1.05097625353595	35.4715794624392	1.21632986117796	29.7239021781015	1.17883755446529	17.3113655018199	1.12878263331255	46.6468215671888	1.30230362396464	58.8786477975386	1.47773458181918	96.6578954495508	1.51334358305788	69.1956061785537	1.4086509542878	68.8182785361589	1.70788108615311	133.103556353308	
0.141543314337452	0.0521180900506669	0.069633752717345	0.0807576214197197	0.276130789152573	0.0953814897173262	0.0829497213614461	0.139307955327951	0.0632810217658047	0.170811522438761	0.0833078666277894	0.186739158207487	0.153202936016552	0.21001018743157	0.402813904260184	0.226732962036383	0.185616554953916	0.247291919627448	0.147223754910113	0.295767661149357	0.434100021671123	0.504585446513856	0.151127061137991	0.850736079493034	0.389792154914506	1.01176129752437	0.225559925624184	1.36187403052417	0.372328535639566	1.61159491275254	0.651875075759508	1.23715059648116	0.328196615614668	2.19193527075583	0.22806809612844	2.15074579653397	0.663302582429683	2.67936874122156	0.300929487152864	3.14258204242087	0.408339884348613	2.4469972379011	0.340586890705065	5.11822066865174	0.860815416993827	3.00762636918964	0.710636097814257	6.68341513207027	0.796806078526479	3.63755830952155	0.753667451546935	11.067418818143	0.947528955301085	10.8584440721903	0.496723675707626	18.7837397288949	0.948983053196699	18.7069505091569	0.936769104282022	19.9859620900071	1.06921053624752	28.1519136495212	1.02586889342509	16.3661374856882	0.972782756676461	10.0276371943589	1.05700063221676	35.9729439081538	1.22348310713591	30.3098251216394	1.18906293054055	17.9805728939596	1.13671344949153	47.4810593117119	1.30943792730692	59.8790968114136	1.48348067250058	97.8230171879575	1.52316731028722	70.5252665310477	1.41958270535253	70.3136025403568	1.71752057190886	134.765870212493	
0.142995997527796	0.0521903473549276	0.069782375207079	0.0815565651835549	0.277486015541196	0.0968624307838185	0.0836597234196773	0.140167274985201	0.0635070640070567	0.172757186171956	0.083733915916351	0.18950269774533	0.154281598848514	0.212262794698097	0.405014397373111	0.229299934312658	0.186779970251864	0.250123678540641	0.148106439485634	0.300115482174778	0.436617230460426	0.511858435191884	0.151619263155398	0.860450937638061	0.391132995590367	1.02522263337848	0.226830176679127	1.37864691646568	0.373910647617667	1.63159913862852	0.655173564612112	1.26009861646035	0.329869174859112	2.21696153696157	0.228937371693179	2.18231809597511	0.665436269517126	2.7133496735569	0.302397709811763	3.1828009730647	0.411039495071452	2.49698876868684	0.342331096243157	5.17939086376963	0.86984442396291	3.07585552342655	0.71335668443315	6.76693753357854	0.801208056538008	3.73736628245732	0.757527579191359	11.2015218119375	0.951412101432791	11.0261156552698	0.50117612023266	18.9836965388126	0.953599587539663	18.9394793932521	0.940912478204837	20.2525550269734	1.07257659119943	28.4518963618467	1.03157348187342	16.6934526516353	0.980833518626964	10.4286665385856	1.06234624930722	36.472546291641	1.23011091307298	30.8932688846016	1.19956174537494	18.6484242804951	1.14425876508575	48.3140453587542	1.3174669572402	60.8794340665849	1.48954074847813	98.9905901672641	1.53460163829142	71.8628915538214	1.43066376755455	71.8164814329212	1.72914529562077	136.434621373008	
0.144388875804844	0.0523189696811588	0.0699799095063632	0.082090816897916	0.27894955216765	0.0975396914382938	0.0843726794584992	0.141045366612204	0.0637101782258788	0.174335661445634	0.0841763495642867	0.192131690281362	0.155087185988711	0.214514470642094	0.40678398377689	0.232202837536023	0.187781538948872	0.25252087363001	0.148930109668109	0.303435676099412	0.43918108395892	0.518800367814192	0.152362749639216	0.869800251689914	0.392610400542756	1.0372832601469	0.227870437949652	1.39429604535897	0.375567325122986	1.65173374965876	0.658504370829619	1.28274360737123	0.331660932523125	2.24371540646117	0.229769914748793	2.21287013158423	0.667479004200497	2.74735994255195	0.303988796607912	3.22219638176104	0.413368253018996	2.54704339657401	0.343865701855282	5.24017502569868	0.877977149209823	3.14383159076582	0.716012378424463	6.8513712341828	0.805108889021041	3.83731372094201	0.761292839448457	11.3338767133424	0.954560235586427	11.1951898100801	0.504634004490082	19.1862051724635	0.958077306779875	19.1731798810905	0.944846109476499	20.5201891825287	1.07589678446907	28.7512010713702	1.03752686389607	17.0271212998847	0.989428158372666	10.8274225245156	1.06711336480848	36.9727782491588	1.23614158060253	31.4772639905017	1.20952889405838	19.3169406313174	1.15152550992887	49.1474113853888	1.3240511045759	61.8790001867011	1.49677858034744	100.154013173375	1.54365341514724	73.1995405505833	1.44197428021209	73.3167824247215	1.73806956862375	138.104981858856	
0.145495518773354	0.0521660963619777	0.0701896638434296	0.0832064758056958	0.279977664987102	0.0982491263758108	0.084987128670165	0.142463712618314	0.0639487021599915	0.17651991836958	0.0843517099672272	0.19385243962347	0.155796379788455	0.216635164803343	0.408589361109574	0.234173123108615	0.188943090431692	0.255800889718607	0.149922971718472	0.306497340710378	0.441926474262176	0.524816187491523	0.152854683840263	0.879919536643758	0.39401304306305	1.05118255042093	0.229113583050167	1.41155380109286	0.377161709342411	1.67179734734605	0.661570742314657	1.30765380750662	0.333054704181306	2.27129000394066	0.230755171013603	2.2419674414009	0.669638287571382	2.7800365576835	0.305649168533082	3.26223021205195	0.415634256763282	2.59708871123588	0.345371057055436	5.30015126533262	0.885514736111021	3.21054827721339	0.718411045967331	6.93447314356861	0.809119292146584	3.93749585270436	0.765054529154494	11.4655573372354	0.957439470741932	11.3611496223487	0.507574081642738	19.3872125141954	0.962163116504079	19.4060533545219	0.94854713771916	20.7855471858198	1.07994863344557	29.0508336064243	1.04344500232955	17.3653441153076	0.997920936015365	11.2261654719302	1.07209388198761	37.4717585091956	1.2427402562595	32.0609722490624	1.21832923535604	19.9847137867603	1.1592116712874	49.9816565804922	1.33205845751054	62.8778286993732	1.50283143773683	101.321012458003	1.55194801877355	74.5318309579031	1.45380415159855	74.8167108875096	1.74455834295922	139.774060844902	
0.146601648836462	0.0525948034949479	0.0704401964931409	0.083537888383323	0.281091663862374	0.0995704984234456	0.0854795710837678	0.142953399094405	0.0642223465362376	0.177655215086028	0.0845544293314709	0.194831987198626	0.15638909004961	0.219438023614265	0.410482624815991	0.23721579747111	0.189942252391799	0.259528086140931	0.150824219165307	0.309389126271037	0.44451599272042	0.532040776501801	0.153084417938788	0.890421362326956	0.395125958376502	1.06561327661385	0.230114784934119	1.42898780961563	0.378709550107783	1.69117944977174	0.664358287557728	1.33095142268066	0.334336520292314	2.29746785045521	0.231693742426308	2.2717972363877	0.671850961311105	2.81313762305827	0.307332012221386	3.30264635024159	0.417714943790429	2.64720573773259	0.346853810805786	5.3610420636914	0.892738302293792	3.2774416821111	0.720759024267873	7.0174241787045	0.813133462765899	4.0386565716155	0.768614041325207	11.5999350711763	0.960809116326707	11.5251815969795	0.510397396386812	19.5871432470822	0.965779072003322	19.639928930996	0.952257173178274	21.0517824949345	1.08490145017529	29.3493336532814	1.04910744787829	17.700268186328	1.00605870530497	11.6256888676253	1.07657906344384	37.9718973344603	1.24970001658769	32.6445277707282	1.22735176605274	20.6497600298343	1.16640221204892	50.8153616085279	1.34179886651833	63.8787918032849	1.50936670830598	102.488749350075	1.56163426267687	75.865261304	1.4639880062157	76.3195003731111	1.7522029983749	141.439459244307	
0.147480292020212	0.054155543963844	0.0704933213331798	0.0843438898257088	0.282362534033663	0.101057274807667	0.086304299669241	0.144784510156363	0.064661098593269	0.178446591854304	0.0848413229573538	0.197625256297869	0.156912307131555	0.221409225957472	0.412767404390191	0.24047449500491	0.191071650892517	0.261467303375986	0.151910537882124	0.312389934775409	0.447087831914199	0.538706542890022	0.153634288305812	0.900981861329568	0.396268791027847	1.07873013954704	0.231051255553771	1.44571948453517	0.380431049984034	1.71110532813985	0.667133620036064	1.35359490019242	0.335789895309032	2.32472789375007	0.232648906832106	2.30167988392811	0.67377600669874	2.84624520769075	0.309237283709852	3.34249903830035	0.419807468847212	2.69717677942266	0.348496700071574	5.42128838685916	0.899507108691372	3.34445941856661	0.723108483217061	7.10148488463533	0.81692958868887	4.13975070096572	0.771893108303902	11.7329735633186	0.964836145719677	11.6910221999643	0.513218002204548	19.7868784022376	0.96939399265184	19.875058067596	0.956817117654766	21.3181556397837	1.08853918059002	29.6474034291296	1.05484955188594	18.0344155343579	1.01357794070977	12.0259871236657	1.08053210779674	38.472863174132	1.25601175560623	33.228146622326	1.23750293348359	21.3152682088834	1.17426367726311	51.6473455525275	1.34938253773046	64.8784659568146	1.51991258624566	103.650034039657	1.57072262197665	77.1998837429358	1.47440230795487	77.81884024006	1.76425587005115	143.101355870999	
0.148411615207165	0.0541494440968558	0.0705394075420445	0.0850503634486175	0.283743978941259	0.101832753609311	0.0871126117603449	0.147071518148857	0.0650606333376129	0.18032837268268	0.0853061412795773	0.199233708515493	0.157672889291291	0.223510828006848	0.414942987259538	0.242032859532697	0.192189371591829	0.264223959858253	0.152791637122521	0.316674949737687	0.449491582863163	0.545963291631427	0.154229487560015	0.910727103872148	0.397799582938105	1.09124932624636	0.2319534811425	1.46156721795807	0.382148180656458	1.73152224631211	0.669968630218671	1.37745410285228	0.337214917697099	2.35129712855802	0.23374073853326	2.33140537079151	0.675585593174334	2.87888363859855	0.310916983724618	3.38251959724521	0.421874981984725	2.74715597018487	0.350180860425878	5.48264391516059	0.9057802435486	3.41144642137863	0.725477846936606	7.18431298519721	0.820901164350448	4.23939848642626	0.77526997753512	11.865696337123	0.968472320173934	11.8591324359556	0.515555336142733	19.9876417374666	0.972814912014743	20.1084288672586	0.961427513196566	21.5847876922963	1.09165229766654	29.9483696180472	1.06075092885298	18.3674490206416	1.02070752463379	12.4278891171033	1.08475619721767	38.9736725516185	1.2613116523367	33.8120597718434	1.24818329458441	21.9820988659256	1.18178640425977	52.4811176357854	1.35734251001026	65.8758900351109	1.52851774457175	104.818992826888	1.5801054941309	78.5315930049966	1.48405435031402	79.3192082870825	1.77514995632937	144.768691421268	
