X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	
0.0220574403001044	0.0712859384995346	0.0231938485634101	0.109993155325098	0.0302871756657678	0.1332252050292	0.0283567893398018	0.164895683509247	0.0334421235116508	0.197782655660375	0.034344849014863	0.224547400897096	0.0419196082512253	0.258327514992838	0.0380559796302501	0.293384745126127	0.0429647434250727	0.323008288324868	0.0521867602306156	0.350614328171575	0.0745728544534938	0.661926739150238	0.096233975310828	0.91973033519753	0.11091732192666	1.26069716831021	0.136025664313805	1.57525190273559	0.146193422980985	1.8406528569119	0.162764367567699	2.17310761764714	0.187275056544113	2.50245867329031	0.1915604598712	2.85624503415916	0.200461301118871	3.40577603322959	0.236431134799646	4.70635082112088	0.271003417875934	5.66471129620015	0.275600164345502	6.23381683585208	0.317501129503705	7.70175674850494	0.341676454481678	9.19286548006475	0.442085782456438	12.3945288693977	0.482519523995836	15.4970982863956	0.497479049619715	19.5905306253773	0.54407548544523	23.5438958247356	0.556912949049904	24.2606642925794	0.639897509699407	27.9021523545798	0.679053427092831	30.6191642820929	0.729891709124063	37.1808763250246	0.839953900702815	46.9564966588168	0.838481963241334	49.6773622222913	0.955087574375301	61.253182891154	1.07588902538116	79.0692762981836	1.14966773252371	92.877258779552	1.28915191520395	118.795761129159	1.30872961637628	122.49367514768	1.49301653089568	152.717502435263	1.3895189279235	139.755545034319	
0.0220351103846747	0.0717588902739078	0.0234288196932499	0.111325666863312	0.0304803704085695	0.13395402311688	0.0283635069215272	0.165931968999183	0.0334781544045472	0.198997871491461	0.0343636782240553	0.227249196661558	0.042030368617581	0.260307390277109	0.0383298628281614	0.296679298577347	0.0432666384399584	0.325854293562393	0.052727218986381	0.352972786064446	0.0752730541786123	0.66985991908699	0.0963757451974238	0.929938153999419	0.111156066271343	1.27431973937739	0.136547845741744	1.59212711774012	0.146707519871205	1.86106639903998	0.163714979357338	2.19622048171421	0.188004244633202	2.52973641171324	0.193975502198342	2.8870122052728	0.202199877717147	3.43910736809999	0.237353528050681	4.75699055238777	0.273460322224464	5.72478439337725	0.276374532150039	6.30042455756359	0.318943210566461	7.78511290894154	0.343964211377628	9.29368021265586	0.444634537239659	12.5297205792302	0.486989302052243	15.6601439904667	0.504570036628919	19.7895039587028	0.545800140319067	23.7801090207609	0.562126686591299	24.5238262373438	0.641702488089529	28.2036978261113	0.685943790440446	30.9485413961223	0.732774619030802	37.5806632849958	0.842918435084482	47.4586285142965	0.841628147254467	50.2774841091274	0.960318747875576	61.9195143593199	1.07933022203984	79.9047769160579	1.15438778800354	93.8753757618109	1.29249710912576	119.961464012824	1.31682797899095	123.819319637423	1.49674593804339	154.222474940876	1.39594979288307	141.426188642216	
0.0220732702904412	0.0721476082909824	0.0234483394228383	0.111669732330629	0.0306405288534592	0.135353990054931	0.0284862033232124	0.166785802584653	0.0336360329528506	0.200459436683747	0.0344820937505817	0.229984520037113	0.0422407922488895	0.261551317035577	0.0383973441774346	0.299439360207615	0.0434187536818477	0.328105503845125	0.054150944897779	0.356127000851869	0.0756926493769737	0.675773467908954	0.0967533485887364	0.939675945961756	0.11162821816222	1.28672076453067	0.137289973603447	1.60824144223734	0.147163700257997	1.88084210165007	0.165280298236046	2.21817291790843	0.188494875174707	2.55743976453256	0.194964219164714	2.91788228752604	0.203170611432451	3.47245849357417	0.238228271549948	4.80664308177245	0.275724194843658	5.78477227454282	0.277308693543661	6.36753333079645	0.321471817210247	7.86712749927313	0.345727466563102	9.39400134430586	0.446607116566075	12.662744170212	0.491242130586534	15.8280875197251	0.509738623055224	19.9925862870324	0.547813541059329	24.011961764699	0.567238718512248	24.7922315279543	0.643612645738307	28.5039170943596	0.691600374937559	31.2829588276861	0.73596861524188	37.9800590895042	0.848773374293661	47.9559063167478	0.845025856844695	50.8771030817972	0.966952201146017	62.5851827258442	1.08555005812291	80.7343990261204	1.1595564740979	94.8732692266625	1.29846983311665	121.124894469516	1.32777155335025	125.144114761018	1.50097815902393	155.72199362175	1.40037451220103	143.094835494608	
0.0220080027007511	0.0722610550167143	0.0235444352741205	0.112501869011523	0.0308241469357132	0.1363524696709	0.0286772546576611	0.168485073300904	0.0339170790574766	0.202610762625096	0.0348104614176339	0.231857467853366	0.0425243253224003	0.263844058482398	0.0383773747587369	0.301318448931802	0.0435371598573137	0.330934337823496	0.0551318451049908	0.360572785365954	0.0759884389815547	0.682830156929302	0.0973362495478663	0.949622354170899	0.11238520822095	1.29973227160261	0.137810112498366	1.62507835660281	0.147631650897422	1.90114958942501	0.166815177694887	2.24211256355185	0.189058937634678	2.58524090621757	0.195820649913921	2.94829974702952	0.203864394673858	3.50590298413201	0.239328553717074	4.85645579863235	0.278298114268589	5.84339530254012	0.278195536299793	6.43489123280618	0.324906418406295	7.95003755621768	0.347027516773913	9.49477044209299	0.448131418380192	12.794733993185	0.493141123124229	15.9966680735943	0.51193447543263	20.1939009651994	0.552240146540015	24.2429353401685	0.569585916521415	25.06033693271	0.648833058615724	28.800370094295	0.694979387683123	31.617072648105	0.738569890133798	38.3813100884931	0.857757161307791	48.4535976264027	0.848263999660721	51.4762265908808	0.974886854732189	63.2514434134979	1.09211214908882	81.5657198684783	1.16663333907194	95.872846522649	1.30714780887166	122.28872725754	1.33739225701046	126.478111351214	1.5103399581857	157.216684326628	1.40834569769119	144.757745400213	
0.0219158947159901	0.072477514745455	0.0238604908872662	0.112439834199851	0.0309243138686448	0.13740105152862	0.0287440242392913	0.169267864439603	0.0340862273147286	0.205062076284628	0.0348544212897254	0.233363678319452	0.042684850867	0.266120501784938	0.038510643238911	0.303317125289656	0.0436905218374522	0.334360586101277	0.0555326016295942	0.363879184075607	0.0761896604618562	0.689693596524595	0.0976782880815526	0.960305787747521	0.113035874981459	1.31414169379265	0.138313912188505	1.64159827206201	0.148153999247467	1.92090305670968	0.167754497183727	2.2667353342713	0.189783667587366	2.61162527350323	0.196508597514258	2.97870975595275	0.204407628788329	3.53962500880391	0.240575497120639	4.90621636143056	0.279635689014395	5.90543209327253	0.279028120706087	6.50140954755478	0.327327470493935	8.03439395705192	0.348284488455201	9.59431485075266	0.449538423354995	12.9287177776956	0.494685058245594	16.1619722348015	0.513568172035103	20.3938223848609	0.55613503589555	24.4773473584201	0.571449052924412	25.3282728367651	0.655494954047357	29.0997623481362	0.697339133785463	31.9506910049378	0.740789231266717	38.7820209204144	0.86227840119059	48.9592238040163	0.851150530758952	52.0762702466244	0.979926915638812	63.9212356761867	1.09583424475555	82.4025690413766	1.17179829865653	96.8738990335237	1.31305800014818	123.456754722242	1.34838761870251	127.812540075063	1.52272836647786	158.713267478887	1.41987821471707	146.420878823225	
0.022115922269859	0.0730903249704451	0.024005456975459	0.113423005201727	0.0308348678264521	0.138282926653403	0.028837730447807	0.171259061113384	0.0340381308220686	0.206268546415078	0.0348348649358731	0.235659592083642	0.0427060595442601	0.267764984542956	0.0387954339122207	0.30667628924142	0.0439796156779974	0.337889076130596	0.055780090613074	0.367362417650716	0.0764848205942393	0.696223797276988	0.0978983181626242	0.970077107320952	0.113458384649043	1.32729033810719	0.139868759343105	1.65685484850875	0.148911712612049	1.9403239254357	0.168713781978893	2.28952013997705	0.190315924368521	2.63916005694455	0.196989946844204	3.00827575383283	0.205149955266194	3.57194306476126	0.242122356600852	4.95587494441169	0.280417680867116	5.96628517306883	0.279875643322789	6.56861238436321	0.328571911864432	8.11826979546047	0.350435484955554	9.69394400976259	0.450872536747228	13.0617478879351	0.496195874054737	16.3287776879278	0.515269017391187	20.5952823493426	0.558200598043014	24.7128192217112	0.573148295747839	25.5957803324563	0.659190652159154	29.4025055004418	0.699738687044913	32.284141723715	0.743358698672473	39.1807498979911	0.864748403042325	49.4613035054343	0.855748521639523	52.6738589361779	0.98305249155252	64.5887406107409	1.10004930044605	83.234731799302	1.17912109227913	97.8698255451911	1.31805009053167	124.619894606304	1.35485793368356	129.152348117848	1.53232931234478	160.213009677169	1.4277690615656	148.089093541962	
0.0223127656340199	0.0737127176311579	0.0241149526261289	0.114407616843143	0.0310739980617499	0.138951645334045	0.0289907539751363	0.173522364037097	0.0341769506338179	0.207323589322853	0.0351708080593474	0.236811288807773	0.0430316113196643	0.270512007657799	0.0389552211188329	0.309514902106361	0.044366296437645	0.340981445281236	0.0558397939898307	0.370595154568981	0.0767108852701736	0.702492587436634	0.0982702799713844	0.979387305826528	0.114039835524365	1.34036890040131	0.143210941767761	1.67260339608216	0.149699574916982	1.96066237968477	0.170487946368624	2.31258154847432	0.190720404571051	2.66662056741407	0.197534914353721	3.03830624882493	0.205877421802582	3.60506764602992	0.245010875462249	5.00398660066985	0.281370708481283	6.02663068208607	0.280709830101591	6.63502313135955	0.329672255228144	8.20157659580297	0.353410719227108	9.79349121238985	0.452206013746373	13.1943207188122	0.498501580412126	16.4956613721466	0.516807780520264	20.7963902739078	0.560166969071151	24.9465793141916	0.575119591481668	25.8621478893703	0.66186550169775	29.704656331618	0.705068025984803	32.6145600563334	0.746610644623555	39.5804511762895	0.866988951196382	49.9614460559891	0.865585113222658	53.2700618178062	0.985989397979083	65.2557389058386	1.10926142836379	84.0615375900327	1.1874443904259	98.8651485598589	1.32727453599627	125.780545996565	1.35863575130207	130.489265335499	1.54004108869973	161.714241991499	1.43676015508339	149.750632540802	
0.0221585781251788	0.0739942826255379	0.0241912922966614	0.114986462899603	0.0316284158397321	0.140417823483239	0.0289453708544242	0.174879955800015	0.0343919142924313	0.208641978228008	0.0355284382688473	0.239370854159548	0.0434492588547656	0.273164821677929	0.0392418801503792	0.312380377805536	0.0446161186402945	0.343869854797723	0.0560614186057564	0.373516073062544	0.0768757615551257	0.709010098919549	0.0987858529205896	0.989587732255832	0.114804592854133	1.35301474696476	0.144876057719197	1.69020806945862	0.150351254220122	1.98086253253808	0.171628374432374	2.33610186614843	0.19134741168975	2.69252646774976	0.198210556650783	3.06898750543514	0.20643406118505	3.63888745956751	0.247094078105183	5.05395857368246	0.282529066026727	6.08686117277081	0.281546754165504	6.70134586837677	0.330766932317614	8.28470271957457	0.355734992536244	9.89293969482889	0.453484804927347	13.3280549088846	0.504176463631474	16.6584602757471	0.518215957640122	20.9959596536528	0.561917534354806	25.1806206660761	0.579115267323712	26.1277927400007	0.664485829851911	30.0040504481044	0.71111557218803	32.9479139175675	0.751991975970449	39.9798432555078	0.869195573734053	50.4620579930993	0.872832661499581	53.8724784833573	0.98951230895362	65.9221113521959	1.11633849191055	84.8976938589684	1.19132161069368	99.8674229658934	1.33711626189608	126.948409548501	1.36214494585586	131.824856349866	1.54473950171203	163.213000713189	1.44501123011814	151.413616952209	
0.0219821015117548	0.0743406909510957	0.0242733308639204	0.115419760706862	0.0319275966473924	0.140847323240805	0.0291133104819828	0.175775145926599	0.0346795895817198	0.210439823613334	0.0356352773451481	0.24191010503863	0.043538189398267	0.27516419652768	0.0394710177862787	0.31520440965211	0.0448609579150012	0.346565335031275	0.0564086812450168	0.377433186521493	0.0774676442765037	0.715540881748523	0.0990508854107985	0.999534838956872	0.115698008329193	1.36601414684381	0.145545136139153	1.70694731137372	0.151045680309864	2.00105733028684	0.172415645798577	2.36007597072548	0.192375818166823	2.7175841660909	0.198610505040562	3.09856514484685	0.20717444136171	3.67247863342389	0.248068387339554	5.10385045295744	0.283683840774219	6.14653985485629	0.284756563378679	6.76526020533042	0.331659722723803	8.36761743313177	0.357898975133765	9.99231087749791	0.455563131360166	13.4608950293279	0.509554481283435	16.8249621177285	0.520417486405354	21.1950801359382	0.563572934003809	25.4136226620166	0.587135483177329	26.3909043933485	0.668735873664605	30.3021593394988	0.713642862031613	33.2863863274286	0.758591293952093	40.3775030748195	0.874426053055782	50.9579797899464	0.876134542836605	54.4731368119709	0.994553388747518	66.5885359526149	1.11999206539934	85.7353700462736	1.19434033067667	100.871343950162	1.34360922172094	128.118612582633	1.36564625298055	133.157467132136	1.54836018944608	164.709226237597	1.45401066817853	153.08038625838	
0.0218551467154372	0.0751435419039841	0.0243849073220588	0.116059928531182	0.0319711800832647	0.141570422426072	0.0292211660415798	0.177244510945077	0.0348469243865672	0.212835767238052	0.0357886000031037	0.243455838504599	0.0435147761873308	0.277375156214803	0.0396036206589381	0.317037950883796	0.0451919138788328	0.349840156086382	0.0566137302777603	0.380127153355933	0.0778455365873658	0.722389478390989	0.099355674522225	1.00981966649049	0.116685513956324	1.37943904470392	0.146120993272795	1.72366734476163	0.15161677426694	2.02220813061304	0.173049883039287	2.38416649061882	0.193532341067949	2.74386515657569	0.199155112588083	3.12764778633366	0.208178857766637	3.70551590320532	0.248927958633613	5.15515840813988	0.284897327057389	6.20572726430701	0.291481510716928	6.82976360378455	0.332419210316027	8.45115054484915	0.360760587480495	10.0912089483215	0.462041814136289	13.58925176311	0.511803381791952	16.9937438372642	0.524187314418355	21.3931705755049	0.565953878023843	25.6466749493739	0.592198701656039	26.6585907029655	0.672185558357129	30.6025797734136	0.716175371391097	33.6181383139104	0.763055509916963	40.7780686204261	0.882358794756227	51.4546391942376	0.878663175847856	55.0732996769984	0.999408934602019	67.2549307507129	1.1235556978742	86.5697828794324	1.19809219341219	101.872090987246	1.34895023261139	129.287280797235	1.37380276439669	134.483700217718	1.55556748023836	166.209892307829	1.4641386639969	154.748407262031	
0.0217289907013978	0.0747797804203408	0.0246015369828858	0.116634452669025	0.0321914067374387	0.142554801236855	0.0293031349590061	0.17837430703783	0.0348840423439126	0.214549022344174	0.0359524157648501	0.244662425050364	0.043737580902467	0.279863766431294	0.0397206727961508	0.319764746837432	0.0456725597401229	0.352334790795492	0.0568878238352479	0.383591847791922	0.0778969120514419	0.729320555285052	0.099853980017437	1.01989063908807	0.11748707447096	1.39239839771416	0.146525550868243	1.74125897962266	0.152217082113593	2.04225834053896	0.173700994570345	2.40777062732067	0.194424081568068	2.7713405682057	0.19984937363581	3.15858795060731	0.209210443863382	3.73743092933765	0.249555747405501	5.20508008973584	0.287105703185769	6.26361454750531	0.294622723275467	6.89979719542406	0.333480582535981	8.53535979672358	0.364383401725385	10.1905587105723	0.467840165147111	13.722453236695	0.513251722925577	17.1600184365481	0.529991769256154	21.5903892971833	0.571385092675806	25.8769258185597	0.594203981438011	26.9261782923943	0.67444604854923	30.9033019558282	0.718566676854897	33.9499387291638	0.768274349179248	41.1766597622683	0.886588556729097	51.9578402079821	0.88103313928615	55.6730900130138	1.00296397082998	67.9206475460088	1.12760873895171	87.4009174572843	1.20475308376842	102.870476190394	1.35687241901238	130.45110613468	1.38936968938805	135.806878565401	1.56715492794186	167.707980477297	1.47426094777527	156.414431510177	
0.0217776464663609	0.0748017974670356	0.0247322419831168	0.116983087437507	0.0324018826726968	0.143275688531112	0.0294067392667811	0.179155191875724	0.0348779145207507	0.216710098068262	0.0360490260176035	0.247171757193157	0.0439988177933428	0.282292131721602	0.0397831716249346	0.322327804648696	0.0462420595203513	0.355321309319788	0.0571227771004264	0.387376742555386	0.0781292328052952	0.736693195473831	0.10032032875876	1.02893226745895	0.118062977702162	1.40638371890692	0.146819195057751	1.75840113494747	0.152571719576182	2.0611029534493	0.174345081289456	2.43113704394664	0.194982685616265	2.79915614538992	0.201050161262919	3.18787408606701	0.21001208548746	3.77004281755333	0.250356876409241	5.25418686411771	0.288733470444638	6.32501431362694	0.295374430211819	6.96791365963479	0.335647224303952	8.61723422301435	0.366947850033306	10.2915969605707	0.469864904297481	13.8591117795129	0.514560663134178	17.3265016520789	0.533483797749204	21.7925160885967	0.577013956408919	26.1111105941139	0.595968665784351	27.1941067458692	0.677696759537589	31.201666029596	0.72031336354952	34.2841568577061	0.773826455293166	41.575880478141	0.88930166537145	52.4594765998757	0.883827431550254	56.272384885443	1.00703242724921	68.5862600331813	1.13154819986549	88.2332590291356	1.21362332973086	103.866931693259	1.3657165007474	131.618254430912	1.39924104640393	137.14682071863	1.57579813354805	169.210419785627	1.4828372159884	158.083748914791	
0.0219342101763615	0.0757693251607841	0.024799144110866	0.118714154087022	0.0325660968658826	0.145045434169467	0.0294786754957396	0.180567455181558	0.034930234543831	0.218743058736766	0.0361136657387145	0.248789522636085	0.0443376068377943	0.284543196485189	0.0398478605344272	0.325727422922874	0.0464802936807189	0.358129566891004	0.0572420324761895	0.390808520560691	0.0784813849870335	0.744010829425659	0.100708761743619	1.03951348838786	0.118471990354831	1.42035204346351	0.147457857291431	1.77462151379783	0.152878323707243	2.08052242519152	0.174826597134065	2.45449042205718	0.195613294229217	2.82542689132688	0.204247701913537	3.21531247762643	0.212759262966697	3.80138787429707	0.251267489628756	5.30439259908544	0.2895557865917	6.38734959323033	0.296203373100272	7.03446736463955	0.338374764334367	8.69943461219075	0.36817943701891	10.3926035456031	0.471096594575451	13.9931914902441	0.515855141710504	17.4943557743743	0.535027391363269	21.9953413719079	0.579577033579929	26.3463682532231	0.597632948009704	27.4610647612675	0.682291424357087	31.5005497813357	0.722926791860633	34.6161696144965	0.777158176007881	41.9781894595244	0.891703631830108	52.9620629407502	0.887063651813799	56.8725440251803	1.01475952206583	69.2499130177498	1.13905439612216	89.0618082556431	1.2212382272635	104.868118314578	1.3705504564194	132.787041854799	1.40464726152191	138.486539354452	1.58265422676422	170.712412059142	1.48826012213535	159.752231854417	
0.0219126375724341	0.0754903722350635	0.0248140358933871	0.11986295498016	0.0328815549919376	0.146410796654748	0.0295135356433962	0.18212143958307	0.0352269062826127	0.219252142914935	0.0364058710173966	0.250762209274575	0.044731647251871	0.286798597719308	0.0402018524828041	0.32828981134607	0.046929006845344	0.361628021768718	0.0573530922394689	0.394341900033295	0.0787074731031937	0.75004521734594	0.10157591686441	1.04908923022991	0.118929073778195	1.43337111753101	0.148035260359432	1.7917983608869	0.153520255744637	2.10042455483511	0.175247661266762	2.47754694111117	0.197765456803732	2.84973068407968	0.206893112238108	3.24569501253502	0.21744495120975	3.83123117346057	0.252136980902335	5.354271439845	0.290392622345867	6.44773421779385	0.297084170039108	7.10089254713511	0.340797165669771	8.78394095595237	0.369134823288947	10.4930271227314	0.472358613096655	14.1263957577968	0.517306634969419	17.6609414353834	0.536380174560028	22.1963319498343	0.581097829502847	26.5793553480032	0.599313613805718	27.7278961168016	0.68580269471952	31.8012961781361	0.72807039258425	34.9463271768063	0.780023108865582	42.3781217058103	0.894841271581537	53.4611810365216	0.893228219251487	57.4681396845189	1.02068207906866	69.9191166845995	1.14909848458237	89.893158900322	1.22591110042526	105.871942441303	1.37401008723149	133.954339162636	1.41044886701771	139.817287491662	1.58847163144885	172.212586391079	1.49333993095998	161.418345509527	
0.0218841798418482	0.0758505830515598	0.0249424934667207	0.11994849113381	0.0329328938666852	0.146886556948627	0.0296457548096997	0.183244570898965	0.0355113541739185	0.221491653458379	0.0366004747843159	0.253316943390724	0.0449589020591094	0.290261022056628	0.0406659083283227	0.330701820284438	0.0470208499343123	0.364060519802755	0.0576297454526593	0.397221141843623	0.0790097747014988	0.755646598497253	0.10214585694193	1.05904145920487	0.11935424126579	1.44722640281548	0.148208139045256	1.80924133338902	0.154185892176789	2.11975135998555	0.175840842289628	2.50065328592053	0.200972679582815	2.87584473500091	0.207980008275937	3.27702866057776	0.219668430223858	3.86541885939766	0.252740786846028	5.40527904351139	0.291194399302727	6.5062776177148	0.297949758785853	7.16705928762849	0.344583646376689	8.86552667225872	0.370147819104313	10.5926106469374	0.473501024496106	14.2596857070222	0.518811286729863	17.8279964829478	0.53792658351277	22.396014950928	0.582958374783122	26.811811588941	0.601124306797033	27.9950329461257	0.687796589155709	32.1031564366829	0.732660637195417	35.2803180626512	0.782274205572162	42.7795999474967	0.901017691705666	53.9564397317271	0.900092820077178	58.0665106849979	1.0243108612396	70.5863384971045	1.15352199823728	90.73030609643	1.2295871961867	106.87093114145	1.37805446949411	135.122172912251	1.41591703778224	141.15135858766	1.59597005950819	173.709989107164	1.50024254361936	163.080420950144	
0.0219894680812516	0.0757083089831297	0.0248699070276274	0.120490855540525	0.0328654925209272	0.147873933453804	0.029939682207147	0.183912227289846	0.0354586593167792	0.223207033144023	0.0367157311220531	0.255811840034296	0.0452140172211676	0.292515783006507	0.0409905241856551	0.333713077063447	0.0470264054277301	0.367622741169971	0.0586030850900611	0.399965574717678	0.0795898297949513	0.762219349047752	0.102599112728459	1.06940964010496	0.119699131270552	1.46122744007594	0.148720657561992	1.82497497980194	0.154625421642223	2.14005349265594	0.17725376660243	2.52314775182743	0.202628097037781	2.90403237553602	0.208649516675869	3.3076579959569	0.220554041643525	3.89961539289878	0.253415897608168	5.45491806871938	0.292141599486011	6.56578027984205	0.298749725938463	7.23460578245062	0.347631804189747	8.94979180348498	0.371215171384352	10.6920526101187	0.474760488914618	14.3934198970947	0.521424635686668	17.9925462729054	0.53952262083538	22.5950888670869	0.584819469750353	27.045592170517	0.603594552204451	28.2604822190247	0.689647170617287	32.4034185457675	0.736937775457756	35.6121631813861	0.784047159652465	43.1808360453251	0.906592160466519	54.4571783287013	0.904166581400099	58.6677054553891	1.02922479729439	71.2509079030429	1.15643528984466	91.5652404702058	1.23430421683259	107.869837885215	1.38294546291431	136.28674330772	1.41972646244592	142.485981026595	1.60210365156919	175.21105750873	1.50725499774987	164.740022798121	
0.0219610177554079	0.0759944723825035	0.0247621163666599	0.120646240883953	0.0330511066006313	0.14937606938382	0.0299400142265546	0.185139506658083	0.0357182733256802	0.223674324223641	0.0367876186486605	0.257711126815861	0.0454084930098143	0.294076563152108	0.0414016205358159	0.335939374468491	0.0476616002252348	0.370769010612056	0.059676864852231	0.403300407868337	0.0801198182672344	0.769236224029926	0.103206529881312	1.07975768115533	0.119953612373635	1.47437026362467	0.149312201802899	1.8417117769954	0.155153682930205	2.15979473633241	0.17845767660199	2.54622126751759	0.203466923662798	2.93086587311196	0.209179622357981	3.33851387554155	0.22120252560217	3.93357909576731	0.254296938279963	5.50526350206666	0.294717615984541	6.62389620272156	0.299407802697145	7.30224447820327	0.349201583483614	9.03400571197206	0.372319244951078	10.792627061497	0.476224416191448	14.526614851422	0.528095477633056	18.1547249157008	0.540929210064797	22.7946209939307	0.586537983913857	27.2795478407287	0.607992532359376	28.525324269634	0.69152608736163	32.7045449221604	0.740517374626406	35.945848593441	0.785856628376442	43.5807235881296	0.91045882778198	54.9578945739349	0.907247622044513	59.2666985793184	1.03352704911782	71.9182414742515	1.16158067144563	92.3982749460197	1.23996040712045	108.869854765436	1.38935866796114	137.451865046127	1.42465323773044	143.817965960125	1.60649252617602	176.708370817853	1.51479745895291	166.408729255154	
