X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	
0.0145862053208424	0.0754670018603167	0.0152758955930772	0.0975452393557111	0.0207425075221086	0.148901079431917	0.0229404038848382	0.175161815470664	0.0251041017816461	0.209167906503049	0.0284378862832017	0.22704116158184	0.0339799574376305	0.24912677598841	0.0320391000233167	0.292284930070047	0.034335413459222	0.31435547824285	0.0503786367211477	0.58074210453135	0.0646373574021197	0.847868446472529	0.07652091317614	1.10382097805455	0.0851855273325073	1.36444584563213	0.0964770033992864	1.64994350219181	0.104056014909051	1.91632301589102	0.115572113511402	2.17476239633944	0.123599010168044	2.44609933202347	0.127657711627163	2.67493330857568	0.141162172883608	3.24052855946014	0.163001980473117	4.03522376951921	0.181021625764847	4.78728965389435	0.194128196799908	5.30272558268776	0.215876651107799	6.61987085394127	0.248320748102187	8.21001485313917	0.285342338650819	10.6913965206809	0.319791161075199	13.3641218654448	0.34805390461047	16.6136091687539	0.402940298701832	20.5178117798621	0.394144626972076	20.0125267173151	0.416095380354502	21.3462231160655	0.450748839207311	26.0766789016739	0.468320764495991	26.6720693089863	0.535494928953237	33.2838705687965	0.58551133669405	40.4723184350347	0.660925764123866	51.8338196934843	0.678185305153119	53.2906845655337	0.770578504307089	67.4319935609961	0.847394654415821	80.8993352667249	0.917883169626645	93.1257454582019	0.982997436221806	107.812782765527	1.03755134175259	121.31965758472	1.14212251064627	148.054563458571	
0.0145363536853032	0.0760350067404468	0.0152855980796686	0.098291054079571	0.0209338684194515	0.149778458015107	0.0230843976460665	0.176773309038427	0.0252409799953686	0.211449035522069	0.0285661257829863	0.229307433096118	0.0343671944806195	0.251203785302217	0.0322745818286097	0.295331897247331	0.0347121061422084	0.317284196562605	0.0506665474502334	0.587006761947267	0.0652348275932945	0.857641686898679	0.0770063481338489	1.11754180364869	0.0858891672264268	1.38117833545888	0.097027546876782	1.66968905323498	0.104518665688547	1.93960689405773	0.116120094047365	2.2019474681706	0.124220799409391	2.47643553363617	0.128558826831976	2.70870609032548	0.142180383712573	3.28114074104242	0.164042439568159	4.08527443928563	0.182600147884358	4.84773993669626	0.195275587437013	5.37030700210479	0.218319834027575	6.70119766258418	0.249348152874801	8.31102795742925	0.287604688711766	10.8234533988761	0.321469189668473	13.5299959960407	0.352103729214866	16.8129773828324	0.404716946393118	20.752508782808	0.396957257848333	20.2624527062778	0.41970356432769	21.6123392158963	0.453542399094242	26.376343101694	0.470742160529499	27.0053710161587	0.538575557272255	33.7005405435984	0.59065937177895	40.9741373661442	0.664169268368989	52.4179824374399	0.682117237901482	53.9572917051686	0.775729836366657	68.2646406066373	0.851832000969857	81.8982867139711	0.925717780040428	94.2922157516326	0.987394187821306	109.144924161242	1.04370454518822	122.817879864632	1.15018018780222	149.721124148495	
0.0147232278233548	0.0763052430693597	0.0153130004769819	0.0993892288620345	0.0211295350175185	0.150799827792643	0.0231846829981173	0.178911436393291	0.0253476200640418	0.213704625931077	0.028742855445483	0.230978007436901	0.0345814918943425	0.254637149466207	0.032661671395212	0.298883670339909	0.0350268572096155	0.321172671853745	0.0507730390442556	0.593020835394855	0.0658537294465469	0.869103298657091	0.0776597535502624	1.12957577130968	0.0865552903823129	1.39791164019285	0.0978563751864188	1.68964007731141	0.105002720851102	1.96257819710019	0.116460695471715	2.2292757308408	0.125036404853455	2.50583342779951	0.129328339104806	2.74201460779389	0.143008128649556	3.32102043745456	0.16484795567167	4.13598495106482	0.18377245606284	4.90716203942463	0.19602543907111	5.43651285814444	0.221053020122533	6.78378082532056	0.250472733565134	8.41116748118583	0.29043261651492	10.9567899142281	0.32350295608489	13.6968899248073	0.354261584670138	17.0145472433726	0.406261483186623	20.9868295314516	0.399271337918998	20.5138557727736	0.423063329642094	21.8774476247492	0.455837259219267	26.6767002056768	0.475068558096033	27.3357502332308	0.542185567015868	34.1166554501722	0.593716150582679	41.4769621255865	0.667059455155736	53.0019328398585	0.687673672118485	54.6247333097908	0.781609861438818	69.0954101060573	0.857586648398817	82.8959864637363	0.930492827172923	95.4589170130507	0.99346283817713	110.476864391291	1.05062365654448	124.317242083322	1.15567246229187	151.389413373035	
0.014860283904412	0.076807698850457	0.0152005459031598	0.100709007475027	0.0214542953899227	0.152365933938965	0.0234149332443567	0.179704312008764	0.0255673033366016	0.215575347304405	0.0290238908398995	0.233236435469244	0.0346082119960017	0.25801080712485	0.0327995744333867	0.302285238570635	0.035221360475186	0.32473241939549	0.0511266213824063	0.599679325825807	0.0661957827824419	0.879638710159041	0.0781683505412055	1.14359741408113	0.0868577038528206	1.41376298249055	0.0988310760448778	1.71060461313153	0.10550871600906	1.98670201177399	0.1171858662252	2.25579956367539	0.126286310060744	2.535070901657	0.130164428441794	2.77575735439209	0.144041191270926	3.36090758444694	0.166021484386235	4.18547543032922	0.184770322298518	4.96704747511186	0.197377835463567	5.50267354504138	0.222400940636872	6.86741545119375	0.251905310181205	8.50998732091686	0.292725948293225	11.0905315548808	0.325546728526301	13.863768021091	0.355713999446509	17.2151187261603	0.407905742643089	21.2198203515219	0.401620428561928	20.7630348410669	0.42553544643455	22.140099204767	0.458774308287043	26.9762004929316	0.48115673346205	27.6675376099688	0.545253496309171	34.5329864235731	0.596357214421325	41.9759982649752	0.670423092050481	53.5853020970182	0.691719188514314	55.2923723547894	0.786178012932921	69.9300017531419	0.864162136535848	83.8957425736487	0.935571287646774	96.6246496990373	1.00221574491597	111.805429508489	1.05732162644623	125.815672979481	1.16078374045689	153.056883033748	
0.0148745913809697	0.0769783491522346	0.0152248966037722	0.100491834702474	0.0216155902331659	0.15377060114541	0.0235922692356852	0.182132808266302	0.0256448080640271	0.218146044870801	0.0291623827547959	0.235296710081334	0.0348636233681171	0.259577204309462	0.0328205206115566	0.304280975441752	0.0354093470089313	0.327521119193568	0.0515078826741101	0.606944165431694	0.0667323529346567	0.889050888481694	0.0788914338544747	1.15688959848066	0.0873559374237273	1.43137440795536	0.0995928210525072	1.73063631302216	0.106278390040993	2.0092979918367	0.11830420490067	2.28193503501482	0.127768844126687	2.56405249464926	0.130955061995993	2.80931057685535	0.145207794440901	3.40007272364765	0.167059686694588	4.23535659939511	0.185687871144191	5.02747773447936	0.199294426226231	5.56803143191712	0.223575660804013	6.95046613784039	0.25449135587715	8.60878294626211	0.294318927612409	11.224688565382	0.327449415908789	14.0295061785974	0.357451844740999	17.4149246618281	0.410573140800794	21.4532395799561	0.404749467351745	21.0116495279068	0.428217984480525	22.4085659626644	0.463063685696779	27.2743298734216	0.484521362564873	28.0045161784912	0.547777665730181	34.9458640530313	0.599029292722053	42.4741179829941	0.673483712236691	54.1702210748684	0.694814518382741	55.9576570164311	0.791952149803307	70.7623656767339	0.869156149859095	84.8964076543507	0.942197184683292	97.7887954114321	1.0083562496928	113.135052608081	1.06332030010471	127.3153257708	1.16709363403229	154.720791317105	
0.0146996690852635	0.077697737599295	0.0154713291160246	0.10089736018084	0.0216629487065224	0.155396850354514	0.0237480655358814	0.183953223671075	0.0258172419181923	0.219573704102216	0.0292685273016501	0.237960045135673	0.0350002487612291	0.262112802657995	0.0329723004376188	0.307612607171213	0.0355899766356491	0.33111931289352	0.0519112898242545	0.61330288642318	0.067360055116875	0.898911207564434	0.0799245310163026	1.16914650147236	0.0881164497589917	1.44781667439858	0.100295966422866	1.75004030152731	0.1072940644857	2.03207301865588	0.119504185138047	2.30792638419266	0.128891044924119	2.59476774453183	0.131702751727748	2.8425657761089	0.146461354323861	3.44051191206991	0.168003340948664	4.28484381903064	0.186726849826315	5.08778505927286	0.200872292368677	5.63504148496176	0.224824837719893	7.03473499435677	0.257278413500004	8.70744259851792	0.295686254325148	11.3575510375661	0.329465461893374	14.1962529584042	0.359626159818154	17.6133336137002	0.414717330480737	21.6843901067063	0.40762455353201	21.2623000857981	0.430903486021134	22.6769563521144	0.46661580266836	27.5758827955334	0.486429507983497	28.340773903375	0.550669225825022	35.3637410218325	0.601699074320184	42.9747410959745	0.677918837455901	54.7525547013743	0.698901417401699	56.6230161838754	0.797950752175639	71.5942527631903	0.873320144080725	85.8958508398928	0.947174495294719	98.9564876000226	1.01397282455628	114.467559082228	1.06943171832393	128.81530638765	1.17350306152939	156.387530820955	
0.0144838104147369	0.0785082574111446	0.0156974208730792	0.102347865918077	0.0217377593374672	0.157623671628481	0.0239259427813341	0.185516652265122	0.0260655859824015	0.221327340771178	0.0293909002128033	0.239775047228239	0.0352855360754002	0.265053031542148	0.0332321271344003	0.310500492818776	0.0357415496411606	0.334245413382057	0.0520349830277629	0.620104858731469	0.067827914041411	0.908767161072814	0.080430579562339	1.18364148891988	0.0888833000005054	1.46454450761269	0.101279982439592	1.76880272522435	0.108105940428139	2.05556493099282	0.120550603370474	2.33476546970379	0.129567506726839	2.62634889153701	0.132448201157223	2.87548663057404	0.147545289486391	3.48099068169972	0.169020611980005	4.33485397626699	0.187955536431901	5.14730960747957	0.20246311191887	5.70212045587365	0.225695896636339	7.11895961305295	0.25892491004002	8.80892322671825	0.297207756874636	11.4902486656622	0.331764064998171	14.3636833289484	0.362006945970317	17.8138585303614	0.417594055657792	21.9163769610888	0.410073103832402	21.5127792803438	0.433318372467882	22.9457509355426	0.468801903297913	27.8769886828305	0.488171810558581	28.673358492199	0.554353646123773	35.7815360342511	0.605973876880602	43.473188639524	0.684050950635928	55.331632424314	0.704828679699398	57.2883679007394	0.801832103030962	72.4256183090297	0.878872721745852	86.8906225116226	0.951139124662323	100.126042433674	1.02239735404999	115.801168242251	1.07556796348721	130.314854870846	1.17983487624091	158.052780208756	
0.0145459299747738	0.0780427925968008	0.0157692113464171	0.102943948717307	0.0219739927462772	0.157702077344008	0.0239835644527723	0.186829074885316	0.0263365996619492	0.223758500029077	0.0297377312640876	0.241186830320893	0.0355546644422749	0.268147423408908	0.0334244681134205	0.312945738329947	0.0359104408257319	0.336993717065379	0.0523207830451943	0.627013001808221	0.0680733427443468	0.919210779097863	0.0807345611530583	1.19745404978326	0.0893856260531086	1.48215837779913	0.10230320739583	1.78883221322397	0.108781386041522	2.07911807778613	0.121458720596033	2.36218267367564	0.130330610504994	2.65553025321204	0.133445161192783	2.90805428096953	0.148675642383159	3.52113440804922	0.170181984696856	4.38539638432945	0.189007748654871	5.20715825592685	0.203825141164093	5.76972329570887	0.226431515301119	7.2024396393861	0.260374369342891	8.90944645535735	0.29877233394896	11.6242110297546	0.334064354713603	14.5301637505115	0.364120675714051	18.0133068381775	0.419297413140077	22.1472853439811	0.412625741543783	21.7637558011207	0.435607040502709	23.2125319996601	0.470764661324061	28.1787111056428	0.49029208790442	29.005145868937	0.558294221429527	36.1980085686766	0.612335111701162	43.9711220930368	0.68779235294011	55.916298082436	0.710875836600666	57.9553065911951	0.804625621610202	73.2600236916083	0.885661232064256	87.8883744154496	0.955380469021827	101.291037512216	1.02863682711849	117.137005125766	1.08126205266327	131.815818964288	1.1879873733042	159.717016317644	
0.0147780619597356	0.0782081751055159	0.0159047525141608	0.102679380359106	0.0222488552240607	0.158025042535246	0.0240814112283334	0.188341862816773	0.0265763375954143	0.225171447274894	0.0300180116716695	0.244173916369856	0.0356904009229118	0.270477199478227	0.033870969183199	0.315827774107866	0.0363368869319254	0.340336553769033	0.0525625327329179	0.633319510530347	0.0683249821610632	0.928938151889391	0.081321208421279	1.21086462855947	0.0901134105372236	1.49846106227812	0.103452377496487	1.8090604221685	0.109412219522313	2.10314014547349	0.122264363074225	2.38889207252441	0.131009926077997	2.68585853858324	0.134818545655504	2.94168573452535	0.149535378905497	3.5616951340617	0.171513738481574	4.43515694712766	0.190103331927056	5.26758013339158	0.20497022844838	5.83760087569056	0.227840925428178	7.28508706337708	0.261810375507783	9.01035059491137	0.300312131576682	11.7581305530106	0.336191375443362	14.696746617553	0.366151492241837	18.2142471246872	0.420925926388127	22.3831241483492	0.415071896345721	22.013178875917	0.437786309761873	23.479633438728	0.473376798251686	28.478162964126	0.493197799739865	29.3383488559212	0.561836876410974	36.6146450158674	0.61730508227783	44.4732502232264	0.690183362865856	56.5011649062246	0.714928586485818	58.6233703192675	0.808379377573389	74.0872243630918	0.890919830246254	88.8920942340512	0.96081322300049	102.454043285834	1.03274962638051	118.471046419443	1.08720177991524	133.316037999705	1.1945865952359	161.384381670234	
0.0148170618151473	0.0792923436702373	0.0161784045170658	0.103738410491465	0.022268639175683	0.160274361069088	0.024264489654264	0.190189432094073	0.0266911396398188	0.22766180372113	0.0301589395830017	0.246885330949827	0.0359457614113442	0.27255243345846	0.034266039346096	0.319154370874896	0.0369122473534175	0.343833815389756	0.053129875447818	0.639686788047581	0.06865413715366	0.938854001078006	0.0818332382410476	1.22466403449211	0.0909501761512111	1.51407235619362	0.104731147391051	1.82932064532502	0.110120243064284	2.12605836313171	0.122978170429164	2.41536305280541	0.13169492119659	2.71623478706474	0.136083776710026	2.97455257228372	0.150474958908526	3.60190265600453	0.172697678189293	4.48512938580152	0.191637306594329	5.32785253359018	0.20612114680444	5.90401115702563	0.230459050571051	7.36776894630169	0.263093681557295	9.11030478548441	0.302341786724921	11.8911038525757	0.338269730290212	14.8634086470096	0.368612410412978	18.4138071912069	0.422846985979742	22.6175249907304	0.417253331247132	22.2608976304827	0.441252477574751	23.7448256666087	0.476523597607461	28.7765456643444	0.496587081050259	29.6698214456439	0.564694841826177	37.0319557405702	0.620188472569366	44.9750989566568	0.69287821405822	57.0853313754702	0.718024993990508	59.2892473020387	0.814327523982235	74.9211752602755	0.894993512545986	89.8942568813821	0.966468970336588	103.619924983425	1.0371240053387	119.806361762342	1.09370289934786	134.813917552927	1.19911690981684	163.052089749515	
0.0147318284891244	0.0789743188539843	0.0161066479809751	0.105076691863792	0.0220661444857323	0.161595543941834	0.0245023852221238	0.191836141295016	0.0268273312359715	0.229987898156071	0.0302279721300617	0.250049572006366	0.0361137263243085	0.275468506164482	0.0345096684573346	0.322582801939857	0.037316120930284	0.34780200606873	0.0534540903067476	0.646708028604116	0.0691315562732511	0.948604947971085	0.0821525032048745	1.23798322724503	0.0916890446807533	1.53094768761347	0.105358039785367	1.84955257955968	0.110790054464205	2.14911022557305	0.123681719193157	2.44210178831388	0.132428204261571	2.74576376487424	0.137028237990059	3.00687458636183	0.151543332180114	3.64111249868669	0.174024597149641	4.53548972030929	0.193400294469899	5.38764576834691	0.207586998842808	5.97021002814631	0.232470237560631	7.45122894920043	0.264544424877515	9.20935652452551	0.304805821241182	12.0231206839021	0.340172984961653	15.0302951251959	0.371686812936865	18.6130655092268	0.425826450903273	22.8498433959337	0.419890098074297	22.507318121441	0.444978863263176	24.0112677293251	0.479061996918713	29.0766829762099	0.500660866966231	30.0024693644	0.567203627957715	37.4485996383413	0.622688064160458	45.4745933067305	0.696586123755719	57.6684100600004	0.7215940800752	59.95543720918	0.819363747854196	75.7589408545437	0.899779014522569	90.8950188196273	0.971769120889614	104.785650218832	1.04478272885378	121.13553782712	1.10098861083061	136.312542164172	1.20553041847135	164.712123731146	
0.0146720213317422	0.0790531247471605	0.0162341982045572	0.105140778495414	0.0219198023815259	0.163003849126914	0.0244333665692273	0.193080431851347	0.0269407639044045	0.232529593756794	0.0304208236630299	0.251936751595035	0.0364525050674592	0.277822583931077	0.0347030564262846	0.325926831900503	0.0376696182590602	0.350763116950245	0.0535375473510436	0.653420186495881	0.0696462114797266	0.958887854651985	0.0823319831371428	1.25080462810545	0.0923236630623253	1.54895306250862	0.105653430172689	1.8696963873999	0.111517810528421	2.17251831888225	0.124038696854003	2.46937673276922	0.132899990392947	2.77546480452122	0.137832078821807	3.04023176543245	0.152464834443584	3.68019847547231	0.175427984073118	4.5851459749841	0.194956807815834	5.44763132120616	0.208602168874425	6.03668270809092	0.233662897989568	7.53450222193183	0.266008475956257	9.3094811471216	0.306976235502904	12.1559459031849	0.341839301734052	15.1973268896971	0.373893866229042	18.8137841409743	0.429050374883248	23.0841119905156	0.42285041231643	22.7583393456994	0.447202124364991	24.2795556732967	0.481261377049882	29.3768705794922	0.50466203928196	30.3359312590477	0.570130543848636	37.8653478442357	0.625657923000613	45.9735027862551	0.700097153181762	58.2512354248024	0.726800231909335	60.6196005584952	0.823707470354199	76.593644260332	0.905528837185443	91.8932177582688	0.978562216685124	105.951278596695	1.0525069256877	122.467090626995	1.10716470152148	137.81153930443	1.21464345729517	166.372932573122	
0.0147058055951863	0.0799972675142478	0.0165358836784142	0.105534720649807	0.0221763287897826	0.164788568685328	0.0245230328561102	0.194543583202318	0.0270310632447114	0.234483421114044	0.0305995229650921	0.254374561077878	0.0364212335545233	0.281309513692478	0.0348050468422532	0.329204214092569	0.0381913552453302	0.353892855417416	0.0538228366719184	0.660887821582759	0.0701341055801529	0.968480884168506	0.0827301595838749	1.26399564759512	0.0928370419232166	1.56517821438695	0.106235077498859	1.88990538781725	0.112107561155541	2.19582256972932	0.124466054914148	2.49543234320167	0.133596560847089	2.80604827226574	0.1385849065991	3.07440245473336	0.153218643121822	3.72047631226619	0.176359494809201	4.63556032619863	0.195895519549712	5.50789021722807	0.209655339693165	6.1028615557772	0.234557261804133	7.61759900904372	0.267818928157227	9.40849563326149	0.308861791937132	12.2906309735609	0.343457307681544	15.3631609734241	0.375547507640011	19.0143463105367	0.431494848677055	23.3185128328969	0.425894493707089	23.0106979491114	0.448902332562477	24.5465043754697	0.483660705814065	29.6761864648859	0.507702293003671	30.6697675453525	0.57464516006933	38.2803228120323	0.630877323728059	46.4710711613359	0.704136714887399	58.8329022243766	0.732118610841025	61.2824451551074	0.8284418439264	77.4281166981327	0.909991408937436	92.8945757429334	0.984279563791935	107.119618985766	1.05677005186309	123.803076522116	1.11298410611366	139.307630718393	1.22091649897751	168.046109378301	
0.0147874036410455	0.0802883058049915	0.0166169600519349	0.106495008766073	0.0223848980035896	0.166386776355118	0.0247035241756052	0.197251112421107	0.0272528418897516	0.235864048557674	0.0306968847660622	0.256189621378101	0.0363204421537923	0.28423187282558	0.0349316518141618	0.331899607014634	0.038656203398978	0.357476730033464	0.0540091175611196	0.667090546050407	0.0704413931593879	0.978792137978925	0.0832085725119628	1.27745092985279	0.0934205265451095	1.58065667842655	0.106648692744786	1.91014372489431	0.112753667112966	2.21946023404226	0.125515293435811	2.52135337752847	0.134591933932263	2.83629553257679	0.139194075959684	3.10815567871002	0.154270150461682	3.76008895194274	0.177250182312333	4.68493439014672	0.196794026748599	5.56774305662674	0.211038174495584	6.16931886890006	0.235487423859937	7.70196379178073	0.269887697436381	9.50730429712216	0.310652229582235	12.4238082327602	0.344933921513058	15.5309256887567	0.376686394047458	19.2147184903029	0.433152635070081	23.5526584929048	0.428944643648048	23.2614882053822	0.450747824902094	24.8135294460901	0.486766457581277	29.9757724338135	0.510157799000137	31.0030301369786	0.578734668113107	38.6967655441368	0.635784877930004	46.9720854297792	0.709528998587586	59.4138090647659	0.735519480900529	61.9527775848638	0.832609907157681	78.2618142755882	0.913974019446273	93.89568785845	0.98824413105779	108.28524736363	1.06069958185082	125.13490499346	1.11931750511567	140.806970585342	1.22522879735185	169.715739707285	
0.0148423662839362	0.0809061728202833	0.0163985510862255	0.107797376013323	0.0224794600087888	0.166641216580801	0.0248973620650396	0.198369674435837	0.027304025627984	0.237891173908448	0.0309957025747396	0.257975374122447	0.0366710932007035	0.286097224542444	0.0351931588555245	0.333900204225207	0.0388205006952394	0.360689181582864	0.0543889426806517	0.672800950145432	0.0707216345285383	0.988990818178484	0.0836643125548965	1.29026138767348	0.0940118071722498	1.59775587649965	0.106902485879874	1.93016622797495	0.113561004801978	2.24285994544869	0.12645389896694	2.5485682516806	0.135992801546703	2.86567014367687	0.140029882727584	3.14017664278018	0.155379227020604	3.79926480135254	0.178455034298083	4.73496783044633	0.197749363815748	5.62773140345358	0.213118243811373	6.23470795508057	0.236553426394556	7.78534463226439	0.271658895947788	9.6054992194353	0.312137331575067	12.5567135457806	0.346851087515724	15.6973967970945	0.378155041203002	19.4144014913966	0.434884633570871	23.7859212591539	0.431415506557277	23.5116675140732	0.452725228246472	25.0802117900194	0.490698131495154	30.2743488491182	0.512405827514042	31.3374196288665	0.581257019551696	39.114180576963	0.63853451885586	47.4744706049871	0.71375562302191	59.9984076676657	0.738812289845901	62.6214224581953	0.836819257644658	79.0941856497604	0.919206642247072	94.8931342884871	0.992596257061464	109.449735802716	1.06654347288989	126.465712735312	1.12532581366709	142.310318864462	1.22952976490939	171.382717629703	
0.0148850252235351	0.0817792876925145	0.0162788531110439	0.108791591918332	0.0226100906763804	0.167733177695757	0.0250211377735484	0.199799123552739	0.0272977268692944	0.239487868179127	0.0312468780676738	0.26097330134774	0.0372319950414611	0.288661140916666	0.0354061267611581	0.336986228741108	0.0388323841792318	0.364636126466615	0.0548766460578592	0.679753738495984	0.0713784462514587	0.998794035548581	0.0842619144816458	1.30326474567328	0.0946832129615058	1.61395879305257	0.107341995170532	1.95067010838848	0.114481438454302	2.26534719360598	0.127149687433173	2.5756029149231	0.137316753365731	2.89567968391204	0.140607994738682	3.17527516215198	0.156484325723265	3.83956568837904	0.179486626006025	4.78501663756769	0.198588122681188	5.68707480942813	0.214984660792561	6.30158156937451	0.237764927266766	7.86893362333359	0.273072362651127	9.70442429861227	0.313363069345531	12.6912011757801	0.349499386957019	15.8648709397976	0.380341655823782	19.614870528706	0.436779913938189	24.018908353934	0.433204895541753	23.7621970000355	0.456140277029117	25.345003549212	0.49405478421887	30.5751306361748	0.514783696827767	31.671704812631	0.58362958165668	39.531096420913	0.640807359790811	47.9768297031642	0.716555180340692	60.57915804587	0.742570265713362	63.2881897853054	0.842565225511192	79.9262962536242	0.925822303868219	95.8913332271286	1.00003636419967	110.611758099741	1.07389135287896	127.797399645632	1.1302409101983	143.811387266027	1.23495332547925	173.049203813824	
0.0150357789736831	0.0817292582103357	0.0164878420675728	0.108466109245879	0.0227620084604214	0.169685229719433	0.0252661093760984	0.201171325437853	0.0276083598058018	0.241356654147821	0.0315831282365582	0.263602017397396	0.0376138894491678	0.291868557503637	0.0356811255700116	0.340493356559887	0.0389852656871423	0.368319623489584	0.0552876999891812	0.686951697502659	0.0719456354349172	1.00897036400741	0.0849570729052625	1.31613620511971	0.0952083485824939	1.63085065544733	0.108002586680671	1.97042392491911	0.115475803374062	2.28975995109483	0.127967161514874	2.60223059021983	0.138140149133975	2.92675512278323	0.141236314408115	3.20851918553516	0.157779729021569	3.87993828724039	0.18051070846876	4.83512458366973	0.199831313658021	5.7470747977866	0.21628892613447	6.36929430526832	0.23968484223983	7.95107161390045	0.274322091660832	9.80590958342525	0.314791058543034	12.8245265152618	0.351495209816087	16.0314864031276	0.383097792384452	19.8135570146922	0.43882605568744	24.2530428380715	0.435133060513432	24.0119460377174	0.460743680611373	25.6110693576261	0.496291081345435	30.8767673773143	0.517408175551921	32.004626540211	0.587000947015611	39.9462315761848	0.643447839111037	48.4748898165411	0.720601898291176	61.159748236599	0.746863024466817	63.9549571124156	0.84771825450161	80.7624376213993	0.931109492142843	96.8933692145953	1.00802979692332	111.777073553234	1.07887895938643	129.13270753795	1.13583411549768	145.311651004926	1.24383327797295	174.710295777849	
